target_id	length	eff_length	est_counts	tpm
YOL035C	303	124	12.0944	61.7216
YPL063W	1431	1252	163	82.3869
YDR457W	9807	9628	158	10.3847
YLR273C	1947	1768	11	3.93718
YDR181C	1446	1267	32	15.9826
YLR434C	384	205	0	0
YGL097W	1449	1270	106	52.8174
YCL056C	435	256	17	42.0227
YJL083W	1815	1636	29	11.2173
YMR242W-A	90	4.62459	0	0
YOR026W	1026	847	27	20.1723
YPL140C	1521	1342	39	18.3902
YNR016C	6702	6523	718	69.655
YER123W	1575	1396	52	23.5718
YGR055W	1725	1546	118	48.3
YKR054C	12279	12100	68	3.5563
YMR315W	1050	871	242	175.822
YAL024C	4308	4129	22	3.37173
YKL202W	582	403	3.30162	5.18439
YKL187C	2253	2074	31	9.45862
YDR383C	717	538	25	29.4058
YDR396W	501	322	30.4707	59.8827
YGR115C	780	601	0	0
YKL055C	837	658	2	1.92344
YDR035W	1113	934	285	193.096
YBL062W	381	202	9.19532	28.8065
YHR160C	852	673	4	3.76114
YGR047C	3078	2899	35	7.64002
YDR119W	2307	2128	83	24.6821
YBR208C	5508	5329	69	8.19367
YER151C	2739	2560	102	25.2136
YLR070C	1071	892	23	16.3169
YPR019W	2802	2623	79	19.0592
YPL228W	1650	1471	56	24.0907
YPR190C	1965	1786	45	15.9443
YGR041W	1644	1465	69	29.8048
YDR353W	960	781	587	475.622
YHR097C	1101	922	233	159.919
YPL047W	300	121	10	52.2985
YPL014W	1146	967	45	29.4484
YGR007W	972	793	118	94.1638
YML116W	1629	1450	38	16.584
YOL137W	1494	1315	16	7.69962
YGL155W	1131	952	51	33.9007
YER061C	1329	1150	36	19.8098
YKL214C	612	433	30	43.8438
YPL119C	1854	1675	30	11.334
YDL125C	477	298	228	484.165
YHR186C	4674	4495	67	9.43235
YKL011C	1062	883	20	14.3332
YLL019C	2214	2035	102	31.7184
YNL257C	3690	3511	71	12.7968
YGL199C	471	292	23.815	51.611
YJR092W	4344	4165	62	9.42002
YDR010C	333	154	3	12.3275
YBL059W	582	403	19	29.8348
YBR291C	900	721	33	28.9637
YPL189C-A	207	31.3862	9	181.459
YDR262W	819	640	89	88.0005
YFL012W	447	268	1	2.36124
YLR078C	735	556	45	51.2168
YDR072C	1584	1405	241	108.546
YDR179C	489	310	3	6.12399
YKL153W	510	331	2728.11	5215.65
YOR108C-A	210	33.6633	0	0
YGR220C	810	631	82.747	82.9847
YIL053W	753	574	1628	1794.81
YMR161W	675	496	37	47.2058
YER011W	765	586	246	265.652
YDR258C	2436	2257	122	34.2061
YDR467C	327	148	9.61799	41.1242
YGL162W	900	721	62	54.4166
YNL243W	2907	2728	288	66.8072
YBR234C	1155	976	256	165.984
YNL047C	1971	1792	25	8.8283
YKL038W	3513	3334	83	15.7539
YFL053W	1776	1597	19	7.52876
YOR200W	399	220	20.2474	58.2401
YKR060W	825	646	14	13.7142
YPR200C	393	214	0	0
YLR411W	726	547	11	12.7257
YLR318W	2655	2476	8	2.04463
YHR150W	1740	1561	25	10.1347
YGL219C	1380	1201	74.4335	39.2193
YFL009W	2340	2161	105.068	30.7674
YBR045C	1920	1741	9	3.27129
YMR039C	879	700	178	160.915
YKL195W	1212	1033	277	169.689
YPR127W	1038	859	71	52.3046
YPL188W	1245	1066	27	16.0281
YGL147C	576	397	1296.96	2067.33
YDR217C	3930	3751	69	11.6406
YML015C	1041	862	32	23.4919
YJR126C	2436	2257	182	51.0287
YPR026W	3636	3457	59	10.8001
YHR073W	2991	2812	166	37.3566
YMR274C	948	769	30	24.6871
YMR008C	1995	1816	178	62.0268
YHR125W	306	127	0	0
YER119C-A	372	193	3	9.83646
YDL227C	1761	1582	18	7.20014
YOR197W	1299	1120	196	110.742
YDR034C-C	1317	1138	3.60736	2.00596
YNL081C	432	253	58	145.072
YKL096W-A	279	100	1061	6714.14
YDR532C	1158	979	27	17.4524
YNL319W	441	262	1	2.41531
YDR049W	1899	1720	44	16.1882
YBR113W	483	304	4.30116	8.95337
YKL170W	417	238	28.8216	76.6331
YJL043W	774	595	2	2.1271
YGL047W	609	430	48	70.6395
YLR006C	2139	1960	86	27.7663
YHR079C	3348	3169	67	13.3791
YPR171W	1731	1552	62	25.2799
YML063W	768	589	1410.51	1515.43
YLR178C	660	481	128	168.399
YHL029C	2040	1861	27	9.18105
YJL090C	2295	2116	37	11.0652
YBR008C	1647	1468	45	19.3982
YDR372C	1038	859	163	120.08
YOR184W	1188	1009	176	110.382
YHR218W	1812	1633	0	0
YMR203W	1164	985	232	149.048
YBL006W-A	150	9.35544	0	0
YIR008C	1230	1051	42	25.2884
YBL024W	2055	1876	97	32.72
YDR317W	1245	1066	9	5.34269
YOL166C	339	160	0	0
YJL087C	2484	2305	26	7.13801
YJL038C	660	481	2	2.63124
YDR043C	696	517	17	20.8081
YHR028C	2457	2278	177	49.1694
YOR340C	981	802	51	40.2412
YCL044C	1254	1075	41	24.1352
YEL072W	696	517	7	8.56806
YFR022W	2202	2023	45	14.0764
YIR010W	1731	1552	50	20.387
YBL008W	2523	2344	36	9.71896
YMR178W	825	646	72	70.5302
YOL008W	624	445	23	32.7072
YHR017W	1158	979	71	45.8934
YKR101W	1965	1786	25	8.85796
YMR095C	675	496	1	1.27583
YHR198C	966	787	44	35.3796
YOR076C	2244	2065	33	10.1127
YGL015C	393	214	0	0
YNL219C	1668	1489	114	48.449
YLR210W	1383	1204	12	6.3071
YIL034C	864	685	156	144.115
YLR148W	2757	2578	43	10.5551
YOR342C	960	781	74	59.9592
YOL070C	1506	1327	69	32.9043
YDL160C	1521	1342	75	35.3658
YIL043C	855	676	318	297.684
YLR124W	345	166	2	7.62425
YGR231C	933	754	201	168.694
YPR202W	717	538	36.6431	43.1007
YGR034W	384	205	784.59	2421.94
YMR266W	2862	2683	187	44.1058
YNL021W	2121	1942	48	15.6411
YPL107W	747	568	28	31.195
YGR088W	1689	1510	63	26.4021
YHR173C	339	160	4	15.8203
YCR063W	474	295	3	6.43538
YHR073W-A	177	15.5846	0	0
YDL048C	1473	1294	158	77.2677
YML092C	753	574	204	224.902
YPR097W	3222	3043	68	14.1411
YBR201C-A	204	29.2345	3	64.9383
YNL056W	594	415	90	137.236
YAL020C	1002	823	84.544	65.0067
YDL025C	1863	1684	103	38.7053
YDL243C	990	811	35.4367	27.6508
YFL017C	480	301	40	84.0947
YGL197W	4464	4285	128	18.9031
YLR256W-A	1323	1144	39.7362	21.9804
YHR092C	1731	1552	2020.69	823.917
YLL011W	1470	1291	26	12.7445
YDR379C-A	240	61.0822	5	51.8
YDR113C	1122	943	37	24.8293
YLR189C	3597	3418	85	15.737
YNR074C	1137	958	55	36.3306
YOL159C	516	337	32	60.089
YDL247W	1830	1651	0.00102768	0.000393899
YFL028C	870	691	60	54.9475
YML032C	1416	1237	100	51.157
YBR256C	717	538	152	178.787
YOR081C	2250	2071	55	16.8057
YLR442C	2937	2758	64	14.6846
YPL024W	726	547	17	19.6669
YMR257C	2403	2224	21	5.9753
YDL219W	453	274	15	34.643
YKL122C	504	325	83	161.611
YKR040C	504	325	12.4909	24.3212
YDL080C	1830	1651	45	17.2481
YGL240W	753	574	6	6.61476
YEL001C	678	499	174	220.66
YLR374C	390	211	10	29.9911
YPR168W	474	295	10	21.4513
YDL034W	345	166	0	0
YHR109W	1758	1579	14	5.61075
YJL060W	1335	1156	77	42.151
YPL061W	1503	1324	2306	1102.16
YDR223W	1404	1225	11	5.6824
YER174C	735	556	66	75.118
YGR104C	924	745	37	31.4283
YLR240W	2628	2449	48	12.403
YPR062W	477	298	216	458.683
YDR402C	1470	1291	4.27483	2.09541
YLR037C	375	196	5.625	18.1611
YMR146C	1044	865	476	348.23
YGR241C	1707	1528	161	66.6772
YGL062W	3537	3358	172.6	32.5263
YPR057W	1026	847	46	34.3676
YIL012W	342	163	0	0
YDR156W	414	235	26	70.0133
YJR113C	744	565	81.739	91.5495
YLR416C	399	220	0	0
YPR131C	588	409	23	35.586
YLR029C	615	436	1555.15	2257.16
YMR155W	1644	1465	62	26.7811
YNL180C	996	817	119	92.1722
YGR164W	336	157	0	0
YOL106W	354	175	3	10.8482
YIL140W	2472	2293	69	19.0423
YIL171W-A	453	274	1.29325	2.98679
YDR272W	825	646	68	66.6118
YDR114C	303	124	0	0
YOR238W	912	733	32	27.6262
YPR077C	372	193	1	3.27882
YKL142W	660	481	170	223.655
YLR139C	1932	1753	34	12.2736
YNR044W	2178	1999	37	11.7129
YPR009W	807	628	59	59.4521
YHR032W	1746	1567	113	45.6336
YDR429C	825	646	365	357.549
YGL079W	657	478	19	25.1536
YNR031C	4740	4561	96	13.3194
YHR084W	2067	1888	64	21.4513
YOR004W	765	586	27	29.1569
YMR086C-A	339	160	3	11.8652
YMR233W	681	502	27	34.0357
YMR244W	1068	889	3	2.13547
YLL010C	1284	1105	75	42.9511
YNL188W	1302	1123	46	25.9211
YKL156C-A	117	6.00353	0	0
YNL104C	1860	1681	428.755	161.405
YIL005W	2106	1927	88	28.8985
YOR365C	2112	1933	14.7433	4.82656
YNR030W	1656	1477	76	32.5618
YBR265W	963	784	97	78.2944
Q0055	2565	2386	1	0.265219
YGL131C	4212	4033	36	5.64871
YDL162C	357	178	0	0
YDR246W-A	201	27.2129	0	0
YHR033W	1272	1093	20	11.5794
YNR040W	771	592	22	23.5167
YNR034W	966	787	46	36.9878
YEL076C	651	472	0	0
YHL046W-A	327	148	4.54606	19.4379
YDL071C	375	196	2	6.45727
YOR173W	1062	883	46	32.9664
YOR337W	2280	2101	15	4.51794
YGL104C	1461	1282	35	17.2765
YNL181W	1224	1045	55	33.3059
YDR164C	2175	1996	60	19.0224
YGR243W	441	262	61	147.334
YOR107W	930	751	15	12.6394
YDR464W	4308	4129	51	7.81628
YGR210C	1236	1057	110	65.8556
YLR012C	300	121	0	0
YOR168W	2430	2251	218.586	61.4499
YLR054C	2175	1996	5	1.5852
YNL002C	969	790	112	89.7152
YHR193C	525	346	823	1505.22
YNL294C	1602	1423	128	56.922
YOR005C	2835	2656	40	9.53031
YPR147C	915	736	34	29.2332
YBR092C	1404	1225	198.323	102.45
YJL028W	336	157	0	0
YOR242C	1116	937	3	2.02608
YLR077W	1752	1573	62	24.9424
YCR081W	4284	4105	19.2729	2.97104
YOR396C-A	483	304	23.1656	48.2221
YLR458W	381	202	0	0
YBL040C	660	481	96	126.299
YJR127C	4143	3964	153	24.4249
YJL176C	2478	2299	65	17.8916
YLR453C	1188	1009	12	7.52601
YCR007C	720	541	12	14.0365
YHR128W	651	472	94	126.026
YOR297C	579	400	18	28.4766
YDR225W	399	220	755.197	2172.26
YPR020W	348	169	16	59.9112
YJR003C	1560	1381	27	12.3721
YIL101C	1944	1765	84	30.1168
YHR136C	447	268	96	226.679
YPR114W	948	769	132	108.623
YPL189W	1830	1651	8	3.06632
YJL056C	2643	2464	39	10.0161
YPR169W-A	219	41.1625	0	0
YLR264C-A	117	6.00353	0	0
YPL247C	1572	1393	119	54.0593
YDR482C	408	229	41	113.298
YJL122W	528	349	39	70.7154
YBL058W	1272	1093	248	143.584
YLL039C	1146	967	433	283.359
YKL107W	930	751	2	1.68525
YCL017C	1494	1315	99	47.6414
YER085C	522	343	0	0
YMR186W	2118	1939	1669.17	544.752
YCR065W	1695	1516	25	10.4356
YOR388C	1131	952	0	0
YLR002C	1992	1813	52	18.1502
YFL045C	765	586	312	336.924
YPR091C	2313	2134	108	32.0261
YOL083W	1239	1060	33	19.7008
YLR307C-A	264	85.0011	0	0
YDR366C	399	220	79.9029	229.834
Q0065	1671	1492	0	0
YER190C-A	576	397	14.19	22.6186
YDR545C-A	480	301	20.1879	42.4424
YNL020C	1917	1738	71	25.8514
YGL125W	1803	1624	50	19.4831
YKR038C	1161	982	86	55.4194
YDL215C	3279	3100	175	35.7233
YLR354C	1008	829	624	476.327
YCR022C	345	166	0	0
YFR008W	666	487	19	24.6888
YDR284C	870	691	103	94.3266
YFL013C	2079	1900	69.9158	23.2861
YKL051W	1062	883	111	79.5495
YPR174C	666	487	18	23.3894
YMR091C	1308	1129	120	67.2608
YJL143W	477	298	135	286.677
YDR112W	309	130	4	19.4711
YGR057C	729	550	15	17.2585
YKL194C	1389	1210	31	16.2125
YLR308W	939	760	0	0
YBR065C	1095	916	14	9.6718
YMR029C	1572	1393	76	34.5253
YHL042W	453	274	1	2.30953
YPR121W	1719	1540	29	11.9166
YNL068C	2589	2410	47	12.3412
YLR156C-A	132	7.19434	0	0
YGL157W	1044	865	165	120.71
YGL178W	2580	2401	60	15.8137
YMR148W	447	268	26	61.3922
YML058W	315	136	101	469.956
YLR249W	3135	2956	3451	738.781
YGR019W	1416	1237	139	71.1083
YJL049W	1353	1174	34	18.3268
YBR263W	1473	1294	212	103.676
YOR249C	2058	1879	39	13.1345
YBL097W	2265	2086	11	3.33698
YCR020W-B	237	58.1281	6	65.3191
YPR044C	354	175	435.596	1575.14
YDR286C	345	166	10	38.1212
YDR170W-A	1323	1144	25.717	14.2256
YLR342W-A	174	14.6185	0	0
YGR027W-A	1323	1144	17.4706	9.66401
YBL043W	774	595	5	5.31775
YLR018C	900	721	41	35.9852
YMR076C	3834	3655	24	4.15527
YOR251C	915	736	77	66.2046
YAR070C	300	121	0	0
YBR124W	360	181	5	17.481
YJR135W-A	264	85.0011	22	163.785
YOR186W	435	256	3	7.41577
YDR083W	1179	1000	37	23.4141
YOR011W-A	207	31.3862	0	0
YOR267C	2280	2101	217.009	65.3623
YLR109W	531	352	2313	4158.22
YOR032C	1305	1126	17	9.55401
YOR091W	1038	859	47	34.6242
YKR059W	1188	1009	724.455	454.355
YBR205W	1215	1036	113.229	69.1628
YLR316C	969	790	52.9999	42.4544
YDR406W-A	246	67.0317	0	0
YLR292C	582	403	57	89.5045
YCR044C	1074	895	82	57.9783
YLR216C	1116	937	216.954	146.522
YDR046C	1815	1636	252	97.4748
YGR069W	336	157	1	4.03065
YJL092W	3525	3346	79	14.9409
YDR096W	2685	2506	185	46.716
YML018C	1182	1003	44	27.7605
YLR445W	567	388	0	0
YOR138C	2016	1837	102	35.1371
YOR369C	432	253	2160	5402.67
YGR246C	1791	1612	49	19.2356
YJR145C	786	607	2087.21	2175.97
YJR138W	4755	4576	27	3.73381
YHR059W	393	214	6	17.7424
YLR138W	2958	2779	180	40.9882
YHL009W-B	5409	5230	22.5026	2.72274
YDR098C-B	5268	5089	228.332	28.3928
YNL156C	900	721	106	93.0348
YNL106C	3552	3373	49.1159	9.21469
YNL286W	858	679	29	27.0273
YNL093W	663	484	4	5.22985
YIL040W	417	238	45	119.649
YKL104C	2154	1975	293	93.8805
YLR186W	759	580	74	80.7381
YDR425W	1878	1699	39.4155	14.6808
YGL134W	1302	1123	36	20.2861
YJR094W-A	279	100	361.262	2286.11
YDR293C	3753	3574	457	80.9164
YBL113W-A	483	304	0	0
YNR015W	1155	976	41	26.5833
YKL006W	417	238	1005.62	2673.83
YLR456W	615	436	12	17.4169
YDR448W	1305	1126	23	12.926
YIL166C	1629	1450	14	6.10991
YDR097C	3729	3550	39	6.95202
YER184C	2385	2206	13	3.72918
YJL047C-A	135	7.48819	0	0
YJL066C	759	580	37.6261	41.0521
YKL095W	837	658	21	20.1961
YLR368W	1797	1618	38	14.8621
YOR194C	861	682	98	90.932
YGR060W	930	751	333	280.595
YHR041C	633	454	38	52.9667
YBR115C	4179	4000	127	20.0918
YCR097W	381	202	33	103.38
YBR147W	891	712	17	15.1093
YFL003C	2637	2458	5	1.28725
YHR086W	1572	1393	62	28.1654
YOL120C	561	382	1692.1	2803.09
YML079W	606	427	62	91.8838
YOR125C	702	523	65	78.6478
YLR065C	546	367	75	129.321
YNL298W	2529	2350	57	15.3491
YPL134C	933	754	41	34.4102
YER078C	1536	1357	56	26.1146
YGL225W	1014	835	228	172.792
YLR129W	2832	2653	48	11.4493
YNL224C	2304	2125	56	16.6765
YNL122C	348	169	15	56.1668
YGL066W	1974	1795	67	23.6203
YCL067C	633	454	21.4998	29.9678
YNL217W	981	802	195	153.863
YGL063W	1113	934	37	25.0686
YML030W	480	301	57	119.835
YPL152W-A	99	5.00576	0	0
YAL039C	810	631	181	181.52
YOR261C	1017	838	208	157.07
YLR191W	1161	982	27	17.3991
YMR316W	1011	832	86	65.4109
YCR027C	630	451	19	26.6595
YDL046W	522	343	189	348.693
YER125W	2430	2251	225	63.2531
YMR263W	606	427	44	65.2078
YOL113W	1968	1789	113	39.9708
YAL001C	3483	3304	52	9.95952
YDR517W	1119	940	242	162.916
YBR197C	654	475	18	23.9803
YDR192C	1293	1114	31.5325	17.9122
YJR132W	3147	2968	46	9.80774
YER021W	1572	1393	229	104.03
YGL034C	366	187	0	0
YKL014C	5295	5116	83	10.2665
YDL106C	1680	1501	67	28.2468
YGR197C	1644	1465	31	13.3906
YDR365C	1887	1708	237	87.8083
YNL280C	1317	1138	137	76.1822
YCR030C	2613	2434	108	28.0788
YDL154W	2706	2527	16	4.00673
YDR505C	2526	2347	102	27.5019
YGL033W	657	478	1	1.32388
YMR211W	1428	1249	24	12.1597
YBR221W-A	105	5.29865	0	0
YBL036C	774	595	48	51.0504
YGL202W	1503	1324	321	153.424
YIL176C	363	184	1.01865	3.50334
YOL147C	711	532	37	44.0114
YPR178W	1398	1219	47.774	24.8007
YFR007W	1062	883	31	22.2165
YEL008W	381	202	2	6.26547
YGR072W	1164	985	56	35.9771
YER022W	2064	1885	68	22.8282
YNL069C	597	418	913	1382.2
YIL118W	696	517	82	100.369
YJR008W	1017	838	67	50.5948
YKL217W	1851	1672	31	11.7328
YAR060C	336	157	0.5	2.01533
YCL010C	780	601	38	40.0114
YNL303W	348	169	0	0
YPL036W	2844	2665	14.3004	3.39567
YJR024C	735	556	63	71.7036
YBR042C	1194	1015	57	35.5372
YAL047C	1869	1690	18	6.74001
YER056C-A	366	187	441.425	1493.79
YFR011C	513	334	29	54.9448
YDR256C	1548	1369	32	14.7918
YFL065C	309	130	0	0
YNL287W	2808	2629	240	57.7691
YAL065C	387	208	4.5477	13.8358
YGR103W	1818	1639	260	100.385
YLR061W	366	187	682.741	2310.41
YLR171W	390	211	11.411	34.2228
YGR161W-A	1317	1138	0	0
YOR281C	861	682	92	85.3647
YBR162C	1368	1189	699	372.023
YJL078C	2646	2467	243	62.3321
YMR114C	1107	928	54	36.8231
YJL152W	360	181	45	157.329
YGR251W	591	412	12	18.4314
YJL067W	351	172	15.3739	56.5629
YBR094W	2262	2083	33	10.0254
YDR118W-A	117	6.00353	0	0
YGR065C	1782	1603	36	14.2116
YGR031C-A	492	313	1.51955	3.07218
YEL017C-A	132	7.19434	0	0
YGL251C	3564	3385	33	6.16922
YOR260W	1737	1558	131	53.2082
YKL021C	1407	1228	78	40.1949
YKR028W	3102	2923	165	35.7215
YOR374W	1560	1381	1054	482.972
YHL026C	948	769	16	13.1664
YNR062C	984	805	6	4.71661
YHR014W	876	697	4	3.63163
YCR028C	1539	1360	33	15.355
YDL015C	933	754	149	125.052
YJL102W	2460	2281	35	9.70997
YCR016W	873	694	47	42.8562
YER058W	324	145	24	104.741
YER149C	1263	1084	8.79494	5.13427
YJL147C	1149	970	16	10.4381
YDL035C	2886	2707	87	20.3379
YDR533C	714	535	23	27.205
YGL222C	528	349	15	27.1982
YDL090C	1296	1117	44	24.9273
YBR177C	1356	1177	106	56.9907
YJL034W	2049	1870	391	132.315
YML012C-A	378	199	21.0032	66.7894
YNR059W	1743	1564	47	19.0167
YOR034C-A	243	64.0516	1	9.87972
YGR156W	1278	1099	28	16.1226
YLR066W	555	376	73	122.86
YBR125C	1182	1003	60	37.8552
YOR376W	369	190	0	0
YBR173C	447	268	133	314.045
YCL023C	348	169	0	0
YHR057C	618	439	118	170.095
YAL051W	3144	2965	53	11.3117
YOL162W	648	469	3	4.04784
YOR077W	699	520	19	23.122
YLR234W	1971	1792	13	4.59071
YDR198C	1440	1261	24	12.044
YJR124C	1347	1168	41	22.2134
YHR107C	1224	1045	94	56.9228
YER112W	564	385	72	118.344
YLL066C	3618	3439	31.527	5.80131
YCL026C-A	582	403	2	3.14051
YLR174W	1239	1060	14	8.3579
YCR018C-A	255	76.0064	83.4319	694.635
YGR108W	1416	1237	45	23.0207
YDR346C	1446	1267	281	140.347
YDL232W	111	5.62895	0	0
YDR091C	1827	1648	86	33.023
YER165C-A	357	178	0	0
YKR092C	1221	1042	50	30.3653
YLR269C	351	172	3	11.0374
YEL069C	1695	1516	0	0
YLR117C	2064	1885	58	19.4711
YLR385C	399	220	0	0
YBR250W	1572	1393	5	2.2714
YDR143C	1833	1654	71	27.1643
YER185W	912	733	3	2.58996
YGL007W	378	199	1	3.17996
YAL031C	2283	2104	59.9902	18.043
YNR075C-A	93	4.74468	0	0
YOL013C	1656	1477	98	41.9875
YGR139W	339	160	1	3.95508
YLR089C	1779	1600	297	117.466
YKL222C	2118	1939	28	9.13808
YKL155C	1887	1708	32	11.856
YGR154C	1071	892	23	16.3169
YNL277W	1461	1282	31	15.302
YOL061W	1491	1312	151	72.8313
YDL014W	984	805	571	448.864
YFR013W	2364	2185	83	24.0382
YCL064C	1083	904	581	406.708
YDR493W	372	193	8	26.2306
YLR345W	1530	1351	121	56.6768
YGL022W	2157	1978	348	111.334
YLR192C	798	619	281	287.27
YOR265W	321	142	25	111.411
YCL019W	5313	5134	46.8538	5.77516
YDR031W	366	187	13	43.9923
YOR333C	417	238	3.29342	8.75679
YDL190C	2886	2707	120	28.0523
YKR083C	402	223	9	25.5395
YBR141C	1014	835	20	15.1572
YAL008W	597	418	58	87.8065
YDR453C	591	412	37	56.8302
YDR191W	1113	934	17	11.518
YDR490C	2301	2122	57	16.9983
YER107W-A	321	142	5	22.2821
YLR459W	1185	1006	50	31.4519
YNL193W	1677	1498	45	19.0097
YHR099W	11235	11056	89	5.09409
YLR360W	1320	1141	49	27.176
YKL070W	510	331	7	13.3827
YPR170W-B	258	79.0036	83	664.823
YKL145W-A	93	4.74468	0	0
YOR142W	990	811	213	166.201
YDR304C	678	499	217	275.191
YLR430W	6696	6517	131	12.7203
YPL020C	1866	1687	67	25.1324
YHL023C	3441	3262	57	11.0577
YLR165C	765	586	15	16.1983
YOR283W	693	514	49	60.3265
YMR052C-A	366	187	6	20.3041
YJR054W	1494	1315	37	17.8054
YOR053W	342	163	14.8902	57.8078
YER084W-A	513	334	1	1.89465
YHL005C	393	214	0	0
YMR255W	567	388	59	96.2266
YDR029W	315	136	2	9.30606
YDR033W	963	784	614	495.595
YPL154C	1218	1039	865	526.836
YNL043C	321	142	19.1281	85.2432
YDR253C	576	397	11	17.5338
YAL032C	1140	961	58	38.1926
YNL241C	1518	1339	435	205.581
YNL014W	3135	2956	16.6089	3.55558
