target_id	length	eff_length	est_counts	tpm
YOL137W	1494	1315	39	13.9799
YGL155W	1131	952	73	36.1453
YER061C	1329	1150	58	23.7737
YKL214C	612	433	42	45.7222
YPL119C	1854	1675	47	13.2266
YDL125C	477	298	400	632.717
YHR186C	4674	4495	112	11.745
YKL011C	1062	883	26	13.8797
YLL019C	2214	2035	148	34.2818
YNL257C	3690	3511	108	14.4997
YGL199C	471	292	44.9659	72.5883
YJR092W	4344	4165	95	10.7516
YDR010C	333	154	3	9.18262
YBL059W	582	403	28	32.7506
YBR291C	900	721	41	26.8049
YPL189C-A	207	31.3862	10	150.185
YDR262W	819	640	82	60.3948
YFL012W	447	268	3	5.27658
YLR078C	735	556	88	74.606
YDR072C	1584	1405	189	63.4091
YDR179C	489	310	4	6.08225
YKL153W	510	331	3485.44	4963.58
YOR108C-A	210	33.6633	1.02276	14.3213
YGR220C	810	631	91.1854	68.118
YIL053W	753	574	4351	3573.08
YMR161W	675	496	59	56.0707
YER011W	765	586	32	25.7406
YDR258C	2436	2257	170	35.5045
YDR467C	327	148	13.2825	42.3043
YGL162W	900	721	39	25.4974
YNL243W	2907	2728	501	86.5684
YBR234C	1155	976	374	180.629
YNL047C	1971	1792	62	16.3087
YKL038W	3513	3334	197	27.8527
YFL053W	1776	1597	13	3.83711
YOR200W	399	220	21.4197	45.8941
YKR060W	825	646	7	5.10777
YPR200C	393	214	5	11.0134
YLR411W	726	547	12	10.3409
YLR318W	2655	2476	12	2.28453
YHR150W	1740	1561	36	10.8709
YGL219C	1380	1201	173.043	67.9168
YFL009W	2340	2161	144.508	31.5213
YBR045C	1920	1741	13	3.51974
YMR039C	879	700	282	189.897
YKL195W	1212	1033	378	172.487
YPR127W	1038	859	120	65.8497
YPL188W	1245	1066	64	28.3001
YGL147C	576	397	1820.7	2161.79
YDR217C	3930	3751	86	10.8073
YML015C	1041	862	57	31.1698
YJR126C	2436	2257	239	49.9151
YPR026W	3636	3457	115	15.6807
YHR073W	2991	2812	245	41.0692
YMR274C	948	769	26	15.9372
YMR008C	1995	1816	184.706	47.9436
YHR125W	306	127	0	0
YER119C-A	372	193	1	2.44235
YDL227C	1761	1582	5	1.48981
YOR197W	1299	1120	314	132.153
YDR034C-C	1317	1138	8.45167e-07	3.50079e-07
YNL081C	432	253	58	108.062
YKL096W-A	279	100	1026	4836.3
YDR532C	1158	979	29	13.9631
YNL319W	441	262	0	0
YDR049W	1899	1720	63	17.2655
YBR113W	483	304	5.5086	8.54149
YKL170W	417	238	23.3503	46.2468
YJL043W	774	595	6	4.75335
YGL047W	609	430	99	108.526
YLR006C	2139	1960	177	42.568
YHR079C	3348	3169	87	12.9409
YPR171W	1731	1552	78	23.6902
YML063W	768	589	1989.99	1592.58
YLR178C	660	481	211	206.778
YHL029C	2040	1861	84	21.2764
YJL090C	2295	2116	48	10.6928
YBR008C	1647	1468	87	27.9357
YDR372C	1038	859	208	114.14
YOR184W	1188	1009	261	121.931
YHR218W	1812	1633	15.7847	4.55633
YMR203W	1164	985	330	157.922
YBL006W-A	150	9.35544	0	0
YIR008C	1230	1051	54	24.219
YBL024W	2055	1876	89	22.3626
YDR317W	1245	1066	20	8.8438
YOL166C	339	160	0	0
YJL087C	2484	2305	33	6.74853
YJL038C	660	481	3	2.93996
YDR043C	696	517	29	26.4407
YHR028C	2457	2278	296	61.2497
YOR340C	981	802	38	22.3344
YCL044C	1254	1075	94	41.2179
YEL072W	696	517	12	10.941
YFR022W	2202	2023	68	15.8445
YIR010W	1731	1552	70	21.2604
YBL008W	2523	2344	59	11.8648
YMR178W	825	646	121	88.2915
YOL008W	624	445	26	27.541
YHR017W	1158	979	101	48.63
YKR101W	1965	1786	42	11.085
YMR095C	675	496	4	3.80141
YHR198C	966	787	65	38.9318
YOR076C	2244	2065	52	11.87
YGL015C	393	214	0	0
YNL219C	1668	1489	141	44.6365
YLR210W	1383	1204	30	11.7452
YIL034C	864	685	203	139.692
YLR148W	2757	2578	54	9.87363
YOR342C	960	781	50	30.1776
YOL070C	1506	1327	173	61.4527
YDL160C	1521	1342	142	49.8772
YIL043C	855	676	602	419.774
YLR124W	345	166	0	0
YGR231C	933	754	315	196.927
YPR202W	717	538	10.5898	9.27834
YGR034W	384	205	1144.66	2632.01
YMR266W	2862	2683	181	31.7998
YNL021W	2121	1942	80	19.4181
YPL107W	747	568	40	33.1954
YGR088W	1689	1510	53	16.5449
YHR173C	339	160	5	14.7304
YCR063W	474	295	7	11.1852
YHR073W-A	177	15.5846	0	0
YDL048C	1473	1294	143	52.0916
YML092C	753	574	289	237.33
YPR097W	3222	3043	90	13.9414
YBR201C-A	204	29.2345	10	161.239
YNL056W	594	415	81	92.0032
YAL020C	1002	823	149.362	85.5472
YDL025C	1863	1684	171	47.8652
YDL243C	990	811	39.511	22.9648
YFL017C	480	301	39	61.0751
YGL197W	4464	4285	221	24.3113
YLR256W-A	1323	1144	127.966	52.7273
YHR092C	1731	1552	447.344	135.868
YLL011W	1470	1291	18	6.57222
YDR379C-A	240	61.0822	6	46.3023
YDR113C	1122	943	55	27.4927
YLR189C	3597	3418	161	22.2034
YNR074C	1137	958	62	30.5065
YOL159C	516	337	32	44.7596
YDL247W	1830	1651	0.00125436	0.00035813
YFL028C	870	691	95	64.8054
YML032C	1416	1237	137	52.2056
YBR256C	717	538	235	205.898
YOR081C	2250	2071	71	16.1601
YLR442C	2937	2758	89	15.2111
YPL024W	726	547	35	30.1611
YMR257C	2403	2224	30	6.35847
YDL219W	453	274	19	32.6865
YKL122C	504	325	86	124.733
YKR040C	504	325	2.88936	4.19068
YDL080C	1830	1651	68	19.4146
YGL240W	753	574	6	4.92726
YEL001C	678	499	284	268.277
YLR374C	390	211	4	8.93601
YPR168W	474	295	17	27.1639
YDL034W	345	166	4.0377	11.4655
YHR109W	1758	1579	18	5.37349
YJL060W	1335	1156	155	63.2033
YPL061W	1503	1324	955	340.002
YDR223W	1404	1225	26	10.0047
YER174C	735	556	50	42.3898
YGR104C	924	745	28	17.7161
YLR240W	2628	2449	90	17.3229
YPR062W	477	298	423	669.099
YDR402C	1470	1291	2.84989	1.04056
YLR037C	375	196	23.8	57.2383
YMR146C	1044	865	663	361.296
YGR241C	1707	1528	213	65.7086
YGL062W	3537	3358	439.086	61.636
YPR057W	1026	847	62	34.5044
YIL012W	342	163	4	11.5675
YDR156W	414	235	30	60.1755
YJR113C	744	565	125.596	104.783
YLR416C	399	220	3	6.42783
YPR131C	588	409	53	61.0827
YLR029C	615	436	2516.56	2720.74
YMR155W	1644	1465	76	24.4536
YNL180C	996	817	139	80.1971
YGR164W	336	157	0	0
YOL106W	354	175	3	8.0807
YIL140W	2472	2293	128	26.3131
YIL171W-A	453	274	1.63747	2.81701
YDR272W	825	646	134	97.7773
YDR114C	303	124	1	3.80141
YOR238W	912	733	40	25.723
YPR077C	372	193	0	0
YKL142W	660	481	236	231.277
YLR139C	1932	1753	41	11.0247
YNR044W	2178	1999	75	17.6854
YPR009W	807	628	31	23.2685
YHR032W	1746	1567	175	52.6423
YDR429C	825	646	465	339.302
YGL079W	657	478	33	32.5426
YNR031C	4740	4561	191	19.7396
YHR084W	2067	1888	62	15.4795
YOR004W	765	586	27	21.7186
YMR086C-A	339	160	2	5.89218
YMR233W	681	502	29	27.2308
YMR244W	1068	889	25	13.2557
YLL010C	1284	1105	107	45.6444
YNL188W	1302	1123	62	26.0242
YKL156C-A	117	6.00353	0	0
YNL104C	1860	1681	763.886	214.203
YIL005W	2106	1927	149	36.4477
YOR365C	2112	1933	17.5418	4.27768
YNR030W	1656	1477	97	30.9569
YBR265W	963	784	147	88.3827
Q0055	2565	2386	0	0
YGL131C	4212	4033	48.8031	5.70408
YDL162C	357	178	0	0
YDR246W-A	201	27.2129	3	51.9651
YHR033W	1272	1093	23	9.91913
YNR040W	771	592	15	11.9436
YNR034W	966	787	57	34.1402
YEL076C	651	472	4.46812	4.4622
YHL046W-A	327	148	3	9.55489
YDL071C	375	196	3	7.21491
YOR173W	1062	883	82	43.7743
YOR337W	2280	2101	30	6.73071
YGL104C	1461	1282	58	21.3258
YNL181W	1224	1045	79	35.635
YDR164C	2175	1996	68	16.0588
YGR243W	441	262	104	187.11
YOR107W	930	751	12	7.53195
YDR464W	4308	4129	88	10.0462
YGR210C	1236	1057	179	79.8259
YLR012C	300	121	2	7.79131
YOR168W	2430	2251	237.989	49.8365
YLR054C	2175	1996	27	6.37631
YNL002C	969	790	88	52.5075
YHR193C	525	346	1021	1390.96
YNL294C	1602	1423	223	73.8696
YOR005C	2835	2656	61	10.826
YPR147C	915	736	71	45.4723
YBR092C	1404	1225	41.499	15.9686
YJL028W	336	157	0	0
YOR242C	1116	937	6	3.01841
YLR077W	1752	1573	151	45.2495
YCR081W	4284	4105	28.4022	3.2614
YOR396C-A	483	304	45.1983	70.0834
YLR458W	381	202	1.86494	4.35191
YBL040C	660	481	149	146.018
YJR127C	4143	3964	307	36.5065
YJL176C	2478	2299	120.394	24.6849
YLR453C	1188	1009	11	5.13887
YCR007C	720	541	24	20.9112
YHR128W	651	472	61	60.9191
YOR297C	579	400	27	31.8178
YDR225W	399	220	541.733	1160.72
YPR020W	348	169	18	50.2056
YJR003C	1560	1381	29	9.89852
YIL101C	1944	1765	72	19.2289
YHR136C	447	268	3	5.27658
YPR114W	948	769	209	128.111
YPL189W	1830	1651	3	0.856525
YJL056C	2643	2464	37	7.07827
YPR169W-A	219	41.1625	2.69006	30.8053
YLR264C-A	117	6.00353	0	0
YPL247C	1572	1393	181	61.2482
YDR482C	408	229	73	150.263
YJL122W	528	349	26	35.1167
YBL058W	1272	1093	335	144.474
YLL039C	1146	967	643	313.437
YKL107W	930	751	18	11.2979
YCL017C	1494	1315	180	64.5227
YER085C	522	343	0	0
YMR186W	2118	1939	1898.72	461.582
YCR065W	1695	1516	76	23.6309
YOR388C	1131	952	15	7.42712
YLR002C	1992	1813	35	9.09989
YFL045C	765	586	356	286.364
YPR091C	2313	2134	248	54.7802
YOL083W	1239	1060	57	25.3475
YLR307C-A	264	85.0011	0	0
YDR366C	399	220	112.673	241.415
Q0065	1671	1492	0	0
YER190C-A	576	397	41.5382	49.32
YDR545C-A	480	301	15.1549	23.733
YNL020C	1917	1738	109	29.5626
YGL125W	1803	1624	101	29.3158
YKR038C	1161	982	140	67.202
YDL215C	3279	3100	179	27.2181
YLR354C	1008	829	806	458.296
YCR022C	345	166	2	5.67921
YFR008W	666	487	17	16.4545
YDR284C	870	691	162	110.51
YFL013C	2079	1900	112.699	27.9598
YKL051W	1062	883	88	46.9773
YPR174C	666	487	37	35.8128
YMR091C	1308	1129	143	59.7046
YJL143W	477	298	169	267.323
YDR112W	309	130	3	10.8779
YGR057C	729	550	18	15.4268
YKL194C	1389	1210	60	23.3739
YLR308W	939	760	0	0
YBR065C	1095	916	10	5.14601
YMR029C	1572	1393	132	44.6672
YHL042W	453	274	5	8.60172
YPR121W	1719	1540	46	14.08
YNL068C	2589	2410	103	20.1459
YLR156C-A	132	7.19434	0	0
YGL157W	1044	865	130	70.8424
YGL178W	2580	2401	86	16.8839
YMR148W	447	268	52	91.4607
YML058W	315	136	126	436.714
YLR249W	3135	2956	3748	597.67
YGR019W	1416	1237	207	78.8799
YJL049W	1353	1174	35	14.0529
YBR263W	1473	1294	382	139.154
YOR249C	2058	1879	59	14.801
YBL097W	2265	2086	27	6.1012
YCR020W-B	237	58.1281	1	8.10923
YPR044C	354	175	548.4	1477.15
YDR286C	345	166	29	82.3485
YDR170W-A	1323	1144	29.1257	12.001
YLR342W-A	174	14.6185	0	0
YGR027W-A	1323	1144	292.337	120.455
YBL043W	774	595	19	15.0523
YLR018C	900	721	82	53.6098
YMR076C	3834	3655	63	8.12492
YOR251C	915	736	135	86.4613
YAR070C	300	121	0	0
YBR124W	360	181	1	2.60428
YJR135W-A	264	85.0011	31	171.911
YOR186W	435	256	0	0
YDR083W	1179	1000	26	12.2557
YOR011W-A	207	31.3862	0	0
YOR267C	2280	2101	291.545	65.4102
YLR109W	531	352	5584	7477.71
YOR032C	1305	1126	19	7.95392
YOR091W	1038	859	52	28.5349
YKR059W	1188	1009	1032.36	482.287
YBR205W	1215	1036	190.877	86.8479
YLR316C	969	790	134.712	80.3792
YDR406W-A	246	67.0317	0	0
YLR292C	582	403	56	65.5012
YCR044C	1074	895	143	75.3146
YLR216C	1116	937	318.765	160.361
YDR046C	1815	1636	308	88.7429
YGR069W	336	157	1	3.00238
YJL092W	3525	3346	104	14.6512
YDR096W	2685	2506	320	60.1915
YML018C	1182	1003	78	36.6572
YLR445W	567	388	0	0
YOR138C	2016	1837	181	46.4446
YOR369C	432	253	2695	5021.16
YGR246C	1791	1612	123	35.9672
YJR145C	786	607	3167.39	2459.68
YJR138W	4755	4576	73	7.51974
YHR059W	393	214	16	35.2429
YLR138W	2958	2779	426	72.2582
YHL009W-B	5409	5230	47	4.23606
YDR098C-B	5268	5089	233.438	21.6225
YNL156C	900	721	160	104.605
YNL106C	3552	3373	69.8698	9.76426
YNL286W	858	679	49	34.0167
YNL093W	663	484	14	13.6348
YIL040W	417	238	65	128.737
YKL104C	2154	1975	455	108.595
YLR186W	759	580	77	62.579
YDR425W	1878	1699	58.5378	16.2408
YGL134W	1302	1123	55	23.086
YJR094W-A	279	100	481	2267.31
YDR293C	3753	3574	677	89.2894
YBL113W-A	483	304	0	0
YNR015W	1155	976	96	46.3647
YKL006W	417	238	1355.06	2683.77
YLR456W	615	436	9	9.7302
YDR448W	1305	1126	39	16.3265
YIL166C	1629	1450	23	7.47697
YDR097C	3729	3550	87	11.552
YER184C	2385	2206	48	10.2566
YJL047C-A	135	7.48819	0	0
YJL066C	759	580	83.6618	67.9932
YKL095W	837	658	23	16.4766
YLR368W	1797	1618	64	18.6452
YOR194C	861	682	181	125.101
YGR060W	930	751	559	350.863
YHR041C	633	454	84	87.2146
YBR115C	4179	4000	152	17.9122
YCR097W	381	202	15	35.003
YBR147W	891	712	42	27.8058
YFL003C	2637	2458	10	1.91772
YHR086W	1572	1393	109	36.8843
YOL120C	561	382	2030.6	2505.69
YML079W	606	427	76	83.898
YOR125C	702	523	69	62.189
YLR065C	546	367	134	172.109
YNL298W	2529	2350	89	17.8521
YPL134C	933	754	99	61.8913
YER078C	1536	1357	100	34.7365
YGL225W	1014	835	297	167.663
YLR129W	2832	2653	57	10.1275
YNL224C	2304	2125	71	15.7494
YNL122C	348	169	10	27.892
YGL066W	1974	1795	113	29.6743
YCL067C	633	454	31.5971	32.8063
YNL217W	981	802	111	65.2401
YGL063W	1113	934	48	24.2248
YML030W	480	301	70	109.622
YPL152W-A	99	5.00576	0	0
YAL039C	810	631	287	214.397
YOR261C	1017	838	268	150.75
YLR191W	1161	982	45	21.6007
YMR316W	1011	832	107	60.6215
YCR027C	630	451	31	32.4005
YDL046W	522	343	222	305.088
YER125W	2430	2251	242	50.6764
YMR263W	606	427	57	62.9235
YOL113W	1968	1789	173	45.5829
YAL001C	3483	3304	84	11.9841
YDR517W	1119	940	512	256.749
YBR197C	654	475	31	30.7634
YDR192C	1293	1114	41.5384	17.5764
YJR132W	3147	2968	65	10.3232
YER021W	1572	1393	330	111.668
YGL034C	366	187	1	2.52072
YKL014C	5295	5116	82	7.55526
YDL106C	1680	1501	91	28.5777
YGR197C	1644	1465	63	20.2707
YDR365C	1887	1708	205	56.576
YNL280C	1317	1138	251	103.967
YCR030C	2613	2434	180	34.8592
YDL154W	2706	2527	5	0.932676
YDR505C	2526	2347	115	23.0967
YGL033W	657	478	2	1.97228
YMR211W	1428	1249	25	9.43504
YBR221W-A	105	5.29865	0	0
YBL036C	774	595	84	66.547
YGL202W	1503	1324	556	197.949
YIL176C	363	184	1.96083	5.02329
YOL147C	711	532	65	57.5927
YPR178W	1398	1219	67	25.9082
YFR007W	1062	883	33	17.6165
YEL008W	381	202	6	14.0012
YGR072W	1164	985	56	26.7989
YER022W	2064	1885	94	23.5062
YNL069C	597	418	977	1101.75
YIL118W	696	517	146	133.115
YJR008W	1017	838	67	37.6874
YKL217W	1851	1672	69	19.4527
YAR060C	336	157	0.5	1.50119
YCL010C	780	601	91	71.3728
YNL303W	348	169	0	0
YPL036W	2844	2665	33.8299	5.98369
YJR024C	735	556	91	77.1494
YBR042C	1194	1015	63	29.2577
YAL047C	1869	1690	35	9.76219
YER056C-A	366	187	514.986	1298.13
YFR011C	513	334	45	63.5085
YDR256C	1548	1369	57	19.6263
YFL065C	309	130	0	0
YNL287W	2808	2629	344	61.6785
YAL065C	387	208	2.97554	6.74324
YGR103W	1818	1639	314	90.306
YLR061W	366	187	894.892	2255.77
YLR171W	390	211	20.8103	46.4902
YGR161W-A	1317	1138	0	0
YOR281C	861	682	127	87.7779
YBR162C	1368	1189	1483	587.93
YJL078C	2646	2467	380	72.6073
YMR114C	1107	928	69	35.0483
YJL152W	360	181	84	218.759
YGR251W	591	412	25	28.6028
YJL067W	351	172	16.3382	44.7756
YBR094W	2262	2083	60	13.5778
YDR118W-A	117	6.00353	0	0
YGR065C	1782	1603	68	19.9959
YGR031C-A	492	313	0	0
YEL017C-A	132	7.19434	0	0
YGL251C	3564	3385	38	5.29165
YOR260W	1737	1558	142	42.9622
YKL021C	1407	1228	103	39.5371
YKR028W	3102	2923	214	34.5105
YOR374W	1560	1381	1680	573.432
YHL026C	948	769	26	15.9372
YNR062C	984	805	5	2.92779
YHR014W	876	697	2	1.35258
YCR028C	1539	1360	67	23.2221
YDL015C	933	754	170	106.278
YJL102W	2460	2281	46	9.50602
YCR016W	873	694	32	21.7348
YER058W	324	145	43	139.787
YER149C	1263	1084	31.5094	13.7018
YJL147C	1149	970	26	12.6348
YDL035C	2886	2707	187.962	32.7302
YDR533C	714	535	27	23.789
YGL222C	528	349	35	47.2725
YDL090C	1296	1117	82	34.604
YBR177C	1356	1177	218	87.3064
YJL034W	2049	1870	607	153.008
YML012C-A	378	199	35.0781	83.0901
YNR059W	1743	1564	73	22.0015
YOR034C-A	243	64.0516	3	22.0779
YGR156W	1278	1099	55	23.5902
YLR066W	555	376	123	154.2
YBR125C	1182	1003	69	32.4275
YOR376W	369	190	11	27.2901
YBR173C	447	268	212	372.878
YCL023C	348	169	0	0
YHR057C	618	439	184	197.569
YAL051W	3144	2965	92	14.6261
YOL162W	648	469	12	12.0608
YOR077W	699	520	39	35.3531
YLR234W	1971	1792	27.4239	7.21368
YDR198C	1440	1261	19	7.10239
YJR124C	1347	1168	56	22.6001
YHR107C	1224	1045	145	65.406
YER112W	564	385	108	132.23
YLL066C	3618	3439	14.8208	2.03145
YCL026C-A	582	403	5	5.84832
YLR174W	1239	1060	18	8.00447
YCR018C-A	255	76.0064	42	260.474
YGR108W	1416	1237	30	11.4319
YDR346C	1446	1267	320	119.053
YDL232W	111	5.62895	0	0
YDR091C	1827	1648	76	21.7381
YER165C-A	357	178	1	2.64817
YKR092C	1221	1042	73	33.0233
YLR269C	351	172	2	5.4811
YEL069C	1695	1516	7.05777	2.19449
YLR117C	2064	1885	86	21.5057
YLR385C	399	220	2	4.28522
YBR250W	1572	1393	3	1.01516
YDR143C	1833	1654	108	30.779
YER185W	912	733	3	1.92923
YGL007W	378	199	5	11.8436
YAL031C	2283	2104	116.405	26.079
YNR075C-A	93	4.74468	0	0
YOL013C	1656	1477	174	55.5309
YGR139W	339	160	0	0
YLR089C	1779	1600	232	68.3493
YKL222C	2118	1939	28	6.80685
YKL155C	1887	1708	56	15.4549
YGR154C	1071	892	17	8.98359
YNL277W	1461	1282	97.8087	35.963
YOL061W	1491	1312	172	61.796
YDL014W	984	805	602	352.506
YFR013W	2364	2185	125	26.9665
YCL064C	1083	904	275	143.394
YDR493W	372	193	9	21.9812
YLR345W	1530	1351	206	71.875
YGL022W	2157	1978	668	159.19
YLR192C	798	619	477	363.24
YOR265W	321	142	31	102.906
YCL019W	5313	5134	23.8052	2.18566
YDR031W	366	187	17	42.8522
YOR333C	417	238	2.17671	4.31111
YDL190C	2886	2707	163	28.3835
YKR083C	402	223	24	50.7309
YBR141C	1014	835	25	14.113
YAL008W	597	418	88	99.2367
YDR453C	591	412	31	35.4675
YDR191W	1113	934	29	14.6358
YDR490C	2301	2122	100	22.2137
YER107W-A	321	142	8	26.5563
YLR459W	1185	1006	84	39.3593
YNL193W	1677	1498	69	21.7122
YHR099W	11235	11056	151	6.43791
YLR360W	1320	1141	69	28.5055
YKL070W	510	331	16	22.7855
YPR170W-B	258	79.0036	132.31	789.426
YKL145W-A	93	4.74468	0	0
YOR142W	990	811	329	191.223
YDR304C	678	499	389	367.464
YLR430W	6696	6517	217	15.6956
YPL020C	1866	1687	118	32.9711
YHL023C	3441	3262	115	16.618
YLR165C	765	586	26	20.9142
YOR283W	693	514	62	56.8584
YMR052C-A	366	187	7	17.645
YJR054W	1494	1315	51	18.2814
YOR053W	342	163	48.8157	141.169
YER084W-A	513	334	1	1.4113
YHL005C	393	214	0	0
YMR255W	567	388	67	81.3971
YDR029W	315	136	2	6.93198
YDR033W	963	784	85	51.1056
YPL154C	1218	1039	1653	749.934
YNL043C	321	142	61.9122	205.52
YDR253C	576	397	34	40.3696
