target_id	length	eff_length	est_counts	tpm
YLR411W	726	547	16	11.8555
YLR318W	2655	2476	19	3.11021
YHR150W	1740	1561	63	16.3578
YGL219C	1380	1201	191.764	64.7157
YFL009W	2340	2161	193.715	36.3325
YBR045C	1920	1741	21	4.88885
YMR039C	879	700	352	203.813
YKL195W	1212	1033	421	165.184
YPR127W	1038	859	139	65.5855
YPL188W	1245	1066	71	26.9953
YGL147C	576	397	1772.48	1809.58
YDR217C	3930	3751	128	13.8309
YML015C	1041	862	96	45.1388
YJR126C	2436	2257	319	57.2856
YPR026W	3636	3457	191	22.3934
YHR073W	2991	2812	286	41.2228
YMR274C	948	769	36	18.9742
YMR008C	1995	1816	164	36.6028
YHR125W	306	127	1	3.19141
YER119C-A	372	193	1	2.10005
YDL227C	1761	1582	7	1.7934
YOR197W	1299	1120	297	107.479
YDR034C-C	1317	1138	6.04694	2.15367
YNL081C	432	253	85	136.171
YKL096W-A	279	100	1108	4490.82
YDR532C	1158	979	55	22.7702
YNL319W	441	262	0	0
YDR049W	1899	1720	133	31.3408
YBR113W	483	304	11.7604	15.6796
YKL170W	417	238	28.8146	49.0707
YJL043W	774	595	7	4.76834
YGL047W	609	430	97	91.4302
YLR006C	2139	1960	238	49.2161
YHR079C	3348	3169	122	15.6036
YPR171W	1731	1552	135	35.2556
YML063W	768	589	2159.86	1486.26
YLR178C	660	481	253	213.188
YHL029C	2040	1861	108	23.5214
YJL090C	2295	2116	64	12.2589
YBR008C	1647	1468	86	23.7443
YDR372C	1038	859	244	115.129
YOR184W	1188	1009	265	106.449
YHR218W	1812	1633	0	0
YMR203W	1164	985	397	163.358
YBL006W-A	150	9.35544	0	0
YIR008C	1230	1051	71	27.3805
YBL024W	2055	1876	131	28.3025
YDR317W	1245	1066	23	8.74494
YOL166C	339	160	0	0
YJL087C	2484	2305	58	10.1987
YJL038C	660	481	3	2.52792
YDR043C	696	517	24	18.8151
YHR028C	2457	2278	361	64.2303
YOR340C	981	802	46	23.2472
YCL044C	1254	1075	103	38.8343
YEL072W	696	517	24	18.8151
YFR022W	2202	2023	81	16.2284
YIR010W	1731	1552	87	22.7203
YBL008W	2523	2344	54	9.33733
YMR178W	825	646	172	107.915
YOL008W	624	445	48	43.7187
YHR017W	1158	979	105	43.4703
YKR101W	1965	1786	40	9.07747
YMR095C	675	496	4	3.26862
YHR198C	966	787	79	40.6854
YOR076C	2244	2065	75	14.7207
YGL015C	393	214	1	1.89397
YNL219C	1668	1489	229	62.3343
YLR210W	1383	1204	46	15.4852
YIL034C	864	685	257	152.065
YLR148W	2757	2578	68	10.6909
YOR342C	960	781	85	44.1117
YOL070C	1506	1327	210	64.1408
YDL160C	1521	1342	120	36.2422
YIL043C	855	676	627	375.93
YLR124W	345	166	2	4.88324
YGR231C	933	754	357	191.904
YPR202W	717	538	44.9689	33.8779
YGR034W	384	205	1287.18	2544.9
YMR266W	2862	2683	257	38.8239
YNL021W	2121	1942	104	21.7055
YPL107W	747	568	71	50.6636
YGR088W	1689	1510	102	27.3785
YHR173C	339	160	9	22.7986
YCR063W	474	295	9.77559	13.431
YHR073W-A	177	15.5846	0	0
YDL048C	1473	1294	153	47.9229
YML092C	753	574	304	214.658
YPR097W	3222	3043	109	14.5181
YBR201C-A	204	29.2345	12	166.369
YNL056W	594	415	161	157.24
YAL020C	1002	823	164.195	80.8625
YDL025C	1863	1684	186	44.7669
YDL243C	990	811	66.2084	33.0886
YFL017C	480	301	65	87.5252
YGL197W	4464	4285	200	18.9176
YLR256W-A	1323	1144	149.372	52.9213
YHR092C	1731	1552	592.859	154.827
YLL011W	1470	1291	29	9.10454
YDR379C-A	240	61.0822	11	72.9901
YDR113C	1122	943	74	31.8058
YLR189C	3597	3418	208	24.6648
YNR074C	1137	958	95	40.1924
YOL159C	516	337	41	49.3106
YDL247W	1830	1651	78.9997	19.3939
YFL028C	870	691	100	58.6554
YML032C	1416	1237	193	63.2374
YBR256C	717	538	263	198.134
YOR081C	2250	2071	115	22.5063
YLR442C	2937	2758	123	18.0758
YPL024W	726	547	45	33.3435
YMR257C	2403	2224	42	7.65422
YDL219W	453	274	24	35.5015
YKL122C	504	325	141	175.842
YKR040C	504	325	10.9393	13.6424
YDL080C	1830	1651	103	25.2858
YGL240W	753	574	9	6.35502
YEL001C	678	499	327	265.603
YLR374C	390	211	10	19.209
YPR168W	474	295	13	17.8611
YDL034W	345	166	0	0
YHR109W	1758	1579	18	4.62037
YJL060W	1335	1156	158	55.3969
YPL061W	1503	1324	1666	510.004
YDR223W	1404	1225	47	15.5506
YER174C	735	556	83	60.5048
YGR104C	924	745	54	29.3781
YLR240W	2628	2449	94	15.557
YPR062W	477	298	434	590.282
YDR402C	1470	1291	4.27483	1.34208
YLR037C	375	196	24	49.6297
YMR146C	1044	865	885	414.68
YGR241C	1707	1528	284	75.3323
YGL062W	3537	3358	564.683	68.1569
YPR057W	1026	847	116	55.5087
YIL012W	342	163	2	4.97312
YDR156W	414	235	53	91.4101
YJR113C	744	565	187.315	134.373
YLR416C	399	220	3	5.52694
YPR131C	588	409	43	42.612
YLR029C	615	436	2393.43	2224.95
YMR155W	1644	1465	90	24.8995
YNL180C	996	817	213	105.668
YGR164W	336	157	0	0
YOL106W	354	175	4	9.26421
YIL140W	2472	2293	195	34.4681
YIL171W-A	453	274	0	0
YDR272W	825	646	142	89.0927
YDR114C	303	124	1	3.26862
YOR238W	912	733	60	33.1767
YPR077C	372	193	1	2.10005
YKL142W	660	481	282	237.624
YLR139C	1932	1753	72	16.647
YNR044W	2178	1999	79	16.0177
YPR009W	807	628	57	36.7876
YHR032W	1746	1567	163	42.1604
YDR429C	825	646	538	337.548
YGL079W	657	478	31	26.2857
YNR031C	4740	4561	253	22.4826
YHR084W	2067	1888	87	18.6768
YOR004W	765	586	36	24.8995
YMR086C-A	339	160	11	27.865
YMR233W	681	502	32	25.8364
YMR244W	1068	889	30	13.6775
YLL010C	1284	1105	116	42.5483
YNL188W	1302	1123	109	39.3399
YKL156C-A	117	6.00353	0	0
YNL104C	1860	1681	894	215.554
YIL005W	2106	1927	202	42.487
YOR365C	2112	1933	29.1172	6.10527
YNR030W	1656	1477	109	29.9111
YBR265W	963	784	169	87.3689
Q0055	2565	2386	0	0
YGL131C	4212	4033	57.2482	5.75333
YDL162C	357	178	0	0
YDR246W-A	201	27.2129	1	14.894
YHR033W	1272	1093	25	9.27056
YNR040W	771	592	26	17.8007
YNR034W	966	787	108	55.6206
YEL076C	651	472	0	0
YHL046W-A	327	148	2	5.47715
YDL071C	375	196	3	6.20371
YOR173W	1062	883	85	39.0162
YOR337W	2280	2101	41	7.90941
YGL104C	1461	1282	74	23.3954
YNL181W	1224	1045	90	34.907
YDR164C	2175	1996	100	20.3061
YGR243W	441	262	154	238.235
YOR107W	930	751	15	8.09539
YDR464W	4308	4129	101	9.91432
YGR210C	1236	1057	170	65.1869
YLR012C	300	121	1	3.34966
YOR168W	2430	2251	283.837	51.107
YLR054C	2175	1996	36	7.31018
YNL002C	969	790	130	66.6964
YHR193C	525	346	1326	1553.29
YNL294C	1602	1423	288	82.0302
YOR005C	2835	2656	98	14.9549
YPR147C	915	736	71	39.0991
YBR092C	1404	1225	49.9986	16.5428
YJL028W	336	157	0	0
YOR242C	1116	937	2	0.865121
YLR077W	1752	1573	138	35.5579
YCR081W	4284	4105	34.4884	3.40522
YOR396C-A	483	304	56.7002	75.5958
YLR458W	381	202	5.06355	10.1599
YBL040C	660	481	188	158.416
YJR127C	4143	3964	324	33.1282
YJL176C	2478	2299	136.94	24.1422
YLR453C	1188	1009	14	5.62371
YCR007C	720	541	35	26.2215
YHR128W	651	472	81	69.5552
YOR297C	579	400	34	34.4513
YDR225W	399	220	832.33	1533.41
YPR020W	348	169	37	88.7363
YJR003C	1560	1381	35	10.2721
YIL101C	1944	1765	88	20.208
YHR136C	447	268	10	15.1235
YPR114W	948	769	271	142.833
YPL189W	1830	1651	14	3.4369
YJL056C	2643	2464	57	9.37606
YPR169W-A	219	41.1625	3.05406	30.0719
YLR264C-A	117	6.00353	0	0
YPL247C	1572	1393	208	60.5199
YDR482C	408	229	75	132.743
YJL122W	528	349	41	47.6151
YBL058W	1272	1093	428	158.712
YLL039C	1146	967	698	292.56
YKL107W	930	751	16	8.63508
YCL017C	1494	1315	191	58.87
YER085C	522	343	0	0
YMR186W	2118	1939	2168.71	453.326
YCR065W	1695	1516	59	15.7739
YOR388C	1131	952	2.72358	1.15955
YLR002C	1992	1813	60	13.4134
YFL045C	765	586	369	255.22
YPR091C	2313	2134	297	56.409
YOL083W	1239	1060	74	28.2952
YLR307C-A	264	85.0011	0	0
YDR366C	399	220	139.275	256.588
Q0065	1671	1492	0	0
YER190C-A	576	397	40.3805	41.2257
YDR545C-A	480	301	0.292513	0.393881
YNL020C	1917	1738	112	26.1189
YGL125W	1803	1624	132	32.9438
YKR038C	1161	982	186	76.7693
YDL215C	3279	3100	267	34.9089
YLR354C	1008	829	969	473.757
YCR022C	345	166	0	0
YFR008W	666	487	23	19.1419
YDR284C	870	691	217	127.282
YFL013C	2079	1900	137.588	29.3504
YKL051W	1062	883	119	54.6226
YPR174C	666	487	55	45.7741
YMR091C	1308	1129	187	67.1327
YJL143W	477	298	218	296.501
YDR112W	309	130	9.89971	30.8649
YGR057C	729	550	23	16.9493
YKL194C	1389	1210	68	22.7777
YLR308W	939	760	1	0.533301
YBR065C	1095	916	9	3.98229
YMR029C	1572	1393	164	47.7177
YHL042W	453	274	3	4.43769
YPR121W	1719	1540	48	12.633
YNL068C	2589	2410	134	22.5359
YLR156C-A	132	7.19434	0	0
YGL157W	1044	865	230	107.77
YGL178W	2580	2401	122	20.5946
YMR148W	447	268	63	95.2779
YML058W	315	136	142	423.19
YLR249W	3135	2956	4259	583.969
YGR019W	1416	1237	294	96.3305
YJL049W	1353	1174	64	22.0952
YBR263W	1473	1294	409	128.108
YOR249C	2058	1879	84	18.1192
YBL097W	2265	2086	15	2.91449
YCR020W-B	237	58.1281	8	55.7815
YPR044C	354	175	525.77	1217.71
YDR286C	345	166	24	58.5989
YDR170W-A	1323	1144	54.6672	19.3681
YLR342W-A	174	14.6185	0	0
YGR027W-A	1323	1144	134.416	47.6223
YBL043W	774	595	15	10.2179
YLR018C	900	721	78	43.8476
YMR076C	3834	3655	70	7.76242
YOR251C	915	736	156	85.9079
YAR070C	300	121	0	0
YBR124W	360	181	6	13.4357
YJR135W-A	264	85.0011	40	190.731
YOR186W	435	256	2	3.16648
YDR083W	1179	1000	43	17.4283
YOR011W-A	207	31.3862	0	0
YOR267C	2280	2101	393.291	75.8708
YLR109W	531	352	5343	6152.18
YOR032C	1305	1126	16	5.75928
YOR091W	1038	859	65	30.6695
YKR059W	1188	1009	1117.79	449.009
YBR205W	1215	1036	216.765	84.8037
YLR316C	969	790	115.133	59.0687
YDR406W-A	246	67.0317	0	0
YLR292C	582	403	83	83.4756
YCR044C	1074	895	178	80.609
YLR216C	1116	937	359.711	155.597
YDR046C	1815	1636	366	90.6743
YGR069W	336	157	4	10.3263
YJL092W	3525	3346	119	14.4148
YDR096W	2685	2506	417	67.4437
YML018C	1182	1003	96	38.7933
YLR445W	567	388	0	0
YOR138C	2016	1837	241	53.1734
YOR369C	432	253	3078	4930.99
YGR246C	1791	1612	164	41.2349
YJR145C	786	607	3313.89	2212.77
YJR138W	4755	4576	78	6.90868
YHR059W	393	214	17	32.1975
YLR138W	2958	2779	392	57.1721
YHL009W-B	5409	5230	31.9665	2.4773
YDR098C-B	5268	5089	231.557	18.4422
YNL156C	900	721	227	127.608
YNL106C	3552	3373	104	12.4969
YNL286W	858	679	38	22.683
YNL093W	663	484	15	12.5612
YIL040W	417	238	93	158.377
YKL104C	2154	1975	696	142.833
YLR186W	759	580	95	66.3868
YDR425W	1878	1699	64.459	15.3772
YGL134W	1302	1123	86	31.0388
YJR094W-A	279	100	519.288	2104.72
YDR293C	3753	3574	834	94.5797
YBL113W-A	483	304	0	0
YNR015W	1155	976	139	57.7233
YKL006W	417	238	1586.48	2701.75
YLR456W	615	436	16	14.8737
YDR448W	1305	1126	45	16.198
YIL166C	1629	1450	30	8.38571
YDR097C	3729	3550	99	11.303
YER184C	2385	2206	29	5.32818
YJL047C-A	135	7.48819	0	0
YJL066C	759	580	97.2127	67.9331
YKL095W	837	658	29	17.8632
YLR368W	1797	1618	84	21.042
YOR194C	861	682	174	103.407
YGR060W	930	751	495	267.148
YHR041C	633	454	98	87.4896
YBR115C	4179	4000	184	18.6442
YCR097W	381	202	46	92.2981
YBR147W	891	712	46	26.1857
YFL003C	2637	2458	23	3.79256
YHR086W	1572	1393	116	33.7515
YOL120C	561	382	2542.31	2697.44
YML079W	606	427	106	100.615
YOR125C	702	523	85	65.8724
YLR065C	546	367	160	176.702
YNL298W	2529	2350	142	24.491
YPL134C	933	754	186	99.9834
YER078C	1536	1357	118	35.2443
YGL225W	1014	835	363	176.2
YLR129W	2832	2653	62	9.47198
YNL224C	2304	2125	88	16.7846
YNL122C	348	169	26	62.3552
YGL066W	1974	1795	125	28.2249
YCL067C	633	454	38.2491	34.1469
YNL217W	981	802	109	55.0856
YGL063W	1113	934	64	27.7728
YML030W	480	301	103	138.694
YPL152W-A	99	5.00576	0	0
YAL039C	810	631	365	234.45
YOR261C	1017	838	394	190.563
YLR191W	1161	982	79	32.6063
YMR316W	1011	832	89	43.3564
YCR027C	630	451	34	30.5555
YDL046W	522	343	383	452.575
YER125W	2430	2251	297	53.477
YMR263W	606	427	84	79.7329
YOL113W	1968	1789	195	44.1785
YAL001C	3483	3304	123	15.0887
YDR517W	1119	940	535	230.681
YBR197C	654	475	37	31.5714
YDR192C	1293	1114	52.9953	19.2814
YJR132W	3147	2968	85	11.6076
YER021W	1572	1393	421	122.495
YGL034C	366	187	6	13.0046
YKL014C	5295	5116	98	7.76393
YDL106C	1680	1501	141	38.0737
YGR197C	1644	1465	108	29.8794
YDR365C	1887	1708	229	54.3418
YNL280C	1317	1138	223	79.4235
YCR030C	2613	2434	227	37.8
YDL154W	2706	2527	11	1.76431
YDR505C	2526	2347	179	30.9119
YGL033W	657	478	0	0
YMR211W	1428	1249	33	10.7087
YBR221W-A	105	5.29865	0	0
YBL036C	774	595	79	53.8141
YGL202W	1503	1324	631	193.165
YIL176C	363	184	2.37413	5.22966
YOL147C	711	532	84	63.9962
YPR178W	1398	1219	92.9781	30.9146
YFR007W	1062	883	27	12.3934
YEL008W	381	202	3	6.01944
YGR072W	1164	985	99	40.7366
YER022W	2064	1885	101	21.7168
YNL069C	597	418	1166	1130.6
YIL118W	696	517	167	130.922
YJR008W	1017	838	83	40.144
YKL217W	1851	1672	79	19.1504
YAR060C	336	157	4	10.3263
YCL010C	780	601	84	56.6489
YNL303W	348	169	1	2.39828
YPL036W	2844	2665	28.7975	4.3797
YJR024C	735	556	100	72.8973
YBR042C	1194	1015	90	35.9387
YAL047C	1869	1690	41	9.83294
YER056C-A	366	187	590.746	1280.4
YFR011C	513	334	63	76.4505
YDR256C	1548	1369	67	19.8362
YFL065C	309	130	0	0
YNL287W	2808	2629	463	71.38
YAL065C	387	208	1.49704	2.91713
YGR103W	1818	1639	350	86.5517
YLR061W	366	187	920.948	1996.09
YLR171W	390	211	26.6267	51.1472
YGR161W-A	1317	1138	0	0
YOR281C	861	682	146	86.767
YBR162C	1368	1189	1703	580.523
YJL078C	2646	2467	358	58.8166
YMR114C	1107	928	106	46.2961
YJL152W	360	181	101	226.167
YGR251W	591	412	24	23.6102
YJL067W	351	172	21.7873	51.3407
YBR094W	2262	2083	69	13.426
YDR118W-A	117	6.00353	0	0
YGR065C	1782	1603	109	27.56
YGR031C-A	492	313	0	0
YEL017C-A	132	7.19434	0	0
YGL251C	3564	3385	32	3.83158
YOR260W	1737	1558	155	40.3228
YKL021C	1407	1228	117	38.6166
YKR028W	3102	2923	291	40.3506
YOR374W	1560	1381	2572	754.855
YHL026C	948	769	46	24.2448
YNR062C	984	805	8	4.02792
YHR014W	876	697	3	1.74452
YCR028C	1539	1360	93	27.716
YDL015C	933	754	248	133.311
YJL102W	2460	2281	67	11.9052
YCR016W	873	694	56	32.7051
YER058W	324	145	51	142.557
YER149C	1263	1084	21.0158	7.85783
YJL147C	1149	970	30	12.5353
YDL035C	2886	2707	220	32.9398
YDR533C	714	535	33	25.0004
YGL222C	528	349	24	27.8723
YDL090C	1296	1117	89	32.2941
YBR177C	1356	1177	314	108.128
YJL034W	2049	1870	621	134.597
YML012C-A	378	199	30.7026	62.5328
YNR059W	1743	1564	78	20.2136
YOR034C-A	243	64.0516	3	18.9835
YGR156W	1278	1099	88	32.4542
YLR066W	555	376	156	168.16
YBR125C	1182	1003	96	38.7933
YOR376W	369	190	11	23.4653
YBR173C	447	268	256	387.161
YCL023C	348	169	1	2.39828
YHR057C	618	439	226	208.656
YAL051W	3144	2965	112	15.3102
YOL162W	648	469	18	15.5556
YOR077W	699	520	24	18.7066
YLR234W	1971	1792	19	4.29736
YDR198C	1440	1261	36	11.5711
YJR124C	1347	1168	51	17.6976
YHR107C	1224	1045	181	70.2019
YER112W	564	385	143	150.543
YLL066C	3618	3439	132.445	15.6095
YCL026C-A	582	403	3	3.01719
YLR174W	1239	1060	25	9.55918
YCR018C-A	255	76.0064	87.4804	466.495
YGR108W	1416	1237	54	17.6934
YDR346C	1446	1267	423	135.316
YDL232W	111	5.62895	0	0
YDR091C	1827	1648	101	24.8399
YER165C-A	357	178	2	4.55403
YKR092C	1221	1042	71	27.617
YLR269C	351	172	2	4.7129
YEL069C	1695	1516	6.068	1.62231
YLR117C	2064	1885	125	26.8773
YLR385C	399	220	0	0
YBR250W	1572	1393	2	0.581923
YDR143C	1833	1654	123	30.1409
YER185W	912	733	11	6.0824
YGL007W	378	199	3	6.11019
YAL031C	2283	2104	172.364	33.2037
YNR075C-A	93	4.74468	0	0
YOL013C	1656	1477	189	51.8642
YGR139W	339	160	0	0
YLR089C	1779	1600	316	80.0485
YKL222C	2118	1939	55	11.4966
YKL155C	1887	1708	69	16.3737
YGR154C	1071	892	32	14.5402
YNL277W	1461	1282	110.633	34.9771
YOL061W	1491	1312	206	63.6385
YDL014W	984	805	689	346.904
YFR013W	2364	2185	168	31.1634
YCL064C	1083	904	361	161.855
YDR493W	372	193	16	33.6008
YLR345W	1530	1351	243	72.9016
YGL022W	2157	1978	723	148.149
YLR192C	798	619	594	388.94
YOR265W	321	142	43	122.734
YCL019W	5313	5134	25.8376	2.03978
YDR031W	366	187	30	65.0228
YOR333C	417	238	0	0
YDL190C	2886	2707	183	27.3999
YKR083C	402	223	23	41.8032
YBR141C	1014	835	21	10.1934
YAL008W	597	418	74	71.7533
YDR453C	591	412	38	37.3829
YDR191W	1113	934	34	14.7543
YDR490C	2301	2122	120	22.9204
YER107W-A	321	142	13	37.1058
YLR459W	1185	1006	117	47.1383
YNL193W	1677	1498	109	29.4918
YHR099W	11235	11056	160	5.86554
YLR360W	1320	1141	99	35.167
YKL070W	510	331	22	26.939
YPR170W-B	258	79.0036	153.946	789.783
YKL145W-A	93	4.74468	0	0
YOR142W	990	811	451	225.394
YDR304C	678	499	417	338.705
YLR430W	6696	6517	293	18.2224
YPL020C	1866	1687	165	39.642
YHL023C	3441	3262	154	19.1348
YLR165C	765	586	41	28.3578
YOR283W	693	514	96	75.6998
YMR052C-A	366	187	5	10.8371
YJR054W	1494	1315	65	20.0343
YOR053W	342	163	62.5226	155.466
YER084W-A	513	334	3	3.6405
YHL005C	393	214	0	0
YMR255W	567	388	97	101.327
YDR029W	315	136	9	26.8219
YDR033W	963	784	105	54.2825
YPL154C	1218	1039	1656	645.998
YNL043C	321	142	70.7171	201.847
YDR253C	576	397	39	39.8163
