target_id	length	eff_length	est_counts	tpm
YJR113C	744	565	135.854	95.3679
YLR416C	399	220	1	1.80283
YPR131C	588	409	55	53.3355
YLR029C	615	436	2659.29	2419.11
YMR155W	1644	1465	68	18.4098
YNL180C	996	817	165	80.1012
YGR164W	336	157	0	0
YOL106W	354	175	2	4.53283
YIL140W	2472	2293	112	19.3727
YIL171W-A	453	274	2.36819	3.42802
YDR272W	825	646	99	60.7827
YDR114C	303	124	0	0
YOR238W	912	733	38	20.5616
YPR077C	372	193	0	0
YKL142W	660	481	248	204.496
YLR139C	1932	1753	44	9.95516
YNR044W	2178	1999	58	11.5078
YPR009W	807	628	96	60.6302
YHR032W	1746	1567	176	44.5473
YDR429C	825	646	536	329.086
YGL079W	657	478	36	29.8711
YNR031C	4740	4561	159	13.8266
YHR084W	2067	1888	65	13.6549
YOR004W	765	586	30	20.3049
YMR086C-A	339	160	3	7.43667
YMR233W	681	502	28	22.1224
YMR244W	1068	889	4	1.78458
YLL010C	1284	1105	103	36.9702
YNL188W	1302	1123	39	13.7741
YKL156C-A	117	6.00353	0	0
YNL104C	1860	1681	672.748	158.731
YIL005W	2106	1927	121	24.9047
YOR365C	2112	1933	28.2332	5.79303
YNR030W	1656	1477	112	30.0756
YBR265W	963	784	153	77.4021
Q0055	2565	2386	0	0
YGL131C	4212	4033	57.6189	5.66649
YDL162C	357	178	0	0
YDR246W-A	201	27.2129	7	102.023
YHR033W	1272	1093	27	9.79763
YNR040W	771	592	32	21.4391
YNR034W	966	787	57	28.7261
YEL076C	651	472	0	0
YHL046W-A	327	148	10.0567	26.9508
YDL071C	375	196	2	4.04717
YOR173W	1062	883	90	40.4258
YOR337W	2280	2101	12	2.26534
YGL104C	1461	1282	64	19.8002
YNL181W	1224	1045	79	29.9839
YDR164C	2175	1996	93	18.4799
YGR243W	441	262	100	151.383
YOR107W	930	751	17	8.97814
YDR464W	4308	4129	68.3383	6.56443
YGR210C	1236	1057	190	71.2945
YLR012C	300	121	1	3.27787
YOR168W	2430	2251	281.894	49.6692
YLR054C	2175	1996	23	4.5703
YNL002C	969	790	123	61.7526
YHR193C	525	346	1275	1461.54
YNL294C	1602	1423	214	59.6467
YOR005C	2835	2656	74	11.0505
YPR147C	915	736	60	32.3334
YBR092C	1404	1225	308.208	99.7896
YJL028W	336	157	0	0
YOR242C	1116	937	1	0.42329
YLR077W	1752	1573	108	27.2315
YCR081W	4284	4105	28.4022	2.7442
YOR396C-A	483	304	14.3084	18.6679
YLR458W	381	202	4.28053	8.40473
YBL040C	660	481	124	102.248
YJR127C	4143	3964	262	26.2147
YJL176C	2478	2299	97.8838	16.8869
YLR453C	1188	1009	17	6.68244
YCR007C	720	541	27	19.7945
YHR128W	651	472	136	114.281
YOR297C	579	400	29	28.7551
YDR225W	399	220	1015.51	1830.79
YPR020W	348	169	23	53.9782
YJR003C	1560	1381	50	14.36
YIL101C	1944	1765	152	34.1567
YHR136C	447	268	111	164.273
YPR114W	948	769	191	98.5109
YPL189W	1830	1651	8	1.92185
YJL056C	2643	2464	36	5.79481
YPR169W-A	219	41.1625	8.72014	84.0231
YLR264C-A	117	6.00353	0	0
YPL247C	1572	1393	225	64.0632
YDR482C	408	229	69	119.506
YJL122W	528	349	48	54.5498
YBL058W	1272	1093	362	131.361
YLL039C	1146	967	677	277.677
YKL107W	930	751	11	5.80938
YCL017C	1494	1315	162	48.8615
YER085C	522	343	0	0
YMR186W	2118	1939	2529.23	517.354
YCR065W	1695	1516	35	9.15685
YOR388C	1131	952	5.91304	2.46349
YLR002C	1992	1813	62	13.5635
YFL045C	765	586	464	314.049
YPR091C	2313	2134	168	31.2243
YOL083W	1239	1060	43	16.0894
YLR307C-A	264	85.0011	0	0
YDR366C	399	220	120.817	217.812
Q0065	1671	1492	0	0
YER190C-A	576	397	33.6332	33.6012
YDR545C-A	480	301	4.32696	5.70157
YNL020C	1917	1738	115	26.2437
YGL125W	1803	1624	101	24.6668
YKR038C	1161	982	122	49.2749
YDL215C	3279	3100	203	25.9724
YLR354C	1008	829	1058	506.184
YCR022C	345	166	0	0
YFR008W	666	487	20	16.2884
YDR284C	870	691	152	87.2455
YFL013C	2079	1900	112.722	23.5306
YKL051W	1062	883	201	90.2844
YPR174C	666	487	35	28.5047
YMR091C	1308	1129	137	48.1287
YJL143W	477	298	223	296.801
YDR112W	309	130	7.51407	22.925
YGR057C	729	550	20	14.4226
YKL194C	1389	1210	55	18.0283
YLR308W	939	760	1	0.521872
YBR065C	1095	916	14	6.06192
YMR029C	1572	1393	120	34.167
YHL042W	453	274	6	8.68516
YPR121W	1719	1540	39	10.0443
YNL068C	2589	2410	78	12.8367
YLR156C-A	132	7.19434	0	0
YGL157W	1044	865	213	97.6654
YGL178W	2580	2401	129	21.3096
YMR148W	447	268	27	39.9582
YML058W	315	136	143	417.037
YLR249W	3135	2956	5749.99	771.508
YGR019W	1416	1237	228	73.1042
YJL049W	1353	1174	56	18.919
YBR263W	1473	1294	382	117.086
YOR249C	2058	1879	50	10.5541
YBL097W	2265	2086	22	4.18298
YCR020W-B	237	58.1281	6	40.9395
YPR044C	354	175	668.305	1514.65
YDR286C	345	166	15	35.8394
YDR170W-A	1323	1144	29.572	10.2526
YLR342W-A	174	14.6185	1	27.1316
YGR027W-A	1323	1144	31.43	10.8967
YBL043W	774	595	11	7.33252
YLR018C	900	721	58	31.9058
YMR076C	3834	3655	31	3.36397
YOR251C	915	736	116	62.5111
YAR070C	300	121	0	0
YBR124W	360	181	3.29029	7.20995
YJR135W-A	264	85.0011	39	181.977
YOR186W	435	256	3	4.64792
YDR083W	1179	1000	52	20.6244
YOR011W-A	207	31.3862	0	0
YOR267C	2280	2101	409.087	77.2266
YLR109W	531	352	3758	4234.4
YOR032C	1305	1126	36	12.6806
YOR091W	1038	859	88	40.6319
YKR059W	1188	1009	1072.9	421.741
YBR205W	1215	1036	177.561	67.9774
YLR316C	969	790	76.9288	38.6224
YDR406W-A	246	67.0317	0	0
YLR292C	582	403	60	59.0505
YCR044C	1074	895	116	51.4058
YLR216C	1116	937	364.029	154.09
YDR046C	1815	1636	418	101.338
YGR069W	336	157	2	5.05252
YJL092W	3525	3346	97	11.498
YDR096W	2685	2506	270	42.7327
YML018C	1182	1003	126	49.825
YLR445W	567	388	0	0
YOR138C	2016	1837	164	35.4089
YOR369C	432	253	3548	5562.12
YGR246C	1791	1612	95	23.3742
YJR145C	786	607	3761.96	2458.12
YJR138W	4755	4576	52	4.50707
YHR059W	393	214	16	29.654
YLR138W	2958	2779	324	46.2417
YHL009W-B	5409	5230	38.3336	2.90707
YDR098C-B	5268	5089	259.231	20.2037
YNL156C	900	721	161	88.5662
YNL106C	3552	3373	75	8.81906
YNL286W	858	679	57	33.2953
YNL093W	663	484	6	4.91681
YIL040W	417	238	42	69.9922
YKL104C	2154	1975	368	73.9023
YLR186W	759	580	83	56.758
YDR425W	1878	1699	77.1972	18.0213
YGL134W	1302	1123	58	20.4845
YJR094W-A	279	100	556	2205.22
YDR293C	3753	3574	776	86.1161
YBL113W-A	483	304	0	0
YNR015W	1155	976	95	38.6057
YKL006W	417	238	1834.02	3056.36
YLR456W	615	436	14	12.7356
YDR448W	1305	1126	42	14.7941
YIL166C	1629	1450	15	4.10299
YDR097C	3729	3550	52	5.80968
YER184C	2385	2206	40	7.1917
YJL047C-A	135	7.48819	0	0
YJL066C	759	580	72.8369	49.8082
YKL095W	837	658	30	18.0831
YLR368W	1797	1618	51	12.5017
YOR194C	861	682	112	65.1345
YGR060W	930	751	549	289.941
YHR041C	633	454	78	68.1422
YBR115C	4179	4000	265	26.2762
YCR097W	381	202	31	60.8678
YBR147W	891	712	31	17.2687
YFL003C	2637	2458	11	1.77496
YHR086W	1572	1393	120	34.167
YOL120C	561	382	2798.8	2905.93
YML079W	606	427	102	94.7435
YOR125C	702	523	91	69.0108
YLR065C	546	367	136	146.977
YNL298W	2529	2350	90	15.1898
YPL134C	933	754	65	34.1916
YER078C	1536	1357	90	26.3051
YGL225W	1014	835	345	163.874
YLR129W	2832	2653	70	10.465
YNL224C	2304	2125	89	16.6115
YNL122C	348	169	19	44.5907
YGL066W	1974	1795	109	24.0846
YCL067C	633	454	24.9451	21.7924
YNL217W	981	802	351	173.584
YGL063W	1113	934	46	19.5339
YML030W	480	301	95	125.18
YPL152W-A	99	5.00576	0	0
YAL039C	810	631	270	169.712
YOR261C	1017	838	268	126.843
YLR191W	1161	982	36	14.5401
YMR316W	1011	832	213	101.539
YCR027C	630	451	24	21.1063
YDL046W	522	343	288	333.024
YER125W	2430	2251	284	50.0403
YMR263W	606	427	59	54.8026
YOL113W	1968	1789	179	39.6844
YAL001C	3483	3304	88	10.5638
YDR517W	1119	940	349	147.257
YBR197C	654	475	28	23.3798
YDR192C	1293	1114	42.5665	15.1551
YJR132W	3147	2968	74	9.88883
YER021W	1572	1393	301	85.7023
YGL034C	366	187	0	0
YKL014C	5295	5116	117	9.07053
YDL106C	1680	1501	96	25.3669
YGR197C	1644	1465	50	13.5366
YDR365C	1887	1708	315	73.1476
YNL280C	1317	1138	185	64.4773
YCR030C	2613	2434	209	34.0567
YDL154W	2706	2527	30	4.70862
YDR505C	2526	2347	121	20.4479
YGL033W	657	478	0	0
YMR211W	1428	1249	33	10.4792
YBR221W-A	105	5.29865	0	0
YBL036C	774	595	66	43.9951
YGL202W	1503	1324	578	173.148
YIL176C	363	184	1.39502	3.00704
YOL147C	711	532	69	51.4416
YPR178W	1398	1219	45.1434	14.6882
YFR007W	1062	883	52	23.3572
YEL008W	381	202	3	5.89043
YGR072W	1164	985	49	19.7305
YER022W	2064	1885	67	14.0975
YNL069C	597	418	1357	1287.6
YIL118W	696	517	118	90.525
YJR008W	1017	838	108	51.116
YKL217W	1851	1672	44	10.4374
YAR060C	336	157	2	5.05252
YCL010C	780	601	83	54.7748
YNL303W	348	169	1	2.34688
YPL036W	2844	2665	16.4078	2.44191
YJR024C	735	556	101	72.0483
YBR042C	1194	1015	83	32.4332
YAL047C	1869	1690	37	8.68345
YER056C-A	366	187	713.588	1513.5
YFR011C	513	334	51	60.5621
YDR256C	1548	1369	47	13.6167
YFL065C	309	130	0	0
YNL287W	2808	2629	369	55.669
YAL065C	387	208	4.17517	7.96138
YGR103W	1818	1639	331	80.0989
YLR061W	366	187	1155.3	2450.36
YLR171W	390	211	20.4787	38.4944
YGR161W-A	1317	1138	0	0
YOR281C	861	682	95	55.248
YBR162C	1368	1189	1240	413.635
YJL078C	2646	2467	425	68.3277
YMR114C	1107	928	69	29.4902
YJL152W	360	181	90	197.216
YGR251W	591	412	24	23.1042
YJL067W	351	172	19.1631	44.189
YBR094W	2262	2083	66	12.567
YDR118W-A	117	6.00353	0	0
YGR065C	1782	1603	80	19.794
YGR031C-A	492	313	0.00234613	0.00297293
YEL017C-A	132	7.19434	0	0
YGL251C	3564	3385	29	3.39795
YOR260W	1737	1558	185	47.0957
YKL021C	1407	1228	111	35.8511
YKR028W	3102	2923	206	27.9522
YOR374W	1560	1381	1111	319.079
YHL026C	948	769	38	19.599
YNR062C	984	805	13	6.40508
YHR014W	876	697	4	2.27617
YCR028C	1539	1360	61	17.7897
YDL015C	933	754	249	130.98
YJL102W	2460	2281	51	8.86793
YCR016W	873	694	54	30.8611
YER058W	324	145	38	103.942
YER149C	1263	1084	24.6227	9.00914
YJL147C	1149	970	11	4.49778
YDL035C	2886	2707	118	17.289
YDR533C	714	535	49	36.3262
YGL222C	528	349	17	19.3197
YDL090C	1296	1117	59	20.9496
YBR177C	1356	1177	225	75.8199
YJL034W	2049	1870	688	145.923
YML012C-A	378	199	28.8595	57.5192
YNR059W	1743	1564	88	22.3164
YOR034C-A	243	64.0516	2	12.3845
YGR156W	1278	1099	57	20.571
YLR066W	555	376	128	135.02
YBR125C	1182	1003	78	30.844
YOR376W	369	190	1	2.08749
YBR173C	447	268	184	272.308
YCL023C	348	169	0	0
YHR057C	618	439	204	184.307
YAL051W	3144	2965	79	10.5677
YOL162W	648	469	5	4.22838
YOR077W	699	520	27	20.5939
YLR234W	1971	1792	26.7192	5.91374
YDR198C	1440	1261	19	5.97607
YJR124C	1347	1168	52	17.6578
YHR107C	1224	1045	184	69.8359
YER112W	564	385	120	123.623
YLL066C	3618	3439	22.855	2.63588
YCL026C-A	582	403	4	3.9367
YLR174W	1239	1060	23	8.60596
YCR018C-A	255	76.0064	101	527.046
YGR108W	1416	1237	68	21.803
YDR346C	1446	1267	377	118.016
YDL232W	111	5.62895	0	0
YDR091C	1827	1648	141	33.9343
YER165C-A	357	178	0	0
YKR092C	1221	1042	107	40.728
YLR269C	351	172	0	0
YEL069C	1695	1516	7.48428	1.95807
YLR117C	2064	1885	67	14.0975
YLR385C	399	220	2	3.60566
YBR250W	1572	1393	0	0
YDR143C	1833	1654	141	33.8112
YER185W	912	733	13	7.03423
YGL007W	378	199	2	3.98616
YAL031C	2283	2104	91.666	17.2799
YNR075C-A	93	4.74468	0	0
YOL013C	1656	1477	129	34.6407
YGR139W	339	160	1	2.47889
YLR089C	1779	1600	488	120.97
YKL222C	2118	1939	26	5.3183
YKL155C	1887	1708	69	16.0228
YGR154C	1071	892	42	18.675
YNL277W	1461	1282	47.5302	14.7048
YOL061W	1491	1312	243	73.4598
YDL014W	984	805	814	401.057
YFR013W	2364	2185	128	23.2346
YCL064C	1083	904	747	327.74
YDR493W	372	193	16	32.8806
YLR345W	1530	1351	189	55.486
YGL022W	2157	1978	541	108.48
YLR192C	798	619	403	258.221
YOR265W	321	142	30	83.7935
YCL019W	5313	5134	39.7709	3.07247
YDR031W	366	187	23	48.7824
YOR333C	417	238	6.4841	10.8056
YDL190C	2886	2707	148	21.6846
YKR083C	402	223	21	37.3501
YBR141C	1014	835	28	13.2999
YAL008W	597	418	74	70.2155
YDR453C	591	412	62	59.6859
YDR191W	1113	934	14	5.94509
YDR490C	2301	2122	85	15.8873
YER107W-A	321	142	10	27.9312
YLR459W	1185	1006	86	33.9061
YNL193W	1677	1498	58	15.3565
YHR099W	11235	11056	151	5.41697
YLR360W	1320	1141	78	27.1135
YKL070W	510	331	16	19.1721
YPR170W-B	258	79.0036	110.28	553.639
YKL145W-A	93	4.74468	0	0
YOR142W	990	811	316	154.541
YDR304C	678	499	341	271.039
YLR430W	6696	6517	208	12.6588
YPL020C	1866	1687	88	20.6893
YHL023C	3441	3262	107	13.01
YLR165C	765	586	33	22.3354
YOR283W	693	514	83	64.046
YMR052C-A	366	187	9	19.0888
YJR054W	1494	1315	36	10.8581
YOR053W	342	163	39.2234	95.4409
YER084W-A	513	334	0	0
YHL005C	393	214	0	0
YMR255W	567	388	65	66.4445
YDR029W	315	136	3	8.74902
YDR033W	963	784	1187	600.499
YPL154C	1218	1039	1403	535.574
YNL043C	321	142	50.1862	140.176
YDR253C	576	397	22	21.9791
