target_id	length	eff_length	est_counts	tpm
YER123W	1576	1397	10	12.1543
YGR055W	1726	1547	126	138.295
YKR054C	12280	12101	20	2.80631
YMR315W	1051	872	73	142.146
YAL024C	4309	4130	10	4.11128
YKL187C	2254	2075	0	0
YDR383C	718	539	3	9.45061
YKL055C	838	659	2	5.15314
YDR035W	1114	935	80	145.28
YHR160C	853	674	0	0
YGR047C	3079	2900	7	4.09852
YDR119W	2308	2129	66	52.6375
YBR208C	5509	5330	14	4.45993
YER151C	2740	2561	44	29.1723
YLR070C	1072	893	1	1.90141
YPR019W	2803	2624	22	14.2359
YPL228W	1651	1472	15	17.3026
YPR190C	1966	1787	20	19.0035
YGR041W	1645	1466	5	5.79113
YHR097C	1226	1047	10	16.2174
YDR353W	961	782	262	568.881
YPL047W	301	122	1	13.9177
YPL014W	1147	968	6	10.5245
YGR007W	973	794	11	23.5234
YML116W	1630	1451	24	28.0848
YOL137W	1495	1316	11	14.1927
YGL155W	1132	953	4	7.1268
YKL214C	613	434	5	19.5617
YER061C	1330	1151	4	5.90081
YPL119C	1855	1676	2	2.0262
YDL125C	589	410	96	397.571
YHR186C	4675	4496	16	6.04256
YKL011C	1063	884	4	7.68307
YLL019C	2215	2036	13	10.8416
YNL257C	3691	3512	11	5.31821
YJR092W	4345	4166	28	11.4121
YPL189C-A	208	32.1317	4	211.375
YBR291C	901	722	2	4.70349
YBL059W	652	473	6	21.5386
YLR078C	825	646	6	15.7705
YFL012W	448	269	0	0
YDR262W	820	641	12	31.7871
YDR072C	1585	1406	52	62.7979
YDR179C	490	311	0	0
YGR220C	811	632	21	56.4195
YIL053W	754	575	853	2518.89
YMR161W	676	497	13	44.4134
YGL162W	901	722	3	7.05523
YNL243W	2908	2729	72	44.7978
YBR234C	1156	977	68	118.179
YNL047C	1972	1793	10	9.46993
YKL038W	3514	3335	6	3.0548
YFL053W	1777	1598	0	0
YKR060W	826	647	3	7.87307
YPR200C	394	215	0	0
YLR411W	727	548	0	0
YHR150W	1741	1562	1	1.08704
YLR318W	2656	2477	3	2.05647
YGL219C	1381	1202	13	18.364
YBR045C	1921	1742	1	0.974718
YMR039C	880	701	12	29.0663
YKL195W	1213	1034	32	52.5481
YPR127W	1039	860	10	19.7437
YPL188W	1246	1067	6	9.54804
YDR217C	3931	3752	9	4.07293
YML015C	1042	863	7	13.7726
YJR126C	2437	2258	23	17.2954
YHR073W	2992	2813	22	13.2795
YPR026W	3637	3458	5	2.45512
YMR274C	949	770	12	26.4617
YMR008C	1996	1817	27	25.2311
YDL227C	1762	1583	0	0
YOR197W	1300	1121	55	83.3075
YNL081C	433	254	10	66.8488
YKL096W-A	280	101	1615	27150.5
YDR532C	1159	980	1	1.73261
YDR049W	1900	1721	14	13.8126
YKL170W	418	239	12	85.2532
YGL047W	610	431	10	39.3958
YJL043W	775	596	0	0
YHR079C	3349	3170	5	2.67817
YLR006C	2140	1961	10	8.65864
YPR171W	1732	1553	10	10.9334
YML063W	769	590	912.586	2626.33
YHL029C	2041	1862	7	6.38331
YLR178C	661	482	14	49.3183
YJL090C	2296	2117	0	0
YOR184W	1189	1010	90	151.303
YDR372C	1039	860	23	45.4105
YBR008C	1648	1469	1	1.15586
YMR203W	1165	986	183	315.138
YIR008C	1231	1052	12	19.3684
YBL024W	2056	1877	81	73.2737
YDR317W	1246	1067	2	3.18268
YJL038C	661	482	0	0
YJL087C	2485	2306	9	6.6269
YDR043C	697	518	24	78.6699
YHR028C	2458	2279	27	20.1162
YOR340C	982	803	34	71.8937
YCL044C	1255	1076	17	26.8265
YFR022W	2203	2024	1	0.838913
YEL072W	697	518	0	0
YIR010W	1732	1553	7	7.65339
YBL008W	2524	2345	9	6.51669
YMR178W	826	647	17	44.6141
YHR017W	1159	980	14	24.2566
YMR095C	676	497	0	0
YKR101W	1966	1787	3	2.85052
YHR198C	967	788	6	12.9286
YOR076C	2245	2066	6	4.93115
YNL219C	1669	1490	34	38.7454
YGL015C	394	215	0	0
YLR210W	1384	1205	3	4.22728
YIL034C	865	686	41	101.482
YLR148W	2758	2579	15	9.87568
YOR342C	961	782	11	23.8843
YOL070C	1507	1328	22	28.1288
YLR124W	346	167	0	0
YIL043C	856	677	100	250.806
YDL160C	1522	1343	96	121.373
YPR202W	866	687	5	12.3578
YGR231C	934	755	52	116.946
YMR266W	2863	2684	34	21.5092
YNL021W	2122	1943	14	12.2344
YGR034W	862	683	424.599	1055.57
YPL107W	748	569	5	14.9206
YHR173C	340	161	0	0
YGR088W	1690	1511	5	5.61866
YCR063W	475	296	5	28.6817
YDL048C	1474	1295	2	2.62233
YML092C	754	575	61	180.131
YPR097W	3223	3044	20	11.1561
YBR201C-A	205	29.9375	0	0
YNL056W	595	416	6	24.4898
YDL025C	1864	1685	17	17.1307
YAL020C	1003	824	5	10.3032
YFL017C	481	302	6	33.7343
YGL197W	4465	4286	23	9.11177
YLL011W	1471	1292	15	19.7131
YDR379C-A	241	62.0706	0	0
YLR189C	3598	3419	10	4.96625
YDR113C	1123	944	7	12.5908
YML032C	1417	1238	10	13.7153
YFL028C	871	692	16	39.2592
YDL247W	1831	1652	0	0
YBR256C	718	539	23	72.4547
YOR081C	2251	2072	12	9.83374
YPL024W	727	548	3	9.2954
YLR442C	2938	2759	13	8.00053
YMR257C	2404	2225	2	1.52626
YDL219W	525	346	9	44.1666
YKL122C	505	326	19	98.9608
YGL240W	754	575	0	0
YDL080C	1831	1652	11	11.306
YEL001C	679	500	48	163.004
YPR168W	475	296	5	28.6817
YLR374C	391	212	0	0
YHR109W	1759	1580	2	2.14932
YPL061W	1504	1325	1625	2082.4
YJL060W	1336	1157	44	64.5723
YPR062W	478	299	26	147.649
YLR240W	2629	2450	3	2.07913
YGR104C	925	746	5	11.3804
YDR223W	1405	1226	1	1.38496
YER174C	736	557	18	54.8712
YLR037C	376	197	0	0
YDR402C	1471	1292	1	1.31421
YGR241C	1708	1529	26	28.8731
YPR057W	1027	848	3	6.00693
YGL062W	3538	3359	66.0389	33.3824
YDR156W	415	236	23	165.479
YJR113C	745	566	18	53.9987
YPR131C	589	410	16	66.2618
YLR416C	400	221	0	0
YLR029C	616	437	1038.11	4033.58
YMR155W	1645	1466	9	10.424
YNL180C	997	818	17	35.2877
YIL140W	2473	2294	14	10.3624
YDR272W	826	647	37	97.1012
YOR238W	913	734	4	9.25318
YNR044W	2179	2000	0	0
YLR139C	1933	1754	6	5.8083
YKL142W	661	482	39	137.387
YHR032W	1747	1568	24	25.9892
YDR429C	826	647	47	123.345
YNR031C	4741	4562	18	6.69953
YGL079W	658	479	3	10.6344
YHR084W	2068	1889	6	5.3932
YOR004W	766	587	17	49.1743
YMR244W	1069	890	1	1.90782
YMR233W	682	503	3	10.127
YLL010C	1285	1106	10	15.3523
YNL188W	1303	1124	2	3.02128
YOR365C	2113	1934	0	0
YIL005W	2107	1928	41	36.1081
YNR030W	1657	1478	48	55.1435
YBR265W	964	785	31	67.0532
YGL131C	4213	4034	5	2.10456
YDL162C	358	179	0	0
YHR033W	1273	1094	0	0
YNR040W	772	593	11	31.4967
YNR034W	967	788	11	23.7025
YOR173W	1063	884	0	0
YOR337W	2281	2102	9	7.27004
YNL181W	1225	1046	17	27.5959
YGL104C	1462	1283	5	6.61714
YGR243W	442	263	10	64.5612
YDR164C	2176	1997	12	10.2031
YOR107W	931	752	1	2.25792
YDR464W	4309	4130	12	4.93354
YGR210C	1237	1058	30	48.1463
YLR012C	301	122	0	0
YOR168W	2431	2252	201	151.55
YNL002C	970	791	36	77.2775
YLR054C	2263	2084	0	0
YHR193C	526	347	303	1482.66
YNL294C	1603	1424	2	2.38477
YOR005C	2836	2657	3	1.91715
YPR147C	916	737	10	23.0388
YBR092C	1405	1226	113.885	157.725
YOR242C	1117	938	0	0
YLR077W	1753	1574	10	10.7875
YCR081W	4285	4106	5	2.06766
YJR127C	4144	3965	19	8.1365
YJL176C	2479	2300	16	11.8119
YLR453C	1189	1010	1	1.68115
YHR128W	652	473	94	337.438
YOR297C	580	401	5	21.1716
YDR225W	400	221	413.926	3180.22
YPR020W	349	170	7	69.916
YJR003C	1561	1382	14	17.2007
YHR136C	448	269	30	189.363
YIL101C	1945	1766	2	1.92294
YPR114W	949	770	53	116.873
YPL189W	1831	1652	0	0
YJL056C	2644	2465	3	2.06648
YLR264C-A	118	6.07083	0	0
YPL247C	1573	1394	16	19.4888
YDR482C	409	230	2	14.7649
YBL058W	1273	1094	73	113.301
YJL122W	529	350	8	38.8105
YLL039C	1147	968	70	122.786
YKL107W	931	752	0	0
YCL017C	1495	1316	62	79.995
YER085C	523	344	0	0
YMR186W	2119	1940	1986.08	1738.29
YCR065W	1696	1517	17	19.0279
YLR002C	1993	1814	24	22.4647
YOR388C	1132	953	0	0
YFL045C	766	587	325	940.097
YPR091C	2314	2135	31	24.6542
YOL083W	1240	1061	2	3.20068
YLR307C-A	265	86.0009	0	0
YNL020C	1918	1739	12	11.7168
YGL125W	1804	1625	9	9.40408
YKR038C	1162	983	19	32.8192
YDL215C	3280	3101	14	7.66573
YLR354C	1009	830	350	716.007
YCR022C	346	167	0	0
YFR008W	667	488	5.47502	19.0499
YDR284C	871	692	15	36.8055
YFL013C	2080	1901	11	9.82512
YKL051W	1063	884	15	28.8115
YPR174C	667	488	6	20.8765
YMR091C	1309	1130	41	61.6074
YJL143W	478	299	39	221.473
YGR057C	730	551	5	15.408
YKL194C	1390	1211	9	12.619
YLR308W	940	761	0	0
YBR065C	1096	917	4	7.40658
YMR029C	1573	1394	11	13.3985
YHL042W	454	275	0	0
YNL068C	2590	2411	6	4.22553
YGL157W	1045	866	46	90.1918
YGL178W	3221	3042	19	10.6053
YMR148W	448	269	9	56.809
YML058W	316	137	100	1239.39
YLR249W	3136	2957	5441.93	3124.85
YGR019W	1417	1238	27	37.0314
YBR263W	1474	1295	149	195.364
YJL049W	1354	1175	2	2.89014
YOR249C	2059	1880	7	6.32219
YBL097W	2266	2087	12	9.76306
YCR020W-B	238	59.1108	0	0
YPR044C	355	176	399	3849.35
YDR286C	346	167	8	81.3394
YLR342W-A	175	14.9308	0	0
YBL043W	775	596	0	0
YLR018C	901	722	16	37.6279
YMR076C	3835	3656	16	7.43089
YOR251C	916	737	28	64.5086
YJR135W-A	265	86.0009	13	256.666
YOR186W	436	257	0	0
YDR083W	1180	1001	13	22.0514
YOR267C	2281	2102	28	22.6179
YLR109W	532	353	1552	7465.25
YOR032C	1306	1127	0	0
YOR091W	1039	860	21	41.4618
YKR059W	1189	1010	881.565	1482.04
YBR205W	1216	1037	60	98.2426
YLR316C	1094	915	5	9.27847
YLR292C	583	404	25	105.072
YLR216C	1117	938	135	244.376
YCR044C	1075	896	16	30.3207
YDR046C	1816	1637	70	72.6067
YJL092W	3526	3347	11	5.58039
YML018C	1183	1004	17	28.7503
YDR096W	2686	2507	9	6.09559
YOR369C	433	254	1312	8770.56
YOR138C	2017	1838	9	8.31427
YGR246C	1792	1613	17	17.8954
YJR145C	1043	864	929.73	1827.13
YJR138W	4756	4577	9	3.33879
YHR059W	394	215	14	110.565
YLR138W	2959	2780	22	13.4371
YNL106C	3553	3374	15	7.54872
YNL156C	901	722	10	23.5174
YNL286W	859	680	4	9.988
YNL093W	664	485	0	0
YIL040W	418	239	13	92.3576
YKL104C	2155	1976	134	115.145
YLR186W	760	581	32	93.5193
YGL134W	1303	1124	0	0
YDR425W	1879	1700	13	12.9844
YJR094W-A	555	376	105	474.164
YDR293C	3754	3575	66	31.3469
YNR015W	1156	977	9	15.6414
YKL006W	816	637	957.622	2552.6
YLR456W	616	437	4	15.542
YDR448W	1306	1127	6	9.03971
YIL166C	1630	1451	1	1.1702
YDR097C	3730	3551	25	11.9541
YJL047C-A	136	7.59116	0	0
YJL066C	760	581	14	40.9147
YLR368W	1798	1619	3	3.14631
YOR194C	862	683	15	37.2905
YKL095W	838	659	0	0
YGR060W	931	752	306	690.925
YHR041C	735	556	7	21.3772
YCR097W	488	309	7	38.4651
YBR115C	4180	4001	48	20.3704
YBR147W	892	713	0	0
YHR086W	1573	1394	13	15.8346
YFL003C	2638	2459	2	1.38102
YOL120C	1009	830	1607.48	3288.48
YML079W	607	428	17	67.4423
YOR125C	703	524	14	45.3653
YLR065C	547	368	10	46.1402
YPL134C	934	755	6	13.4937
YNL298W	2530	2351	15	10.8334
YER078C	1537	1358	15	18.7551
YNL122C	349	170	4	39.952
YNL224C	2305	2126	11	8.7853
YLR129W	2833	2654	36	23.0319
YGL066W	1975	1796	16	15.1266
YNL217W	982	803	22	46.5194
YGL063W	1114	935	0	0
YML030W	481	302	12	67.4686
YAL039C	811	632	10	26.8664
YOR261C	1018	839	56	113.332
YMR316W	1012	833	0	0
YLR191W	1162	983	4	6.90929
YCR027C	631	452	6	22.5393
YDL046W	523	344	94	463.977
YER125W	2431	2252	108	81.4297
YMR263W	607	428	4	15.8688
YOL113W	1969	1790	1	0.948581
YDR517W	1120	941	34	61.3503
YAL001C	3574	3395	7	3.50095
YBR197C	655	476	4	14.2686
YDR192C	1294	1115	9.99357	15.2185
YJR132W	3148	2969	33	18.8726
YER021W	1573	1394	72	87.6995
YGL034C	367	188	0	0
YKL014C	5296	5117	50	16.5914
YGR197C	1645	1466	8	9.26581
YDL106C	1681	1502	11	12.4351
YDR365C	1888	1709	45	44.7093
YNL280C	1318	1139	52	77.5188
YCR030C	2614	2435	50	34.8657
YDR505C	2527	2348	10	7.23151
YDL154W	2707	2528	1	0.671661
YGL033W	728	549	0	0
YGL202W	1504	1325	240	307.555
YBR221W-A	106	5.35093	0	0
YPR178W	1399	1220	11	15.3095
YOL147C	712	533	21	66.899
YFR007W	1063	884	2	3.84154
YEL008W	382	203	0	0
YGR072W	1165	986	2	3.44414
YNL069C	1047	868	1069	2091.15
YER022W	2065	1886	14	12.6042
YIL118W	697	518	26	85.2258
YJR008W	1018	839	2	4.04758
YKL217W	1852	1673	0	0
YPL036W	2845	2666	12.2381	7.79436
YNL303W	349	170	0	0
YCL010C	781	602	5	14.1027
YFR011C	514	335	7	35.4797
YBR042C	1195	1016	16	26.7395
YAL047C	1870	1691	11	11.0453
YER056C-A	764	585	350.67	1017.82
YNL287W	2809	2630	179	115.565
YLR061W	756	577	1175	3457.72
YOR281C	862	683	11	27.3463
YBR162C	1369	1190	408	582.157
YJL078C	2647	2468	159	109.39
YMR114C	1108	929	1	1.82773
YGR251W	592	413	2	8.22256
YBR094W	2263	2084	21	17.11
YGR065C	1783	1604	13	13.7615
YGL251C	3717	3538	2	0.959841
YOR260W	1738	1559	58	63.1697
YKL021C	1408	1229	24	33.1579
YOR374W	1561	1382	86	105.662
YHL026C	949	770	1	2.20514
YNR062C	985	806	0	0
YHR014W	877	698	1	2.43261
YCR028C	1540	1361	18	22.4565
YDL015C	934	755	68	152.929
YJL102W	2461	2282	7	5.20846
YCR016W	874	695	11	26.8742
YER058W	325	146	2	23.2597
YER149C	1264	1085	13	20.3442
YJL147C	1150	971	1	1.74867
YGL222C	529	350	17	82.4723
YDR533C	715	536	28	88.6994
YDL035C	2887	2708	7	4.38911
YDL090C	1297	1118	7	10.6312
YBR177C	1357	1178	60	86.4835
YJL034W	2050	1871	550	499.133
YNR059W	1744	1565	0	0
YLR066W	556	377	27	121.605
YGR156W	1279	1100	7	10.8052
YBR125C	1183	1004	11	18.6031
YOR376W	370	191	0	0
YBR173C	448	269	28	176.739
YHR057C	619	440	15	57.885
YOR077W	700	521	1	3.25904
YAL051W	3145	2966	13	7.44217
YLR234W	1972	1793	2	1.89399
YDR198C	1441	1262	3	4.03635
YJR124C	1348	1169	13	18.8824
YHR107C	1225	1046	42	68.1781
YER112W	565	386	6	26.3931
YLR174W	1240	1061	0	0
YCL026C-A	583	404	0	0
YGR108W	1417	1238	15	20.573
YDR346C	1447	1268	95	127.213
YDR091C	1828	1649	126	129.741
YDL232W	112	5.68809	0	0
YLR269C	352	173	0	0
YKR092C	1222	1043	141	229.542
YLR385C	400	221	0	0
YLR117C	2065	1886	4	3.60119
YBR250W	1573	1394	1	1.21805
YDR143C	1834	1655	22	22.5711
YGL007W	379	200	0	0
YOL013C	1657	1478	12	13.7859
YAL031C	2284	2105	12	9.67958
YGR139W	340	161	0	0
YLR089C	1780	1601	63	66.8154
YKL155C	1888	1709	8	7.94832
YKL222C	2119	1940	0	0
YGR154C	1072	893	0	0
YNL277W	1462	1283	9	11.9109
YOL061W	1492	1313	86	111.214
YFR013W	2365	2186	15	11.6511
YDL014W	985	806	199	419.223
YCL064C	1084	905	152	285.182
YDR493W	373	194	7	61.2666
YLR345W	1531	1352	11	13.8148
YGL022W	2158	1979	198	169.882
YLR192C	799	620	63	172.535
YOR265W	322	143	4	47.4954
YDR031W	367	188	4	36.1268
YDL190C	2887	2708	50	31.3508
YKR083C	403	224	2	15.1604
YBR141C	1015	836	8	16.2484
YDR453C	592	413	0	0
YAL008W	598	419	13	52.6813
YDR490C	2302	2123	21	16.7956
YDR191W	1114	935	2	3.632
YLR459W	1186	1007	24	40.4677
YNL193W	1678	1499	8	9.06182
YHR099W	11236	11057	48	7.37108
YLR360W	1321	1142	7	10.4078
YPR170W-B	358	179	53	502.748
YKL070W	511	332	0	0
YOR142W	991	812	89	186.106
YLR430W	6697	6518	34	8.85711
YDR304C	679	500	59	200.359
YPL020C	1867	1688	12	12.0708
YHL023C	3442	3263	10	5.20368
YLR165C	766	587	3	8.67782
YOR283W	694	515	7	23.0791
YJR054W	1495	1316	1	1.29024
YHL005C	394	215	0	0
YMR255W	568	389	6	26.1896
YDR029W	316	137	0	0
YPL154C	1219	1040	261	426.122
YDR033W	964	785	756	1635.23
YDR253C	577	398	2	8.53246
YNL014W	3136	2957	31.0681	17.8398
YNL241C	1519	1340	107	135.583
YAL032C	1141	962	9	15.8853
YEL011W	2116	1937	10	8.76592
YNL291C	1648	1469	10	11.5586
YLR079W	856	677	28	70.2258
YOR348C	1885	1706	0	0
YOR097C	529	350	4	19.4052
YHR103W	2560	2381	11	7.84441
YOL107W	1030	851	11	21.9478
YOL126C	1135	956	30	53.2832
YHR026W	643	464	142	519.634
YGR028W	1090	911	12	22.3661
YGL061C	745	566	5	14.9996
YJL089W	2491	2312	0	0
YKL116C	1558	1379	12	14.7756
YHR134W	811	632	3	8.05993
YOR022C	2149	1970	6	5.17145
YBR228W	916	737	3	6.91164
YNL320W	856	677	8	20.0645
YGR123C	1543	1364	44	54.7729
YBR269C	418	239	7	49.731
YMR188C	715	536	8	25.3427
YLR290C	835	656	11	28.4719
YNL075W	874	695	19	46.419
YNL258C	2266	2087	14	11.3902
YPR159W	2164	1985	91	77.841
YMR198W	1786	1607	9	9.50942
YHR089C	619	440	56	216.104
YBR194W	373	194	2	17.5047
YNR018W	676	497	34	116.158
YAL044C	514	335	95	481.511
YKL139W	1588	1409	10	12.0508
YKL197C	3133	2954	16	9.1968
YHR129C	1156	977	2	3.47586
YGR138C	1846	1667	13.5918	13.8442
YLR436C	3826	3647	24	11.1738
YOR253W	532	353	14	67.3412
YIL105C	2062	1883	20	18.0346
YDR403W	1612	1433	1	1.1849
YDL029W	1300	1121	72	109.057
YOR132W	1657	1478	21	24.1253
YCL026C-B	583	404	10	42.0287
YDR525W-A	241	62.0706	2	54.7106
YPL255W	1159	980	1	1.73261
YEL012W	781	602	4	11.2821
YGL229C	2458	2279	3	2.23514
YOR192C	1801	1622	2	2.09366
YER065C	1675	1496	1	1.135
YML052W	910	731	75	174.209
YOL005C	364	185	17	156.029
YML064C	739	560	13	39.4169
YHL019C	1819	1640	2	2.07068
YBR167C	424	245	3	20.7913
YHL046C	364	185	0	0
YPR176C	979	800	10	21.2245
YFL016C	1537	1358	39	48.7632
YLR383W	3346	3167	8	4.28913
YDR140W	667	488	11	38.2737
YJL062W	2494	2315	23	16.8696
YNL252C	847	668	24	61.0045
YLR048W	1119	940	953.946	1723.15
YGR282C	943	764	788	1751.3
YEL033W	421	242	0	0
YMR196W	3268	3089	22	12.0929
YOR205C	1672	1493	3	3.41184
YLR299W	1984	1805	19	17.8733
YBR188C	424	245	5	34.6522
YOR195W	2467	2288	6	4.45269
YER114C	3124	2945	30	17.2967
YJL191W	826	647	247.436	649.36
YIL002C	2842	2663	10	6.37611
YDR518W	1555	1376	50	61.6991
YKR021W	2749	2570	7	4.62479
YLR328W	1207	1028	18	29.7308
YKL173W	3028	2849	11	6.55583
YBL003C	400	221	348.074	2674.28
YNR013C	2686	2507	77	52.1511
YJR077C	937	758	188	421.13
YDR376W	1483	1304	7	9.11481
YPR078C	1120	941	0	0
YGL058W	520	341	11	54.7729
YFL005W	649	470	49	177.021
YMR284W	1810	1631	5	5.20527
YML061C	2581	2402	8	5.65515
YJL139C	1288	1109	3	4.59322
YDL129W	877	698	2	4.86521
YLR449W	1180	1001	79	134.005
YLR021W	541	362	2	9.38099
YDL007W	1315	1136	59	88.1863
YOR145C	826	647	25	65.6089
YKR069W	1783	1604	5	5.29289
YOR287C	904	725	2	4.68403
YHR071C-A	322	143	0	0
YIL122W	1057	878	0	0
YPL218W	713	534	101	321.15
YPR037C	592	413	7	28.779
YLR080W	1336	1157	1	1.46755
YJL145W	886	707	19	45.6312
YJR149W	1216	1037	1	1.63738
YHR098C	2791	2612	67	43.5541
YPR198W	1633	1454	31.3127	36.5665
YNR052C	1303	1124	25	37.766
YMR314W	706	527	46	148.209
YLR173W	1828	1649	2	2.05938
YOR244W	1339	1160	7	10.2463
YHR190W	1336	1157	100	146.755
YPL097W	1480	1301	5	6.52559
YNL115C	1936	1757	11	10.6304
YLR103C	1954	1775	2	1.91319
YBR112C	2902	2723	54	33.6723
YNL247W	2305	2126	145	115.806
YKL132C	1294	1115	0	0
YPL222W	2068	1889	2	1.79773
YKL012W	1753	1574	6	6.47253
YHR141C	763	584	564.455	1641.13
YLR395C	238	59.1108	10	287.25
YAL041W	2566	2387	23	16.3607
YCL045C	2284	2105	100	80.6631
YBL052C	2497	2318	3	2.19753
YNL011C	1336	1157	5	7.33777
YDL135C	610	431	13	51.2145
YMR237W	2176	1997	49	41.6625
YOR020W-A	274	95.0001	12	214.479
YMR158C-A	139	7.91627	0	0
YOR054C	2026	1847	10	9.19307
YGR214W	1215	1036	691.054	1132.61
YGR046W	1159	980	16	27.7218
YGR224W	1843	1664	0	0
YMR130W	910	731	4	9.29116
YLR455W	916	737	9	20.7349
YDR308C	424	245	10	69.3045
YJL153C	1603	1424	0	0
YKR036C	1933	1754	12	11.6166
YIR030W-A	385	206	0	0
YDR320C	2008	1829	19	17.6387
YCR002C	970	791	53	113.77
YBR035C	688	509	51	170.13
YDR244W	1840	1661	8	8.17801
YAL016W	1909	1730	65	63.7962
YMR239C	1417	1238	3	4.1146
YPR093C	868	689	3	7.39315
YLR163C	1390	1211	20	28.0423
YDL072C	613	434	45	176.056
YPL190C	2410	2231	51	38.8148
YHR199C-A	290	111	1	15.2969
YBR207W	1399	1220	37	51.4955
YER059W	1264	1085	5	7.8247
YIL049W	763	584	10	29.0746
YBR069C	1861	1682	89	89.8445
YML073C	947	768	834.781	1845.6
YLR084C	3664	3485	5	2.4361
YGL215W	1360	1181	34	48.8828
YPR066W	901	722	0	0
YNL202W	880	701	3	7.26659
YPL143W	850	671	399	1009.67
