target_id	length	eff_length	est_counts	tpm
YLR443W	1348	1169	432	64.9698
YGR266W	2107	1928	598	54.5301
YBR067C	634	455	1227	474.106
YAL034C	1243	1064	164	27.0984
YLR270W	1054	875	397	79.7672
YCR095C	1090	911	298	57.5095
YPR084W	1372	1193	199	29.3261
YMR113W	1285	1106	285	45.3035
YBR184W	1573	1394	96	12.1074
YGR035C	352	173	93	94.5103
YCL008C	1159	980	330	59.2011
YDL222C	931	752	74	17.3004
YEL065W	1888	1709	601	61.8265
YMR296C	1678	1499	1085	127.254
YNL335W	679	500	68	23.9101
YDR232W	1648	1469	264	31.5954
YGR190C	367	188	90.6421	84.7645
YHR116W	457	278	28	17.7074
YDR313C	862	683	64	16.4741
YFR018C	1093	914	277	53.2814
YKL007W	808	629	661	184.754
YIL048W	3457	3278	441	23.6522
YDL213C	679	500	255	89.6628
YDR443C	4264	4085	168.09	7.23422
YNL292W	1213	1034	337	57.2996
YOR324C	1810	1631	189	20.3728
YNL134C	1132	953	2825	521.156
YKL100C	1765	1586	1007	111.627
YPL021W	565	386	1	0.455465
YIL146C	1591	1412	261	32.4973
YNL218W	1765	1586	170	18.8446
YIL121W	1630	1451	736	89.1769
YDL167C	2161	1982	385	34.1507
YPL214C	1624	1445	354	43.0703
YOR228C	910	731	155	37.2783
YBR270C	1639	1460	218	26.251
YGR222W	883	704	273	68.1761
YML020W	1996	1817	249	24.0928
YGR121C	1480	1301	336	45.405
YBR222C	1633	1454	440	53.2023
YDL003W	1702	1523	367	42.3651
YOR323C	1372	1193	1575	232.104
YMR183C	889	710	517	128.019
YOR274W	1288	1109	253	40.108
YER146W	283	104	96	162.286
YML075C	3166	2987	700	41.2007
YPL063W	1432	1253	1148	161.077
YLR273C	1948	1769	87	8.64636
YDR457W	9808	9629	633	11.5575
YLR434C	385	206	0	0
YDR181C	1447	1268	316	43.8137
YGL097W	1450	1271	546	75.5247
YCL056C	436	257	155	106.033
YMR242W-A	91	4.6639	0	0
YJL083W	1816	1637	152	16.3244
YPL140C	1522	1343	335	43.8542
YOR026W	1027	848	316	65.5139
YNR016C	6703	6524	1768	47.6442
YER123W	1576	1397	318	40.0196
YGR055W	1726	1547	975	110.804
YKR054C	12280	12101	287	4.16968
YMR315W	1051	872	738	148.793
YAL024C	4309	4130	176	7.49212
YKL187C	2254	2075	119	10.0826
YDR383C	718	539	142	46.3171
YKL055C	838	659	39	10.4045
YDR035W	1114	935	903	169.792
YHR160C	853	674	81	21.1284
YGR047C	3079	2900	198	12.0035
YDR119W	2308	2129	1312	108.343
YBR208C	5509	5330	278	9.1698
YER151C	2740	2561	666	45.7201
YLR070C	1072	893	79	15.5531
YPR019W	2803	2624	481	32.2273
YPL228W	1651	1472	398	47.5354
YPR190C	1966	1787	398	39.1562
YGR041W	1645	1466	555	66.5581
YHR097C	1226	1047	233	39.1247
YDR353W	961	782	1854	416.817
YPL047W	301	122	74	106.638
YPL014W	1147	968	305	55.3945
YGR007W	973	794	553	122.447
YML116W	1630	1451	711	86.1478
YOL137W	1495	1316	424	56.6438
YGL155W	1132	953	456	84.1229
YKL214C	613	434	261	105.729
YER061C	1330	1151	148	22.6062
YPL119C	1855	1676	82	8.60165
YDL125C	589	410	700	300.162
YHR186C	4675	4496	275	10.7535
YKL011C	1063	884	271	53.8963
YLL019C	2215	2036	100	8.63504
YNL257C	3691	3512	451	22.5769
YJR092W	4345	4166	339	14.3061
YPL189C-A	208	32.1317	29	158.674
YBR291C	901	722	205	49.9182
YBL059W	652	473	61	22.6731
YLR078C	825	646	346	94.1642
YFL012W	448	269	1	0.653567
YDR262W	820	641	343	94.0759
YDR072C	1585	1406	1116	139.547
YDR179C	490	311	42	23.7427
YGR220C	811	632	319	88.7392
YIL053W	754	575	3872	1183.89
YMR161W	676	497	182	64.3809
YGL162W	901	722	81	19.7238
YNL243W	2908	2729	959	61.7813
YBR234C	1156	977	1204	216.658
YNL047C	1972	1793	255	25.0036
YKL038W	3514	3335	314	16.553
YFL053W	1777	1598	30	3.30055
YKR060W	826	647	203	55.1612
YPR200C	394	215	34	27.8024
YLR411W	727	548	54	17.3243
YHR150W	1741	1562	286	32.1905
YLR318W	2656	2477	396	28.1068
YGL219C	1381	1202	360	52.6551
YBR045C	1921	1742	94	9.48684
YMR039C	880	701	297	74.487
YKL195W	1213	1034	414	70.3918
YPR127W	1039	860	437	89.3357
YPL188W	1246	1067	365	60.141
YDR217C	3931	3752	144	6.74748
YML015C	1042	863	229	46.6516
YJR126C	2437	2258	616	47.9622
YHR073W	2992	2813	782	48.8741
YPR026W	3637	3458	214	10.88
YMR274C	949	770	199	45.4365
YMR008C	1996	1817	670.222	64.8494
YDL227C	1762	1583	28	3.10971
YOR197W	1300	1121	730	114.488
YNL081C	433	254	137	94.8263
YKL096W-A	280	101	4360	7589.39
YDR532C	1159	980	122	21.8865
YDR049W	1900	1721	318	32.4854
YKL170W	418	239	116	85.3301
YGL047W	610	431	149	60.7787
YJL043W	775	596	34	10.0294
YHR079C	3349	3170	285	15.8062
YLR006C	2140	1961	404	36.2198
YPR171W	1732	1553	378	42.792
YML063W	769	590	12556.4	3741.58
YHL029C	2041	1862	339	32.0083
YLR178C	661	482	310	113.072
YJL090C	2296	2117	223	18.5194
YOR184W	1189	1010	1820	316.805
YDR372C	1039	860	801	163.748
YBR008C	1648	1469	431	51.5819
YMR203W	1165	986	1012	180.445
YIR008C	1231	1052	423	70.6914
YBL024W	2056	1877	974	91.2298
YDR317W	1246	1067	177	29.1643
YJL038C	661	482	22	8.0245
YJL087C	2485	2306	126	9.60624
YDR043C	697	518	762	258.623
YHR028C	2458	2279	1022	78.8404
YOR340C	982	803	659	144.282
YCL044C	1255	1076	326	53.2657
YFR022W	2203	2024	276	23.974
YEL072W	697	518	157	53.2859
YIR010W	1732	1553	161	18.2262
YBL008W	2524	2345	265	19.8676
YMR178W	826	647	492	133.691
YHR017W	1159	980	354	63.5067
YMR095C	676	497	21	7.42857
YKR101W	1966	1787	270	26.5633
YHR198C	967	788	403	89.9127
YOR076C	2245	2066	445	37.8679
YNL219C	1669	1490	574	67.7279
YGL015C	394	215	13	10.6303
YLR210W	1384	1205	261	38.0799
YIL034C	865	686	834	213.739
YLR148W	2758	2579	509	34.6983
YOR342C	961	782	582	130.845
YOL070C	1507	1328	424	56.1319
YLR124W	346	167	3	3.15825
YIL043C	856	677	1893	491.591
YDL160C	1522	1343	167	21.8616
YPR202W	866	687	625.019	159.948
YGR231C	934	755	772	179.768
YMR266W	2863	2684	564	36.9436
YNL021W	2122	1943	339	30.6739
YGR034W	862	683	10178.9	2620.13
YPL107W	748	569	57	17.6118
YHR173C	340	161	24	26.2076
YGR088W	1690	1511	763	88.7773
YCR063W	475	296	37.8664	22.4908
YDL048C	1474	1295	212	28.7812
YML092C	754	575	805	246.133
YPR097W	3223	3044	318	18.3664
YBR201C-A	205	29.9375	4	23.4902
YNL056W	595	416	252	106.5
YDL025C	1864	1685	296	30.884
YAL020C	1003	824	198	42.2455
YFL017C	481	302	146	84.9939
YGL197W	4465	4286	379	15.5464
YLL011W	1471	1292	376	51.1643
YDR379C-A	241	62.0706	16	45.3186
YLR189C	3598	3419	326	16.7633
YDR113C	1123	944	273	50.8432
YML032C	1417	1238	378	53.6801
YFL028C	871	692	307	77.9964
YDL247W	1831	1652	133	14.1541
YBR256C	718	539	370	120.685
YOR081C	2251	2072	359	30.4612
YPL024W	727	548	187	59.9934
YLR442C	2938	2759	360	22.94
YMR257C	2404	2225	101	7.98056
YDL219W	525	346	207	105.181
YKL122C	505	326	233	125.655
YGL240W	754	575	39	11.9245
YDL080C	1831	1652	526	55.9781
YEL001C	679	500	628	220.817
YPR168W	475	296	68	40.3886
YLR374C	391	212	7	5.80503
YHR109W	1759	1580	154	17.1359
YPL061W	1504	1325	6299	835.791
YJL060W	1336	1157	430	65.3397
YPR062W	478	299	421	247.544
YLR240W	2629	2450	387	27.7707
YGR104C	925	746	259	61.0384
YDR223W	1405	1226	242	34.703
YER174C	736	557	298	94.0596
YLR037C	376	197	66.6049	59.4404
YDR402C	1471	1292	52	7.07592
YGR241C	1708	1529	650	74.7391
YPR057W	1027	848	345	71.5262
YGL062W	3538	3359	837.557	43.8376
YDR156W	415	236	195	145.266
YJR113C	745	566	350	108.716
YPR131C	589	410	346	148.366
YLR416C	400	221	4	3.18207
YLR029C	616	437	14296.7	5751.71
YMR155W	1645	1466	361	43.2928
YNL180C	997	818	610	131.105
YIL140W	2473	2294	214	16.4007
YDR272W	826	647	385	104.616
YOR238W	913	734	377	90.2999
YNR044W	2179	2000	71	6.24123
YLR139C	1933	1754	101	10.1236
YKL142W	661	482	893	325.722
YHR032W	1747	1568	565	63.3497
YDR429C	826	647	1176	319.555
YNR031C	4741	4562	254	9.7886
YGL079W	658	479	153	56.1562
YHR084W	2068	1889	94	8.74859
YOR004W	766	587	374	112.015
YMR244W	1069	890	18	3.5557
YMR233W	682	503	137	47.8845
YLL010C	1285	1106	386	61.3584
YNL188W	1303	1124	114	17.8312
YOR365C	2113	1934	196	17.8173
YIL005W	2107	1928	539	49.15
YNR030W	1657	1478	528	62.8061
YBR265W	964	785	555	124.298
YGL131C	4213	4034	246	10.7211
YDL162C	358	179	0	0
YHR033W	1273	1094	71	11.4099
YNR040W	772	593	108	32.0192
YNR034W	967	788	149	33.2431
YOR173W	1063	884	187	37.1904
YOR337W	2281	2102	491	41.0668
YNL181W	1225	1046	352	59.1634
YGL104C	1462	1283	302	41.383
YGR243W	442	263	26	17.3804
YDR164C	2176	1997	458	40.3208
YOR107W	931	752	85	19.8721
YDR464W	4309	4130	231	9.83341
YGR210C	1237	1058	788	130.943
YLR012C	301	122	1	1.44106
YOR168W	2431	2252	2165	169.017
YNL002C	970	791	944	209.816
YLR054C	2263	2084	48	4.04935
YHR193C	526	347	2836	1436.87
YNL294C	1603	1424	503	62.1012
YOR005C	2836	2657	286	18.9242
YPR147C	916	737	344	82.0603
YBR092C	1405	1226	1362.47	195.38
YOR242C	1117	938	56	10.4961
YLR077W	1753	1574	454	50.71
YCR081W	4285	4106	215	9.2058
YJR127C	4144	3965	688	30.5061
YJL176C	2479	2300	402	30.7284
YLR453C	1189	1010	101	17.5809
YHR128W	652	473	947	351.99
YOR297C	580	401	188	82.4244
YDR225W	400	221	3489.22	2775.74
YPR020W	349	170	108	111.691
YJR003C	1561	1382	543	69.0771
YHR136C	448	269	650	424.818
YIL101C	1945	1766	122	12.1454
YPR114W	949	770	1128	257.549
YPL189W	1831	1652	58	6.17248
YJL056C	2644	2465	369	26.3179
YLR264C-A	118	6.07083	0	0
YPL247C	1573	1394	419	52.8437
YDR482C	409	230	41	31.3399
YBL058W	1273	1094	1005	161.507
YJL122W	529	350	209	104.983
YLL039C	1147	968	1544	280.423
YKL107W	931	752	42	9.81914
YCL017C	1495	1316	816	109.013
YER085C	523	344	13	6.64396
YMR186W	2119	1940	4706.42	426.512
YCR065W	1696	1517	451	52.2677
YLR002C	1993	1814	712	69.0057
YOR388C	1132	953	69	12.7291
YFL045C	766	587	3263	977.285
YPR091C	2314	2135	512	42.1613
YOL083W	1240	1061	130	21.5412
YLR307C-A	265	86.0009	7	14.3099
YNL020C	1918	1739	529	53.4808
YGL125W	1804	1625	127	13.7402
YKR038C	1162	983	695	124.301
YDL215C	3280	3101	739	41.8972
YLR354C	1009	830	3222	682.479
YCR022C	346	167	3	3.15825
YFR008W	667	488	108	38.9086
YDR284C	871	692	543	137.954
YFL013C	2080	1901	359	33.2012
YKL051W	1063	884	750	149.16
YPR174C	667	488	62	22.3364
YMR091C	1309	1130	664	103.307
YJL143W	478	299	337	198.153
YGR057C	730	551	177	56.476
YKL194C	1390	1211	255	37.0201
YLR308W	940	761	2	0.462048
YBR065C	1096	917	94	18.0219
YMR029C	1573	1394	485	61.1675
YHL042W	454	275	23	14.7041
YNL068C	2590	2411	544	39.6683
YGL157W	1045	866	646	131.146
YGL178W	3221	3042	172	9.94057
YMR148W	448	269	103	67.3174
YML058W	316	137	788	1011.22
YLR249W	3136	2957	11575.2	688.21
YGR019W	1417	1238	703	99.8336
YBR263W	1474	1295	1730	234.865
YJL049W	1354	1175	211	31.5709
YOR249C	2059	1880	313	29.2704
YBL097W	2266	2087	70	5.89682
YCR020W-B	238	59.1108	55	163.583
YPR044C	355	176	3168	3164.57
YDR286C	346	167	67	70.5343
YLR342W-A	175	14.9308	2	23.5499
YBL043W	775	596	9	2.65484
YLR018C	901	722	314	76.46
YMR076C	3835	3656	304	14.6187
YOR251C	916	737	435	103.768
YJR135W-A	265	86.0009	136	278.021
YOR186W	436	257	17	11.6294
YDR083W	1180	1001	383	67.2677
YOR267C	2281	2102	379.628	31.7518
YLR109W	532	353	12128	6040.27
YOR032C	1306	1127	134	20.9037
YOR091W	1039	860	783	160.068
YKR059W	1189	1010	6282.83	1093.64
YBR205W	1216	1037	769	130.374
YLR316C	1094	915	418	80.3151
YLR292C	583	404	346	150.569
YLR216C	1117	938	1495	280.208
YCR044C	1075	896	355	69.6566
YDR046C	1816	1637	785	84.3069
YJL092W	3526	3347	172	9.03472
YML018C	1183	1004	532	93.158
YDR096W	2686	2507	230	16.1293
YOR369C	433	254	13338	9232.07
YOR138C	2017	1838	460	44.0002
YGR246C	1792	1613	290	31.6086
YJR145C	1043	864	12043.8	2450.71
YJR138W	4756	4577	241	9.25717
YHR059W	394	215	102	83.4072
YLR138W	2959	2780	428	27.0671
YNL106C	3553	3374	286	14.9026
YNL156C	901	722	496	120.778
YNL286W	859	680	133	34.3862
YNL093W	664	485	16	5.7999
YIL040W	418	239	211	155.212
YKL104C	2155	1976	2144	190.757
YLR186W	760	581	605	183.072
YGL134W	1303	1124	292	45.6729
YDR425W	1879	1700	248	25.6475
YJR094W-A	555	376	1374	642.452
YDR293C	3754	3575	826	40.6206
YNR015W	1156	977	331	59.5629
YKL006W	816	637	5373.46	1483.05
YLR456W	616	437	86	34.5986
YDR448W	1306	1127	389	60.6831
YIL166C	1630	1451	195	23.627
YDR097C	3730	3551	156	7.72353
YJL047C-A	136	7.59116	0	0
YJL066C	760	581	199	60.217
YLR368W	1798	1619	362	39.3101
YOR194C	862	683	265	68.213
YKL095W	838	659	59	15.7401
YGR060W	931	752	2266	529.766
YHR041C	735	556	207	65.4542
YCR097W	488	309	57	32.4309
YBR115C	4180	4001	641	28.1664
YBR147W	892	713	35	8.63019
YHR086W	1573	1394	253	31.908
YFL003C	2638	2459	109	7.7931
YOL120C	1009	830	11707.2	2479.81
YML079W	607	428	307	126.106
YOR125C	703	524	167	56.0309
YLR065C	547	368	328	156.7
YPL134C	934	755	131	30.5047
YNL298W	2530	2351	352	26.3228
YER078C	1537	1358	449	58.1284
YNL122C	349	170	83	85.8364
YNL224C	2305	2126	346	28.6124
YLR129W	2833	2654	806	53.392
YGL066W	1975	1796	159	15.5644
YNL217W	982	803	603	132.021
YGL063W	1114	935	154	28.9568
YML030W	481	302	91	52.9757
YAL039C	811	632	233	64.8158
YOR261C	1018	839	926	194.04
YMR316W	1012	833	519	109.538
YLR191W	1162	983	253	45.249
YCR027C	631	452	198	77.0138
YDL046W	523	344	693	354.174
YER125W	2431	2252	204	15.9259
YMR263W	607	428	169	69.4201
YOL113W	1969	1790	358	35.1619
YDR517W	1120	941	676	126.299
YAL001C	3574	3395	284	14.7069
YBR197C	655	476	164	60.573
YDR192C	1294	1115	218.693	34.4827
YJR132W	3148	2969	618	36.5949
YER021W	1573	1394	1724	217.429
YGL034C	367	188	3	2.80547
YKL014C	5296	5117	457	15.7016
YGR197C	1645	1466	214	25.6639
YDL106C	1681	1502	262	30.6672
YDR365C	1888	1709	699	71.908
YNL280C	1318	1139	959	148.026
YCR030C	2614	2435	708	51.1183
YDR505C	2527	2348	314	23.5111
YDL154W	2707	2528	70	4.86814
YGL033W	728	549	3	0.960707
YGL202W	1504	1325	2339	310.353
YBR221W-A	106	5.35093	0	0
YPR178W	1399	1220	245	35.306
YOL147C	712	533	164	54.0952
YFR007W	1063	884	200	39.7759
YEL008W	382	203	15	12.9908
YGR072W	1165	986	202	36.0177
YNL069C	1047	868	9089	1840.94
YER022W	2065	1886	473	44.0922
YIL118W	697	518	457	155.106
YJR008W	1018	839	187	39.1852
YKL217W	1852	1673	103	10.8239
YPL036W	2845	2666	133.658	8.81407
YNL303W	349	170	486	502.608
YCL010C	781	602	175	51.1074
YFR011C	514	335	125	65.6005
YBR042C	1195	1016	529	91.5386
YAL047C	1870	1691	214	22.2491
YER056C-A	764	585	1942.77	583.858
YNL287W	2809	2630	1314	87.8378
YLR061W	756	577	6054	1844.63
YOR281C	862	683	329	84.6871
YBR162C	1369	1190	1749	258.395
YJL078C	2647	2468	1385	98.6613
YMR114C	1108	929	95	17.9784
YGR251W	592	413	113	48.1028
YBR094W	2263	2084	721	60.8247
YGR065C	1783	1604	610	66.8602
YGL251C	3717	3538	326	16.1995
YOR260W	1738	1559	1080	121.792
YKL021C	1408	1229	625	89.4067
YOR374W	1561	1382	885	112.584
YHL026C	949	770	169	38.5867
YNR062C	985	806	84	18.3226
YHR014W	877	698	38	9.57129
YCR028C	1540	1361	334	43.145
YDL015C	934	755	1585	369.083
YJL102W	2461	2282	110	8.4746
YCR016W	874	695	316	79.9364
YER058W	325	146	22	26.4918
YER149C	1264	1085	239	38.7267
YJL147C	1150	971	248	44.9029
YGL222C	529	350	213	106.993
YDR533C	715	536	556	182.369
YDL035C	2887	2708	183	11.8808
YDL090C	1297	1118	263	41.3577
YBR177C	1357	1178	1022	152.527
YJL034W	2050	1871	3102	291.481
YNR059W	1744	1565	481	54.0347
YLR066W	556	377	395	184.203
YGR156W	1279	1100	370	59.1359
YBR125C	1183	1004	289	50.6065
YOR376W	370	191	2	1.84094
YBR173C	448	269	355	232.016
YHR057C	619	440	326	130.259
YOR077W	700	521	47	15.86
YAL051W	3145	2966	481	28.5112
YLR234W	1972	1793	71	6.96178
YDR198C	1441	1262	339	47.2261
YJR124C	1348	1169	662	99.5602
YHR107C	1225	1046	478	80.3412
YER112W	565	386	185	84.261
YLR174W	1240	1061	81	13.4218
YCL026C-A	583	404	24	10.4441
YGR108W	1417	1238	1149	163.17
YDR346C	1447	1268	1011	140.176
YDR091C	1828	1649	1233	131.457
YDL232W	112	5.68809	0	0
YLR269C	352	173	45	45.7308
YKR092C	1222	1043	1110.82	187.242
YLR385C	400	221	2	1.59104
YLR117C	2065	1886	371	34.5839
YBR250W	1573	1394	60	7.56712
YDR143C	1834	1655	353	37.4989
YGL007W	379	200	4	3.51619
YOL013C	1657	1478	445	52.9331
YAL031C	2284	2105	348	29.0649
YGR139W	340	161	11	12.0118
YLR089C	1780	1601	988	108.494
YKL155C	1888	1709	230	23.6607
YKL222C	2119	1940	175	15.8591
YGR154C	1072	893	160	31.5
YNL277W	1462	1283	339	46.4531
YOL061W	1492	1313	1025	137.246
YFR013W	2365	2186	403	32.4113
YDL014W	985	806	2269	494.927
YCL064C	1084	905	4560	885.846
YDR493W	373	194	60	54.374
YLR345W	1531	1352	358	46.5531
YGL022W	2158	1979	1635	145.249
YLR192C	799	620	1276	361.827
YOR265W	322	143	63	77.4545
YDR031W	367	188	36	33.6656
YDL190C	2887	2708	656	42.589
YKR083C	403	224	47	36.8886
YBR141C	1015	836	258	54.257
YDR453C	592	413	94	40.0147
YAL008W	598	419	137	57.4842
YDR490C	2302	2123	354	29.3154
YDR191W	1114	935	268	50.3924
YLR459W	1186	1007	340	59.3597
YNL193W	1678	1499	364	42.6915
YHR099W	11236	11057	450	7.15513
YLR360W	1321	1142	543	83.5941
YPR170W-B	358	179	331	325.1
YKL070W	511	332	78	41.3046
YOR142W	991	812	941	203.74
YLR430W	6697	6518	423	11.4095
YDR304C	679	500	926	325.599
YPL020C	1867	1688	191	19.8931
YHL023C	3442	3263	337	18.1575
YLR165C	766	587	96	28.7525
YOR283W	694	515	245	83.6375
YJR054W	1495	1316	286	38.2078
YHL005C	394	215	11	8.9949
YMR255W	568	389	185	83.6112
YDR029W	316	137	15	19.2492
YPL154C	1219	1040	2837	479.588
YDR033W	964	785	4756.76	1065.33
YDR253C	577	398	117	51.6827
YNL014W	3136	2957	123.762	7.35829
YNL241C	1519	1340	1426	187.093
YAL032C	1141	962	210	38.3784
YEL011W	2116	1937	469	42.5682
YNL291C	1648	1469	385	46.0767
YLR079W	856	677	510	132.441
YOR348C	1885	1706	25	2.57634
YOR097C	529	350	119	59.7752
YHR103W	2560	2381	483	35.664
YOL107W	1030	851	287	59.2918
YOL126C	1135	956	191	35.1251
YHR026W	643	464	1507	571.002
YGR028W	1090	911	355	68.5097
YGL061C	745	566	121	37.5847
YJL089W	2491	2312	55	4.18232
YKL116C	1558	1379	323	41.1794
YHR134W	811	632	206	57.305
YOR022C	2149	1970	264	23.5602
YBR228W	916	737	196	46.7553
YNL320W	856	677	250	64.9222
YGR123C	1543	1364	393	50.6548
YBR269C	418	239	97	71.3536
YMR188C	715	536	210	68.8805
YLR290C	835	656	152	40.7363
YNL075W	874	695	403	101.944
YNL258C	2266	2087	411	34.6227
YPR159W	2164	1985	1522	134.802
YMR198W	1786	1607	273	29.8668
YHR089C	619	440	872	348.422
YBR194W	373	194	56	50.7491
YNR018W	676	497	382	135.129
YAL044C	514	335	761	399.376
YKL139W	1588	1409	337.837	42.154
YKL197C	3133	2954	218	12.9744
YHR129C	1156	977	204	36.7094
YGR138C	1846	1667	646.241	68.1555
YLR436C	3826	3647	251	12.0999
YOR253W	532	353	322	160.37
YIL105C	2062	1883	416.095	38.8494
YDR403W	1612	1433	62	7.60655
YDL029W	1300	1121	1402	219.879
YOR132W	1657	1478	664	78.9834
YCL026C-B	583	404	38	16.5365
YDR525W-A	241	62.0706	21	59.4806
YPL255W	1159	980	116	20.8101
YEL012W	781	602	109	31.8326
YGL229C	2458	2279	100	7.71432
YOR192C	1801	1622	111.95	12.1343
YER065C	1675	1496	368	43.2472
YML052W	910	731	805	193.607
YOL005C	364	185	175	166.306
YML064C	739	560	448	140.648
YHL019C	1819	1640	351	37.6275
YBR167C	424	245	107	76.7821
YHL046C	364	185	25.9821	24.6914
YPR176C	979	800	369	81.0921
YFL016C	1537	1358	247	31.9771
YLR383W	3346	3167	128	7.10565
YDR140W	667	488	222	79.9789
YJL062W	2494	2315	504	38.2756
YNL252C	847	668	319	83.9569
YLR048W	1119	940	8724.5	1631.75
YGR282C	943	764	7266	1672.03
YEL033W	421	242	2347	1705.06
YMR196W	3268	3089	542	30.8477
YOR205C	1672	1493	443	52.1658
YLR299W	1984	1805	366	35.6489
YBR188C	424	245	83	59.5599
YOR195W	2467	2288	78	5.9935
YER114C	3124	2945	621	37.0722
YJL191W	826	647	2388.64	649.065
YIL002C	2842	2663	364	24.031
YDR518W	1555	1376	496	63.3732
YKR021W	2749	2570	340	23.2588
YLR328W	1207	1028	624	106.717
YKL173W	3028	2849	379	23.3878
YBL003C	400	221	2490.78	1981.46
YNR013C	2686	2507	1152	80.7868
YJR077C	937	758	748	173.49
YDR376W	1483	1304	387	52.1766
YPR078C	1120	941	115	21.4857
YGL058W	520	341	123	63.4151
YFL005W	649	470	536	200.498
YMR284W	1810	1631	227	24.4689
YML061C	2581	2402	371	27.1546
YJL139C	1288	1109	285	45.181
YDL129W	877	698	166	41.8114
YLR449W	1180	1001	930	163.339
YLR021W	541	362	204	99.0749
YDL007W	1315	1136	1127	174.417
YOR145C	826	647	620	168.473
YKR069W	1783	1604	345	37.8144
YOR287C	904	725	102	24.7346
YHR071C-A	322	143	13	15.9827
YIL122W	1057	878	179	35.8427
YPL218W	713	534	1420	467.508
YPR037C	592	413	111	47.2514
YLR080W	1336	1157	68	10.3328
YJL145W	886	707	407	101.209
YJR149W	1216	1037	74	12.5457
YHR098C	2791	2612	856	57.6159
YPR198W	1633	1454	537.086	64.9414
YNR052C	1303	1124	424	66.3196
YMR314W	706	527	759	253.206
YLR173W	1828	1649	251	26.7606
YOR244W	1339	1160	298	45.1648
YHR190W	1336	1157	1289	195.867
YPL097W	1480	1301	207	27.9727
YNL115C	1936	1757	383	38.3238
YLR103C	1954	1775	200	19.8095
YBR112C	2902	2723	663.178	42.8178
YNL247W	2305	2126	1358	112.3
YKL132C	1294	1115	118	18.6058
YPL222W	2068	1889	163	15.1704
YKL012W	1753	1574	313	34.9608
YHR141C	763	584	3331.84	1003.03
YLR395C	238	59.1108	52	154.66
YAL041W	2566	2387	659	48.5372
YCL045C	2284	2105	1163	97.1336
YBL052C	2497	2318	315	23.8913
YNL011C	1336	1157	444	67.467
YDL135C	610	431	328	133.795
YMR237W	2176	1997	1003	88.3009
YOR020W-A	274	95.0001	46	85.1287
YMR158C-A	139	7.91627	0	0
YOR054C	2026	1847	87	8.28122
YGR214W	1215	1036	8583.5	1456.62
YGR046W	1159	980	299	53.6398
YGR224W	1843	1664	212	22.3988
YMR130W	910	731	284	68.3035
YLR455W	916	737	250	59.6368
YDR308C	424	245	152	109.074
YJL153C	1603	1424	123	15.1858
YKR036C	1933	1754	287	28.767
YIR030W-A	385	206	81.0994	69.2137
YDR320C	2008	1829	531	51.0414
YCR002C	970	791	941	209.149
YBR035C	688	509	583	201.369
YDR244W	1840	1661	326	34.5056
