target_id	length	eff_length	est_counts	tpm
YLR210W	1384	1205	10	8.96658
YIL034C	865	686	98	154.353
YLR148W	2758	2579	40	16.758
YOR342C	961	782	28	38.687
YOL070C	1507	1328	45	36.6124
YLR124W	346	167	0	0
YIL043C	856	677	140	223.436
YDL160C	1522	1343	225	181.017
YPR202W	866	687	18	28.3093
YGR231C	934	755	112	160.282
YMR266W	2863	2684	71	28.5818
YNL021W	2122	1943	30	16.6826
YGR034W	862	683	702.319	1111.04
YPL107W	748	569	16	30.3824
YHR173C	340	161	0	0
YGR088W	1690	1511	13	9.29593
YCR063W	475	296	5	18.2512
YDL048C	1474	1295	12	10.0121
YML092C	754	575	95	178.513
YPR097W	3223	3044	67	23.7818
YBR201C-A	205	29.9375	0	0
YNL056W	595	416	14	36.3621
YDL025C	1864	1685	13	8.336
YAL020C	1003	824	3	3.93376
YFL017C	481	302	11	39.355
YGL197W	4465	4286	56	14.1172
YLL011W	1471	1292	45	37.6326
YDR379C-A	241	62.0706	1	17.4072
YLR189C	3598	3419	28	8.84857
YDR113C	1123	944	12	13.7348
YML032C	1417	1238	12	10.4731
YFL028C	871	692	36	56.2096
YDL247W	1831	1652	2	1.30808
YBR256C	718	539	41	82.1881
YOR081C	2251	2072	28	14.601
YPL024W	727	548	8	15.7733
YLR442C	2938	2759	21	8.22397
YMR257C	2404	2225	6	2.91364
YDL219W	525	346	16	49.9641
YKL122C	505	326	41	135.888
YGL240W	754	575	3	5.63725
YDL080C	1831	1652	22	14.3889
YEL001C	679	500	99	213.934
YPR168W	475	296	17	62.0542
YLR374C	391	212	0	0
YHR109W	1759	1580	14	9.57381
YPL061W	1504	1325	2254	1838.03
YJL060W	1336	1157	96	89.6503
YPR062W	478	299	69	249.34
YLR240W	2629	2450	21	9.2612
YGR104C	925	746	21	30.4155
YDR223W	1405	1226	0	0
YER174C	736	557	16	31.0369
YLR037C	376	197	0	0
YDR402C	1471	1292	1	0.83628
YGR241C	1708	1529	44	31.0928
YPR057W	1027	848	7	8.919
YGL062W	3538	3359	337.316	108.503
YDR156W	415	236	36	164.818
YJR113C	745	566	28	53.451
YPR131C	589	410	31	81.6943
YLR416C	400	221	0	0
YLR029C	616	437	2114.6	5228.32
YMR155W	1645	1466	16	11.7923
YNL180C	997	818	37	48.8723
YIL140W	2473	2294	55	25.905
YDR272W	826	647	60	100.198
YOR238W	913	734	14	20.6085
YNR044W	2179	2000	2	1.08047
YLR139C	1933	1754	14	8.62407
YKL142W	661	482	75	168.123
YHR032W	1747	1568	39	26.874
YDR429C	826	647	126	210.417
YNR031C	4741	4562	44	10.421
YGL079W	658	479	12	27.0682
YHR084W	2068	1889	8	4.57585
YOR004W	766	587	29	53.3794
YMR244W	1069	890	1	1.21401
YMR233W	682	503	12	25.7767
YLL010C	1285	1106	33	32.2384
YNL188W	1303	1124	8	7.6902
YOR365C	2113	1934	3	1.67602
YIL005W	2107	1928	77	43.1517
YNR030W	1657	1478	91	66.5244
YBR265W	964	785	44	60.5616
YGL131C	4213	4034	13	3.48194
YDL162C	358	179	0	0
YHR033W	1273	1094	0	0
YNR040W	772	593	13	23.6866
YNR034W	967	788	22	30.1655
YOR173W	1063	884	4	4.88902
YOR337W	2281	2102	14	7.1963
YNL181W	1225	1046	24	24.791
YGL104C	1462	1283	7	5.89502
YGR243W	442	263	8	32.8661
YDR164C	2176	1997	36	19.4777
YOR107W	931	752	0	0
YDR464W	4309	4130	33	8.63332
YGR210C	1237	1058	51	52.0833
YLR012C	301	122	0	0
YOR168W	2431	2252	471	225.978
YNL002C	970	791	71	96.9831
YLR054C	2263	2084	2	1.03692
YHR193C	526	347	588	1830.89
YNL294C	1603	1424	5	3.7938
YOR005C	2836	2657	12	4.87982
YPR147C	916	737	24	35.185
YBR092C	1405	1226	192.429	169.588
YOR242C	1117	938	0	0
YLR077W	1753	1574	21	14.4155
YCR081W	4285	4106	27	7.10491
YJR127C	4144	3965	25	6.81257
YJL176C	2479	2300	42	19.7304
YLR453C	1189	1010	4	4.2791
YHR128W	652	473	185	422.595
YOR297C	580	401	17	45.8056
YDR225W	400	221	358.259	1751.53
YPR020W	349	170	18	114.403
YJR003C	1561	1382	22	17.2
YHR136C	448	269	57	228.948
YIL101C	1945	1766	3	1.83546
YPR114W	949	770	97	136.112
YPL189W	1831	1652	1	0.65404
YJL056C	2644	2465	8	3.50661
YLR264C-A	118	6.07083	0	0
YPL247C	1573	1394	27	20.9274
YDR482C	409	230	2	9.39542
YBL058W	1273	1094	121	119.504
YJL122W	529	350	30	92.612
YLL039C	1147	968	101	112.735
YKL107W	931	752	0	0
YCL017C	1495	1316	124	101.808
YER085C	523	344	2	6.28182
YMR186W	2119	1940	4094.25	2280.27
YCR065W	1696	1517	39	27.7775
YLR002C	1993	1814	59	35.1422
YOR388C	1132	953	0	0
YFL045C	766	587	521	958.989
YPR091C	2314	2135	59	29.8585
YOL083W	1240	1061	6	6.11012
YLR307C-A	265	86.0009	0	0
YNL020C	1918	1739	15	9.31978
YGL125W	1804	1625	13	8.64379
YKR038C	1162	983	43	47.2638
YDL215C	3280	3101	45	15.6792
YLR354C	1009	830	580	755.03
YCR022C	346	167	0	0
YFR008W	667	488	5.77235	12.7805
YDR284C	871	692	60	93.6827
YFL013C	2080	1901	33	18.7562
YKL051W	1063	884	38	46.4457
YPR174C	667	488	5	11.0704
YMR091C	1309	1130	48	45.8962
YJL143W	478	299	27	97.5678
YGR057C	730	551	4	7.84373
YKL194C	1390	1211	24	21.4132
YLR308W	940	761	0	0
YBR065C	1096	917	6	7.06962
YMR029C	1573	1394	42	32.5537
YHL042W	454	275	4	15.716
YNL068C	2590	2411	26	11.6517
YGL157W	1045	866	78	97.3175
YGL178W	3221	3042	40	14.2074
YMR148W	448	269	10	40.1663
YML058W	316	137	168	1324.96
YLR249W	3136	2957	9577.97	3499.74
YGR019W	1417	1238	72	62.8385
YBR263W	1474	1295	314	261.983
YJL049W	1354	1175	10	9.19552
YOR249C	2059	1880	8	4.59776
YBL097W	2266	2087	18	9.31889
YCR020W-B	238	59.1108	5	91.3939
YPR044C	355	176	627	3849.19
YDR286C	346	167	3	19.4097
YLR342W-A	175	14.9308	0	0
YBL043W	775	596	0	0
YLR018C	901	722	30	44.895
YMR076C	3835	3656	60	17.7321
YOR251C	916	737	46	67.438
YJR135W-A	265	86.0009	11	138.199
YOR186W	436	257	0	0
YDR083W	1180	1001	40	43.1758
YOR267C	2281	2102	51.2966	26.3676
YLR109W	532	353	3212	9831.39
YOR032C	1306	1127	0	0
YOR091W	1039	860	62	77.8946
YKR059W	1189	1010	1258.9	1346.74
YBR205W	1216	1037	115	119.821
YLR316C	1094	915	9	10.6276
YLR292C	583	404	55	147.094
YLR216C	1117	938	279	321.377
YCR044C	1075	896	31	37.3824
YDR046C	1816	1637	109	71.9436
YJL092W	3526	3347	10	3.22818
YML018C	1183	1004	29	31.2089
YDR096W	2686	2507	25	10.7746
YOR369C	433	254	1490	6338.21
YOR138C	2017	1838	28	16.4599
YGR246C	1792	1613	27	18.086
YJR145C	1043	864	1718.3	2148.82
YJR138W	4756	4577	25	5.90165
YHR059W	394	215	24	120.611
YLR138W	2959	2780	55	21.3763
YNL106C	3553	3374	27	8.64635
YNL156C	901	722	30	44.895
YNL286W	859	680	13	20.6561
YNL093W	664	485	1	2.22778
YIL040W	418	239	31	140.145
YKL104C	2155	1976	275	150.37
YLR186W	760	581	63	117.16
YGL134W	1303	1124	5	4.80638
YDR425W	1879	1700	23	14.6182
YJR094W-A	555	376	214	614.95
YDR293C	3754	3575	142	42.9167
YNR015W	1156	977	31	34.2832
YKL006W	816	637	859.243	1457.44
YLR456W	616	437	5	12.3624
YDR448W	1306	1127	19	18.2156
YIL166C	1630	1451	3	2.23392
YDR097C	3730	3551	54	16.4307
YJL047C-A	136	7.59116	0	0
YJL066C	760	581	17	31.6145
YLR368W	1798	1619	13	8.67582
YOR194C	862	683	33	52.2044
YKL095W	838	659	10	16.3956
YGR060W	931	752	517	742.825
YHR041C	735	556	24	46.6391
YCR097W	488	309	13	45.4568
YBR115C	4180	4001	94	25.3848
YBR147W	892	713	3	4.54617
YHR086W	1573	1394	24	18.6021
YFL003C	2638	2459	0	0
YOL120C	1009	830	1760.51	2291.79
YML079W	607	428	23	58.0628
YOR125C	703	524	18	37.1155
YLR065C	547	368	22	64.5935
YPL134C	934	755	14	20.0353
YNL298W	2530	2351	27	12.4087
YER078C	1537	1358	24	19.0953
YNL122C	349	170	14	88.9802
YNL224C	2305	2126	23	11.689
YLR129W	2833	2654	87	35.4187
YGL066W	1975	1796	21	12.6336
YNL217W	982	803	31	41.7119
YGL063W	1114	935	0	0
YML030W	481	302	8	28.6218
YAL039C	811	632	20	34.1922
YOR261C	1018	839	140	180.294
YMR316W	1012	833	7	9.07961
YLR191W	1162	983	11	12.0907
YCR027C	631	452	13	31.0756
YDL046W	523	344	126	395.755
YER125W	2431	2252	217	104.113
YMR263W	607	428	7	17.6713
YOL113W	1969	1790	4	2.41447
YDR517W	1120	941	72	82.6717
YAL001C	3574	3395	28	8.91112
YBR197C	655	476	4	9.07961
YDR192C	1294	1115	12.1558	11.7794
YJR132W	3148	2969	76	27.6578
YER021W	1573	1394	196	151.917
YGL034C	367	188	0	0
YKL014C	5296	5117	151	31.8842
YGR197C	1645	1466	26	19.1626
YDL106C	1681	1502	29	20.8613
YDR365C	1888	1709	95	60.0614
YNL280C	1318	1139	101	95.8102
YCR030C	2614	2435	98	43.4852
YDR505C	2527	2348	44	20.2474
YDL154W	2707	2528	1	0.427402
YGL033W	728	549	0	0
YGL202W	1504	1325	493	402.018
YBR221W-A	106	5.35093	0	0
YPR178W	1399	1220	9	7.9707
YOL147C	712	533	23	46.6246
YFR007W	1063	884	14	17.1116
YEL008W	382	203	2	10.6451
YGR072W	1165	986	6	6.57489
YNL069C	1047	868	1679	2089.99
YER022W	2065	1886	25	14.3223
YIL118W	697	518	40	83.4342
YJR008W	1018	839	4	5.15124
YKL217W	1852	1673	1	0.64583
YPL036W	2845	2666	15.3657	6.22738
YNL303W	349	170	0	0
YCL010C	781	602	17	30.5117
YFR011C	514	335	22	70.9565
YBR042C	1195	1016	48	51.046
YAL047C	1870	1691	7	4.47269
YER056C-A	764	585	431.285	796.567
YNL287W	2809	2630	369	151.595
YLR061W	756	577	946	1771.45
YOR281C	862	683	25	39.5488
YBR162C	1369	1190	464	421.294
YJL078C	2647	2468	200	87.5586
YMR114C	1108	929	3	3.48915
YGR251W	592	413	16	41.8585
YBR094W	2263	2084	46	23.8492
YGR065C	1783	1604	31	20.882
YGL251C	3717	3538	1	0.305391
YOR260W	1738	1559	159	110.196
YKL021C	1408	1229	58	50.9906
YOR374W	1561	1382	212	165.746
YHL026C	949	770	5	7.01606
YNR062C	985	806	0	0
YHR014W	877	698	0	0
YCR028C	1540	1361	25	19.847
YDL015C	934	755	174	249.01
YJL102W	2461	2282	15	7.10215
YCR016W	874	695	25	38.8659
YER058W	325	146	2	14.801
YER149C	1264	1085	22	21.9082
YJL147C	1150	971	7	7.7892
YGL222C	529	350	22	67.9155
YDR533C	715	536	38	76.6007
YDL035C	2887	2708	29.2093	11.6543
YDL090C	1297	1118	10	9.66434
YBR177C	1357	1178	120	110.065
YJL034W	2050	1871	991	572.287
YNR059W	1744	1565	12	8.28478
YLR066W	556	377	42	120.371
YGR156W	1279	1100	37	36.3432
YBR125C	1183	1004	21	22.5995
YOR376W	370	191	0	0
YBR173C	448	269	41	164.682
YHR057C	619	440	37	90.858
YOR077W	700	521	5	10.3692
YAL051W	3145	2966	25	9.10716
YLR234W	1972	1793	6	3.61564
YDR198C	1441	1262	6	5.13696
YJR124C	1348	1169	43	39.7437
YHR107C	1225	1046	76	78.5048
YER112W	565	386	36	100.77
YLR174W	1240	1061	0	0
YCL026C-A	583	404	0	0
YGR108W	1417	1238	29	25.31
YDR346C	1447	1268	176	149.971
YDR091C	1828	1649	257	168.394
YDL232W	112	5.68809	0	0
YLR269C	352	173	0	0
YKR092C	1222	1043	145	150.21
YLR385C	400	221	5	24.4451
YLR117C	2065	1886	16	9.16626
YBR250W	1573	1394	0	0
YDR143C	1834	1655	28	18.2799
YGL007W	379	200	0	0
YOL013C	1657	1478	27	19.738
YAL031C	2284	2105	12	6.15947
YGR139W	340	161	1	6.71101
YLR089C	1780	1601	97	65.4628
YKL155C	1888	1709	22	13.909
YKL222C	2119	1940	1	0.556945
YGR154C	1072	893	1	1.20994
YNL277W	1462	1283	20	16.8429
YOL061W	1492	1313	150	123.436
YFR013W	2365	2186	28	13.8395
YDL014W	985	806	273	365.967
YCL064C	1084	905	386	460.843
YDR493W	373	194	5	27.8473
YLR345W	1531	1352	18	14.385
YGL022W	2158	1979	338	184.538
YLR192C	799	620	131	228.294
YOR265W	322	143	8	60.4461
YDR031W	367	188	9	51.7248
YDL190C	2887	2708	96	38.3033
YKR083C	403	224	7	33.7648
YBR141C	1015	836	9	11.6319
YDR453C	592	413	3	7.84847
YAL008W	598	419	20	51.5739
YDR490C	2302	2123	19	9.6698
YDR191W	1114	935	12	13.867
YLR459W	1186	1007	62	66.5237
YNL193W	1678	1499	27	19.4615
YHR099W	11236	11057	175	17.1007
YLR360W	1321	1142	12	11.3535
YPR170W-B	358	179	103	621.725
YKL070W	511	332	0	0
YOR142W	991	812	147	195.603
YLR430W	6697	6518	88	14.5876
YDR304C	679	500	130	280.923
YPL020C	1867	1688	18	11.5216
YHL023C	3442	3263	15	4.96693
YLR165C	766	587	8	14.7254
YOR283W	694	515	24	50.3522
YJR054W	1495	1316	7	5.7472
YHL005C	394	215	0	0
YMR255W	568	389	11	30.5532
YDR029W	316	137	0	0
YPL154C	1219	1040	545	566.21
YDR033W	964	785	1185	1631.03
YDR253C	577	398	1	2.71476
YNL014W	3136	2957	16.0334	5.85853
YNL241C	1519	1340	218	175.778
YAL032C	1141	962	10	11.2315
YEL011W	2116	1937	12	6.69369
YNL291C	1648	1469	22	16.1814
YLR079W	856	677	34	54.2631
YOR348C	1885	1706	1	0.633337
YOR097C	529	350	4	12.3483
YHR103W	2560	2381	22	9.98337
YOL107W	1030	851	21	26.6627
YOL126C	1135	956	65	73.4631
YHR026W	643	464	163	379.563
YGR028W	1090	911	24	28.4647
YGL061C	745	566	8	15.2717
YJL089W	2491	2312	0	0
YKL116C	1558	1379	13	10.1858
YHR134W	811	632	1	1.70961
YOR022C	2149	1970	11	6.0331
YBR228W	916	737	1	1.46604
YNL320W	856	677	31	49.4751
YGR123C	1543	1364	79	62.5787
YBR269C	418	239	16	72.3329
YMR188C	715	536	22	44.3478
YLR290C	835	656	19	31.2942
YNL075W	874	695	39	60.6309
YNL258C	2266	2087	28	14.496
YPR159W	2164	1985	143	77.8376
YMR198W	1786	1607	9	6.05119
YHR089C	619	440	112	275.03
YBR194W	373	194	5	27.8473
YNR018W	676	497	60	130.439
YAL044C	514	335	158	509.596
YKL139W	1588	1409	21	16.1036
YKL197C	3133	2954	24	8.77839
YHR129C	1156	977	3	3.31773
YGR138C	1846	1667	26.9434	17.4635
YLR436C	3826	3647	32	9.48044
YOR253W	532	353	38	116.312
YIL105C	2062	1883	51.3984	29.4926
YDR403W	1612	1433	0	0
YDL029W	1300	1121	145	139.758
YOR132W	1657	1478	43	31.4346
YCL026C-B	583	404	6	16.0466
YDR525W-A	241	62.0706	9	156.665
YPL255W	1159	980	6	6.61514
YEL012W	781	602	9	16.1533
YGL229C	2458	2279	8	3.7928
YOR192C	1801	1622	5.45384	3.633
YER065C	1675	1496	0	0
YML052W	910	731	108	159.632
YOL005C	364	185	32	186.893
YML064C	739	560	13	25.0824
YHL019C	1819	1640	15	9.88238
YBR167C	424	245	1	4.4101
YHL046C	364	185	0	0
YPR176C	979	800	19	25.6612
YFL016C	1537	1358	80	63.6509
YLR383W	3346	3167	16	5.45866
YDR140W	667	488	13	28.7831
YJL062W	2494	2315	62	28.9371
YNL252C	847	668	27	43.6718
YLR048W	1119	940	1504.77	1729.64
YGR282C	943	764	1219	1723.95
YEL033W	421	242	0	0
YMR196W	3268	3089	32	11.193
YOR205C	1672	1493	6	4.34216
YLR299W	1984	1805	45	26.937
YBR188C	424	245	4	17.6404
YOR195W	2467	2288	37	17.4727
YER114C	3124	2945	73	26.7825
YJL191W	826	647	268.096	447.713
YIL002C	2842	2663	18	7.30324
YDR518W	1555	1376	67	52.6103
YKR021W	2749	2570	22	9.24919
YLR328W	1207	1028	30	31.5313
YKL173W	3028	2849	47	17.8246
YBL003C	400	221	291.741	1426.33
YNR013C	2686	2507	124	53.4418
YJR077C	937	758	316	450.435
YDR376W	1483	1304	21	17.4003
YPR078C	1120	941	3	3.44465
YGL058W	520	341	33	104.562
YFL005W	649	470	70	160.922
YMR284W	1810	1631	12	7.94953
YML061C	2581	2402	30	13.4947
YJL139C	1288	1109	17	16.5627
YDL129W	877	698	5	7.73978
YLR449W	1180	1001	128	138.162
YLR021W	541	362	11	32.8321
YDL007W	1315	1136	158	150.277
YOR145C	826	647	51	85.1687
YKR069W	1783	1604	7	4.71528
YOR287C	904	725	10	14.9031
YHR071C-A	322	143	1	7.55576
YIL122W	1057	878	5	6.15304
YPL218W	713	534	179	362.181
YPR037C	592	413	8	20.9293
YLR080W	1336	1157	6	5.60315
YJL145W	886	707	49	74.8843
YJR149W	1216	1037	0	0
YHR098C	2791	2612	142	58.7394
YPR198W	1633	1454	32.6741	24.2803
YNR052C	1303	1124	46	44.2187
YMR314W	706	527	114	233.727
YLR173W	1828	1649	13	8.51798
YOR244W	1339	1160	16	14.9031
YHR190W	1336	1157	236	220.39
YPL097W	1480	1301	19	15.7794
YNL115C	1936	1757	36	22.1383
YLR103C	1954	1775	7	4.26102
YBR112C	2902	2723	124.089	49.238
YNL247W	2305	2126	344	174.827
YKL132C	1294	1115	0	0
YPL222W	2068	1889	19	10.8677
YKL012W	1753	1574	10	6.86451
YHR141C	763	584	614.967	1137.77
YLR395C	238	59.1108	16	292.461
YAL041W	2566	2387	45	20.3692
YCL045C	2284	2105	213	109.331
YBL052C	2497	2318	7	3.26286
YNL011C	1336	1157	10	9.33858
YDL135C	610	431	31	77.7139
YMR237W	2176	1997	137	74.1236
YOR020W-A	274	95.0001	12	136.481
YMR158C-A	139	7.91627	0	0
YOR054C	2026	1847	9	5.26489
YGR214W	1215	1036	1221.23	1273.66
YGR046W	1159	980	17	18.7429
YGR224W	1843	1664	0	0
YMR130W	910	731	26	38.43
YLR455W	916	737	20	29.3209
YDR308C	424	245	21	92.612
YJL153C	1603	1424	0	0
YKR036C	1933	1754	8	4.92804
YIR030W-A	385	206	0	0
YDR320C	2008	1829	35	20.6761
YCR002C	970	791	96	131.132
YBR035C	688	509	87	184.678
YDR244W	1840	1661	19	12.3594
YAL016W	1909	1730	154	96.1809
YMR239C	1417	1238	9	7.85481
YPR093C	868	689	4	6.2727
YLR163C	1390	1211	61	54.4252
YDL072C	613	434	121	301.238
YPL190C	2410	2231	112	54.2416
YHR199C-A	290	111	0	0
YBR207W	1399	1220	44	38.9679
YER059W	1264	1085	16	15.9332
YIL049W	763	584	12	22.2015
YBR069C	1861	1682	175	112.415
YML073C	947	768	1116.7	1571.05
YLR084C	3664	3485	26	8.06092
