target_id	length	eff_length	est_counts	tpm
YPL147W	2614	2435	7	1.65281
YLR443W	1348	1169	21	10.3283
YGR266W	2119	1940	108	32.007
YBR067C	622	443	87	112.911
YAL034C	1234	1055	3	1.6349
YLR270W	1054	875	108	70.964
YCR095C	1090	911	24	15.1466
YPR084W	1372	1193	12	5.78314
YMR113W	1285	1106	34	17.6745
YBR184W	1675	1496	5	1.92159
YGR035C	358	179	14	44.9674
YCL008C	1159	980	35	20.5336
YDL222C	931	752	0	0
YEL065W	1888	1709	307	103.281
YMR296C	1678	1499	313	120.051
YNL335W	679	500	0	0
YDR232W	1648	1469	455	178.079
YGR190C	283	104	6.61631	36.5768
YHR116W	388	209	11	30.26
YDR313C	874	695	4	3.30901
YFR018C	1087	908	32	20.2622
YKL007W	808	629	75	68.5541
YIL048W	3457	3278	104	18.2409
YDL213C	676	497	70	80.9775
YDR443C	4261	4082	56	7.88747
YNL292W	1222	1043	110	60.6361
YOR324C	1804	1625	14	4.95333
YNL134C	1132	953	54	32.5779
YKL100C	1780	1601	29	10.4143
YPL021W	565	386	1	1.48948
YIL146C	1588	1409	7	2.85634
YNL218W	1762	1583	21	7.62713
YIL121W	1693	1514	8	3.03799
YDL167C	2119	1940	84	24.8943
YPL214C	1624	1445	42	16.7111
YOR228C	910	731	5	3.93256
YBR270C	1639	1460	0	0
YGR222W	895	716	12	9.63587
YML020W	1993	1814	10	3.16946
YGR121C	1480	1301	20	8.83843
YBR222C	1633	1454	84	33.2152
YDL003W	1696	1517	125	47.3748
YOR323C	1426	1247	254	117.109
YMR183C	889	710	155	125.515
YOR274W	1288	1109	18	9.33176
YER146W	283	104	67	370.394
YML075C	3169	2990	727.886	139.964
YPL063W	1435	1256	281	128.629
YLR273C	1990	1811	8	2.53977
YDR457W	9805	9626	260	15.5292
YLR434C	178	15.9266	0	0
YDR181C	1444	1265	10	4.54498
YGL097W	1450	1271	158	71.4717
YCL056C	436	257	3	6.71136
YMR242W-A	91	4.6639	0	0
YJL083W	1825	1646	10	3.49295
YPL140C	1537	1358	15	6.35059
YOR026W	1027	848	20	13.5599
YNR016C	6703	6524	2566	226.134
YER123W	1579	1400	49	20.1229
YGR055W	1726	1547	371	137.882
YKR054C	12280	12101	52	2.47061
YMR315W	1051	872	140	92.3069
YAL024C	4330	4151	57	7.89487
YKL187C	2242	2063	27	7.52467
YDR383C	718	539	6	6.40008
YKL055C	838	659	9	7.85199
YDR035W	1114	935	457	281.014
YHR160C	853	674	0	0
YGR047C	3073	2894	28	5.56266
YDR119W	2281	2102	170	46.4985
YBR208C	5506	5327	8	0.863436
YER151C	2743	2564	225	50.453
YLR070C	1072	893	3	1.93149
YPR019W	2803	2624	74	16.214
YPL228W	1651	1472	78	30.4656
YPR190C	1966	1787	201	64.6687
YGR041W	1642	1463	19	7.46676
YHR097C	1228	1049	16	8.76934
YDR353W	961	782	493	362.462
YPL047W	301	122	8	37.701
YPL014W	1147	968	14	8.31525
YGR007W	973	794	65	47.0669
YML116W	1639	1460	10	3.93795
YOL137W	1600	1421	43	17.3979
YGL155W	1162	983	21	12.2825
YKL214C	610	431	31	41.353
YER061C	1330	1151	20	9.99027
YPL119C	1858	1679	13	4.45159
YDL125C	546	367	93	145.693
YHR186C	4678	4499	57	7.28419
YKL011C	1063	884	17	11.0565
YLL019C	2215	2036	9	2.54148
YNL257C	3694	3515	28	4.57989
YJR092W	4342	4163	130	17.9539
YPL189C-A	208	32.1317	5	89.4663
YBR291C	901	722	13	10.3521
YBL059W	534	355	4	6.4782
YLR078C	826	647	31	27.5474
YFL012W	469	290	2	3.9651
YDR262W	817	638	13	11.7151
YDR072C	1585	1406	209	85.4641
YDR179C	490	311	4	7.39473
YGR220C	826	647	85	75.5331
YIL053W	817	638	1788.19	1611.45
YMR161W	676	497	51	58.9979
YGL162W	901	722	8	6.37053
YNL243W	2908	2729	261	54.9869
YBR234C	1156	977	181	106.514
YNL047C	1975	1796	20	6.40245
YKL038W	3499	3320	36	6.23429
YFL053W	1777	1598	1	0.359787
YKR060W	826	647	57	50.6516
YPR200C	394	215	0	0
YLR411W	727	548	85	89.1787
YHR150W	1741	1562	16	5.88927
YLR318W	2632	2453	8	1.87506
YGL219C	1381	1202	44	21.0461
YBR045C	1924	1745	14	4.6127
YMR039C	883	704	51	41.6505
YKL195W	1186	1007	141	80.503
YPR127W	1039	860	48	32.0897
YPL188W	1246	1067	18	9.69908
YDR217C	3910	3731	27	4.16065
YML015C	1042	863	44	29.3133
YJR126C	2407	2228	55	14.1929
YHR073W	2992	2813	77	15.7378
YPR026W	3637	3458	3	0.498791
YMR274C	958	779	30	22.1415
YMR008C	2113	1934	320.599	95.3078
YDL227C	1762	1583	1	0.363197
YOR197W	1345	1166	190	93.6866
YNL081C	433	254	44	99.5959
YKL096W-A	280	101	1788	10178.1
YDR532C	1159	980	5	2.93337
YDR049W	1909	1730	65	21.6018
YKL170W	418	239	29	69.7626
YGL047W	610	431	20	26.6794
YJL043W	775	596	0	0
YHR079C	3349	3170	26	4.7156
YLR006C	2140	1961	56	16.4185
YPR171W	1732	1553	46	17.0298
YML063W	769	590	3710.12	3615.42
YHL029C	2041	1862	62	19.1441
YLR178C	661	482	2	2.38564
YJL090C	2293	2114	18	4.89542
YOR184W	1189	1010	343	195.252
YDR372C	1045	866	118	78.3406
YBR008C	1648	1469	35	13.6984
YMR203W	1165	986	538	313.71
YIR008C	1231	1052	55	30.0587
YBL024W	2050	1871	451	138.588
YDR317W	1246	1067	1	0.538838
YJL038C	661	482	0	0
YJL087C	2497	2318	86	21.3308
YDR043C	697	518	27	29.9679
YHR028C	2458	2279	52	13.1184
YOR340C	982	803	209	149.642
YCL044C	1252	1073	79	42.3302
YFR022W	2197	2018	1	0.284906
YEL072W	697	518	3	3.32977
YIR010W	1696	1517	22	8.33796
YBL008W	2524	2345	23	5.63907
YMR178W	826	647	40	35.545
YHR017W	1159	980	38	22.2936
YMR095C	676	497	2	2.31364
YKR101W	1978	1799	6	1.91753
YHR198C	967	788	47	34.2921
YOR076C	2245	2066	19	5.28745
YNL219C	1669	1490	173	66.7548
YGL015C	394	215	0	0
YLR210W	1378	1199	22	10.5494
YIL034C	865	686	124	103.925
YLR148W	2761	2582	54	12.0243
YOR342C	961	782	114	83.8148
YOL070C	1507	1328	86	37.2326
YLR124W	121	6.28195	0	0
YIL043C	856	677	322	273.458
YDL160C	1522	1343	238	101.888
YPR202W	163	11.741	0	0
YGR231C	934	755	176	134.026
YMR266W	2863	2684	100	21.421
YNL021W	2122	1943	30	8.8771
YGR034W	841	662	1251.46	1086.88
YPL107W	748	569	11	11.1148
YHR173C	259	80.003	0	0
YGR088W	1690	1511	9	3.42453
YCR063W	475	296	27	52.4439
YDL048C	1471	1292	4	1.78
YML092C	754	575	204	203.979
YPR097W	3220	3041	105	19.8516
YBR201C-A	205	29.9375	1	19.2047
YNL056W	595	416	28	38.6979
YDL025C	1873	1694	10	3.39398
YAL020C	1003	824	10	6.97743
YFL017C	481	302	31	59.017
YGL197W	4456	4277	60	8.06556
YLL011W	1471	1292	162	72.09
YDR379C-A	286	107	4	21.4931
YLR189C	3610	3431	70	11.7301
YDR113C	1126	947	20	12.1423
YML032C	1423	1244	39	18.0247
YFL028C	871	692	67	55.6662
YDL247W	1837	1658	1	0.346767
YBR256C	718	539	37	39.4671
YOR081C	2242	2063	27	7.52467
YPL024W	742	563	11	11.2333
YLR442C	2974	2795	38	7.81672
YMR257C	2404	2225	6	1.5504
YDL219W	527	348	15	24.7819
YKL122C	511	332	77	133.345
YGL240W	754	575	5	4.99948
YDL080C	1867	1688	22	7.4933
YEL001C	679	500	242	278.271
YPR168W	475	296	3	5.8271
YLR374C	214	36.8813	0	0
YHR109W	1822	1643	21	7.3486
YPL061W	1504	1325	4892	2122.72
YJL060W	1336	1157	38	18.8831
YPR062W	463	284	108	218.639
YLR240W	2629	2450	40	9.38678
YGR104C	925	746	33	25.433
YDR223W	1507	1328	0	0
YER174C	736	557	49	50.5782
YLR037C	376	197	0	0
YDR402C	1471	1292	0	0
YGR241C	1711	1532	64	24.0184
YPR057W	1027	848	11	7.45795
YGL062W	3538	3359	396.948	67.9433
YDR156W	415	236	115	280.162
YJR113C	745	566	67	68.0583
YPR131C	589	410	46	64.5055
YLR416C	217	39.4185	0	0
YLR029C	616	437	4958.4	6523.53
YMR155W	1618	1439	11	4.39496
YNL180C	997	818	58	40.7659
YIL140W	2488	2309	62	15.438
YDR272W	826	647	31	27.5474
YOR238W	265	86.0009	4	26.7411
YNR044W	2200	2021	4	1.13793
YLR139C	1924	1745	40	13.1791
YKL142W	661	482	59	70.3765
YHR032W	1855	1676	213	73.0682
YDR429C	826	647	272	241.706
YNR031C	4741	4562	30	3.78084
YGL079W	655	476	13	15.7021
YHR084W	2068	1889	32	9.73959
YOR004W	781	602	130	124.157
YMR244W	1060	881	0	0
YMR233W	682	503	19	21.7174
YLL010C	1246	1067	33	17.7817
YNL188W	1303	1124	6	3.06908
YOR365C	2113	1934	0	0
YIL005W	2107	1928	103	30.7152
YNR030W	1657	1478	98	38.1219
YBR265W	964	785	114	83.4945
YGL131C	4213	4034	15	2.13785
YDL162C	151	9.50903	0	0
YHR033W	1273	1094	1	0.525539
YNR040W	784	605	22	20.9069
YNR034W	967	788	47	34.2921
YOR173W	1078	899	0	0
YOR337W	2281	2102	22	6.01745
YNL181W	1225	1046	46	25.2842
YGL104C	1492	1313	23	10.0713
YGR243W	442	263	6	13.1165
YDR164C	2176	1997	26	7.48545
YOR107W	1060	881	1	0.652599
YDR464W	4303	4124	68	9.4801
YGR210C	1237	1058	123	66.8409
YLR012C	301	122	1	4.71262
YOR168W	2431	2252	664	169.521
YNL002C	970	791	248	180.259
YLR054C	2263	2084	1	0.275883
YHR193C	526	347	1072	1776.18
YNL294C	1603	1424	26	10.4975
YOR005C	2836	2657	2	0.432774
YPR147C	916	737	43	33.5447
YBR092C	961	782	6.73559	4.95213
YOR242C	1117	938	0	0
YLR077W	1753	1574	40	14.6109
YCR081W	4327	4148	60	8.3164
YJR127C	3766	3587	7	1.12199
YJL176C	2461	2282	72	18.1401
YLR453C	1189	1010	8	4.55398
YHR128W	652	473	490	595.604
YOR297C	580	401	45	64.5195
YDR225W	400	221	354.545	922.362
YPR020W	349	170	90	304.38
YJR003C	1561	1382	132	54.9147
YHR136C	400	221	2	5.20308
YIL101C	1927	1748	2	0.657826
YPR114W	949	770	152	113.495
YPL189W	1825	1646	4	1.39718
YJL056C	2653	2474	8	1.85914
YLR264C-A	106	5.35093	0	0
YPL247C	1573	1394	26	10.7234
YDR482C	409	230	11	27.4971
YBL058W	1282	1103	225	117.282
YJL122W	529	350	116	190.552
YLL039C	1147	968	175	103.941
YKL107W	931	752	2	1.5291
YCL017C	1495	1316	206	89.9982
YER085C	523	344	0	0
YMR186W	2134	1955	6787.31	1996.06
YCR065W	1699	1520	26	9.8345
YLR002C	1993	1814	197	62.4384
YOR388C	1132	953	0	0
YFL045C	766	587	1175	1150.86
YPR091C	2317	2138	43	11.5633
YOL083W	1228	1049	2	1.09617
YLR307C-A	304	125	2	9.19904
YNL020C	1936	1757	12	3.92674
YGL125W	1804	1625	0	0
YKR038C	1228	1049	52	28.5004
YDL215C	3280	3101	84	15.574
YLR354C	1009	830	518	358.818
YCR022C	127	6.75012	0	0
YFR008W	658	479	9	10.8026
YDR284C	871	692	45	37.3877
YFL013C	2095	1916	41	12.303
YKL051W	1063	884	64	41.6246
YPR174C	667	488	12	14.1379
YMR091C	1312	1133	60	30.447
YJL143W	478	299	89	171.136
YGR057C	724	545	9	9.49442
YKL194C	1390	1211	50	23.7382
YLR308W	940	761	0	0
YBR065C	1099	920	19	11.8738
YMR029C	1573	1394	55	22.6842
YHL042W	484	305	0	0
YNL068C	2575	2396	39	9.35837
YGL157W	1048	869	224	148.201
YGL178W	3241	3062	133	24.9729
YMR148W	295	116	4.94949	24.5316
YML058W	322	143	452	1817.29
YLR249W	3136	2957	20945	4072.41
YGR019W	1417	1238	11	5.10852
YBR263W	1474	1295	602	267.269
YJL049W	1459	1280	17	7.63592
YOR249C	2062	1883	19	5.80131
YBL097W	2266	2087	30	8.26459
YCR020W-B	238	59.1108	11	106.991
YPR044C	367	188	1610	4923.69
YDR286C	346	167	4	13.771
YLR342W-A	58	3.65937	0	0
YBL043W	796	617	1	0.931832
YLR018C	901	722	58	46.1863
YMR076C	3976	3797	82	12.4164
YOR251C	916	737	158	123.257
YJR135W-A	265	86.0009	21	140.391
YOR186W	436	257	0	0
YDR083W	1177	998	114	65.6745
YOR267C	2197	2018	98	27.9208
YLR109W	532	353	4557	7422.1
YOR032C	1345	1166	19	9.36866
YOR091W	1039	860	186	124.348
YKR059W	1189	1010	3194.59	1818.51
YBR205W	1216	1037	152	84.2728
YLR316C	1099	920	5	3.12467
YLR292C	583	404	56	79.6947
YLR216C	1117	938	645	395.348
YCR044C	1072	893	47	30.26
YDR046C	1816	1637	187	65.6773
YJL092W	3532	3353	29	4.97264
YML018C	1183	1004	120	68.7179
YDR096W	2686	2507	31	7.10935
YOR369C	433	254	3473	7861.29
YOR138C	2023	1844	40	12.4716
YGR246C	1783	1604	43	15.413
YJR145C	1055	876	3705.45	2431.98
YJR138W	4756	4577	32	4.01968
YHR059W	394	215	46	123.01
YLR138W	2959	2780	86	17.7859
YNL106C	3589	3410	30	5.05812
YNL156C	901	722	82	65.2979
YNL286W	859	680	9	7.6095
YNL093W	664	485	2	2.37089
YIL040W	418	239	32	76.9794
YKL104C	2155	1976	638	185.634
YLR186W	760	581	168	166.248
YGL134W	1309	1130	12	6.10556
YDR425W	1879	1700	27	9.1314
YJR094W-A	559	380	421	636.973
YDR293C	3775	3596	265	42.3691
YNR015W	1156	977	99	58.259
YKL006W	814	635	2003	1813.55
YLR456W	616	437	9	11.8409
YDR448W	1306	1127	34	17.3451
YIL166C	1630	1451	0	0
YDR097C	3733	3554	84	13.5889
YJL047C-A	211	34.449	0	0
YJL066C	760	581	23	22.7601
YLR368W	1798	1619	14	4.97169
YOR194C	862	683	44	37.0386
YKL095W	838	659	16	13.9591
YGR060W	931	752	1513	1156.76
YHR041C	733	554	29	30.0961
YCR097W	460	281	3	6.13815
YBR115C	4180	4001	54	7.75975
YBR147W	928	749	2	1.53522
YHR086W	1573	1394	37	15.2602
YFL003C	2638	2459	6	1.40286
YOL120C	1010	831	4164.07	2880.98
YML079W	607	428	22	29.553
YOR125C	703	524	17	18.6526
YLR065C	547	368	60	93.7402
YPL134C	934	755	7	5.33057
YNL298W	2515	2336	77	18.9514
YER078C	1537	1358	58	24.5556
YNL122C	298	119	25	120.786
YNL224C	2320	2141	40	10.7415
YLR129W	2833	2654	325	70.4053
YGL066W	1963	1784	26.3	8.47584
YNL217W	982	803	39	27.9236
YGL063W	1108	929	9	5.56993
YML030W	481	302	15	28.5566
YAL039C	814	635	67	60.663
YOR261C	1012	833	206	142.182
YMR316W	1012	833	64	44.1731
YLR191W	1156	977	19	11.181
YCR027C	631	452	13	16.5359
YDL046W	523	344	90	150.42
YER125W	2431	2252	241	61.5278
YMR263W	568	389	7	10.346
YOL113W	1969	1790	11	3.53315
YDR517W	1114	935	89	54.7269
YAL001C	3574	3395	24	4.06438
YBR197C	655	476	10	12.0786
YDR192C	1294	1115	53	27.329
YJR132W	3148	2969	210	40.666
YER021W	1573	1394	263	108.471
YGL034C	256	77.0053	0	0
YKL014C	5299	5120	341	38.2919
YGR197C	1657	1478	9	3.50099
YDL106C	1660	1481	45	17.4695
YDR365C	1891	1712	228	76.5691
YNL280C	1318	1139	121	61.0779
YCR030C	2614	2435	198	46.7508
YDR505C	2503	2324	51	12.617
YDL154W	2713	2534	0	0
YGL033W	100	5.05223	0	0
YGL202W	1504	1325	613	265.991
YBR221W-A	103	5.19716	0	0
YPR178W	1399	1220	27	12.7241
YOL147C	712	533	29	31.2819
YFR007W	1063	884	6	3.90231
YEL008W	229	50.3754	0	0
YGR072W	1162	983	27	15.7918
YNL069C	1049	870	3561.23	2353.44
YER022W	2065	1886	41	12.4987
YIL118W	697	518	93	103.223
YJR008W	1021	842	10	6.82827
YKL217W	1852	1673	0	0
YPL036W	2845	2666	36.7612	7.9278
YNL303W	139	7.91627	0	0
YCL010C	781	602	24	22.9212
YFR011C	514	335	17	29.1761
YBR042C	1195	1016	60	33.9532
YAL047C	1870	1691	17	5.78
YER056C-A	759	580	1039.28	1030.21
YNL287W	2806	2627	619	135.473
YLR061W	765	586	2249	2206.55
YOR281C	862	683	52	43.7729
YBR162C	1378	1199	465	222.975
YJL078C	2692	2513	263	60.1708
YMR114C	1108	929	2	1.23776
YGR251W	592	413	27	37.5869
YBR094W	2263	2084	104	28.6918
YGR065C	1780	1601	24	8.61872
YGL251C	3717	3538	0	0
YOR260W	1738	1559	322	118.75
YKL021C	1246	1067	155	83.5199
YOR374W	1561	1382	73	30.3695
YHL026C	949	770	9	6.72008
YNR062C	1261	1082	0	0
YHR014W	877	698	2	1.64739
YCR028C	1540	1361	59	24.9239
YDL015C	934	755	163	124.126
YJL102W	2461	2282	36	9.07005
YCR016W	865	686	68	56.9912
YER058W	325	146	5	19.6897
YER149C	1264	1085	42	22.2557
YJL147C	1150	971	10	5.92111
YGL222C	529	350	30	49.2806
YDR533C	715	536	5	5.36325
YDL035C	2848	2669	33	7.10866
YDL090C	1291	1112	27	13.9599
YBR177C	1357	1178	57	27.8197
YJL034W	2050	1871	2471	759.314
YNR059W	1744	1565	8	2.93899
YLR066W	556	377	48	73.2019
YGR156W	1279	1100	50	26.1336
YBR125C	1183	1004	45	25.7692
YOR376W	241	62.0706	0	0
YBR173C	448	269	110	235.106
YHR057C	619	440	51	66.6408
YOR077W	709	530	9	9.76313
YAL051W	3145	2966	42	8.14143
YLR234W	1972	1793	20	6.41316
YDR198C	1441	1262	23	10.4783
YJR124C	1351	1172	45	22.0753
YHR107C	1225	1046	202	111.031
YER112W	544	365	50	78.7589
YLR174W	1240	1061	0	0
YCL026C-A	583	404	1	1.42312
YGR108W	1420	1241	23	10.6556
YDR346C	1453	1274	341	153.889
YDR091C	1828	1649	597	208.15
YDL232W	112	5.68809	0	0
YLR269C	178	15.9266	0	0
YKR092C	1123	944	468	285.034
YLR385C	400	221	5	13.0077
YLR117C	2065	1886	25	7.62116
YBR250W	1573	1394	1	0.412439
YDR143C	1807	1628	111	39.2005
YGL007W	361	182	0	0
YOL013C	1636	1457	21	8.28671
YAL031C	2284	2105	22	6.00888
YGR139W	115	5.87326	0	0
YLR089C	1780	1601	198	71.1044
YKL155C	1888	1709	65	21.8672
YKL222C	2116	1937	1	0.29682
YGR154C	1072	893	0	0
YNL277W	1462	1283	13	5.82558
YOL061W	1486	1307	404	177.717
YFR013W	2377	2198	56	14.6482
YDL014W	994	815	1049	740.015
YCL064C	1084	905	14	8.8941
YDR493W	373	194	28	82.9811
YLR345W	1531	1352	5	2.12626
YGL022W	2266	2087	578	159.231
YLR192C	799	620	327	303.235
YOR265W	322	143	30	120.617
YDR031W	367	188	3	9.17458
YDL190C	2887	2708	130	27.6005
YKR083C	403	224	3	7.70009
YBR141C	1015	836	9	6.18955
YDR453C	592	413	32	44.5474
YAL008W	607	428	14	18.8065
YDR490C	2299	2120	29	7.86475
YDR191W	1129	950	25	15.13
YLR459W	1186	1007	33	18.8411
YNL193W	1678	1499	36	13.8078
YHR099W	11236	11057	286	14.8714
YLR360W	1321	1142	10	5.0345
YPR170W-B	359	180	128	408.846
YKL070W	724	545	8	8.43949
YOR142W	991	812	121	85.6746
YLR430W	6703	6524	126	11.104
YDR304C	679	500	191	219.627
YPL020C	1873	1694	24	8.14555
YHL023C	3442	3263	24	4.2288
YLR165C	763	584	10	9.84487
YOR283W	694	515	32	35.7244
YJR054W	1501	1322	8	3.47921
YHL005C	127	6.75012	0	0
YMR255W	568	389	13	19.2139
YDR029W	133	7.28986	0	0
YPL154C	1219	1040	339	187.408
YDR033W	964	785	1109	812.24
YDR253C	577	398	0	0
YNL014W	3145	2966	0	0
YNL241C	1516	1337	364	156.528
YAL032C	1156	977	48	28.2468
YEL011W	2116	1937	17	5.04594
YNL291C	1648	1469	26	10.1759
YLR079W	838	659	47	41.0048
YOR348C	1891	1712	9	3.02247
YOR097C	520	341	2	3.37208
YHR103W	2560	2381	68	16.42
YOL107W	1030	851	39	26.3486
YOL126C	1273	1094	35	18.3939
YHR026W	643	464	324	401.467
YGR028W	1090	911	22	13.8844
YGL061C	745	566	18	18.2843
YJL089W	2491	2312	3	0.74603
YKL116C	1558	1379	28	11.6739
YHR134W	775	596	6	5.78799
YOR022C	2149	1970	17	4.96141
YBR228W	916	737	3	2.34033
YNL320W	856	677	28	23.7789
YGR123C	1543	1364	169	71.2353
YBR269C	418	239	11	26.4617
YMR188C	715	536	34	36.4701
YLR290C	835	656	6	5.2586
YNL075W	874	695	78	64.5257
YNL258C	2266	2087	38	10.4685
YPR159W	2164	1985	230	66.6178
YMR198W	1786	1607	20	7.15545
YHR089C	622	443	329	426.987
YBR194W	373	194	10	29.6361
YNR018W	676	497	135	156.171
YAL044C	514	335	76	130.434
YKL139W	1573	1394	35	14.4354
YKL197C	3133	2954	19	3.69799
YHR129C	1156	977	13	7.65018
YGR138C	1846	1667	15.096	5.20653
YLR436C	3829	3650	69	10.8687
YOR253W	532	353	71	115.64
YIL105C	2059	1880	60	18.3492
YDR403W	1612	1433	0	0
YDL029W	1301	1122	188	96.3358
YOR132W	1654	1475	31	12.0835
YCL026C-B	583	404	41	58.3479
YDR525W-A	241	62.0706	13	120.415
YPL255W	1264	1085	4	2.1196
YEL012W	778	599	16	15.3573
YGL229C	2461	2282	3	0.755837
YOR192C	1798	1619	4.22222	1.4994
YER065C	1675	1496	2	0.768637
YML052W	904	725	299	237.113
YOL005C	364	185	59	183.359
YML064C	739	560	24	24.6403
YHL019C	1828	1649	15	5.2299
YBR167C	424	245	12	28.1603
YHL046C	364	185	0.330272	1.02641
YPR176C	985	806	34	24.2531
YFL016C	1534	1355	181	76.8001
YLR383W	3346	3167	28	5.08315
YDR140W	670	491	22	25.7611
YJL062W	2494	2315	76	18.8749
YNL252C	865	686	82	68.7246
YLR048W	1124	945	3653.05	2222.52
YGR282C	943	764	1863	1401.98
YEL033W	451	272	5	10.5688
YMR196W	3268	3089	12	2.2335
YOR205C	1672	1493	26	10.0124
YLR299W	1984	1805	19	6.052
YBR188C	460	281	8	16.3684
YOR195W	2572	2393	40	9.61037
YER114C	3133	2954	97	18.8792
YJL191W	824	645	852	759.456
YIL002C	2842	2663	36	7.77238
YDR518W	1555	1376	74	30.9197
YKR021W	2746	2567	26	5.82331
YLR328W	1213	1034	38	21.1293
YKL173W	3028	2849	69	13.9245
YBL003C	400	221	262.455	682.788
YNR013C	2686	2507	208	47.7015
YJR077C	937	758	797	604.522
YDR376W	1483	1304	37	16.3135
YPR078C	1114	935	1	0.614909
YGL058W	514	335	44	75.5145
YFL005W	649	470	99	121.104
YMR284W	1810	1631	9	3.17257
YML061C	2581	2402	70	16.7551
YJL139C	1288	1109	22	11.4055
YDL129W	877	698	18	14.8265
YLR449W	1186	1007	356	203.256
YLR021W	544	365	16	25.2029
YDL007W	1315	1136	239	120.96
YOR145C	826	647	255	226.599
YKR069W	1774	1595	2	0.720928
YOR287C	904	725	67	53.1324
YHR071C-A	199	25.9389	0	0
YIL122W	1057	878	14	9.16761
YPL218W	711	532	326	352.313
YPR037C	592	413	15	20.8816
YLR080W	1264	1085	1	0.529899
YJL145W	886	707	85	69.1229
YJR149W	1153	974	4	2.36115
YHR098C	2797	2618	217	47.6555
YPR198W	1633	1454	34	13.4443
YNR052C	1312	1133	96	48.7151
YMR314W	706	527	182	198.556
YLR173W	1828	1649	31	10.8085
YOR244W	1342	1163	8	3.95488
YHR190W	1336	1157	669	332.442
YPL097W	1483	1304	31	13.6681
YNL115C	1942	1763	17	5.54395
YLR103C	1960	1781	43	13.8812
YBR112C	2971	2792	274.243	56.4733
YNL247W	2302	2123	563	152.469
YKL132C	1297	1118	1	0.514258
YPL222W	2068	1889	9	2.73926
YKL012W	1753	1574	36	13.1498
YHR141C	761	582	1539.54	1520.86
YLR395C	238	59.1108	27	262.615
YAL041W	2566	2387	116	27.9401
YCL045C	2341	2162	321	85.3635
YBL052C	2518	2339	10	2.45806
YNL011C	1348	1169	15	7.37733
YDL135C	610	431	45	60.0286
YMR237W	2176	1997	143	41.17
YOR020W-A	280	101	4	22.7699
YMR158C-A	67	3.88332	0	0
YOR054C	1984	1805	11	3.50379
YGR214W	1219	1040	2368.95	1309.62
YGR046W	1159	980	22	12.9068
YGR224W	1945	1766	0	0
YMR130W	910	731	14	11.0112
YLR455W	916	737	19	14.8221
YDR308C	424	245	16	37.5471
YJL153C	1603	1424	1	0.40375
YKR036C	1939	1760	14	4.57339
YIR030W-A	130	7.01018	0	0
YDR320C	2005	1826	52	16.3729
YCR002C	970	791	151	109.755
YBR035C	688	509	64	72.2911
YDR244W	1837	1658	40	13.8707
YAL016W	1900	1721	275	91.8702
YMR239C	1417	1238	45	20.8985
YPR093C	997	818	7	4.92003
YLR163C	1447	1268	129	58.4915
YDL072C	613	434	169	223.882
YPL190C	2437	2258	248	63.1467
YHR199C-A	287	108	0	0
YBR207W	1399	1220	61	28.747
