target_id	length	eff_length	est_counts	tpm
YGL219C	1381	1202	115	28.9454
YBR045C	1924	1745	101	17.511
YMR039C	883	704	139	59.7349
YKL195W	1186	1007	194	58.2852
YPR127W	1039	860	128	45.0295
YPL188W	1246	1067	52	14.7443
YDR217C	3910	3731	50	4.05444
YML015C	1042	863	110	38.5627
YJR126C	2407	2228	201	27.294
YHR073W	2992	2813	259	27.8558
YPR026W	3637	3458	71	6.21183
YMR274C	958	779	83	32.2349
YMR008C	2113	1934	529.148	82.7765
YDL227C	1762	1583	12	2.29343
YOR197W	1345	1166	477	123.767
YNL081C	433	254	47	55.9822
YKL096W-A	280	101	1897	5682.4
YDR532C	1159	980	43	13.2748
YDR049W	1909	1730	274	47.9171
YKL170W	418	239	48	60.7616
YGL047W	610	431	113	79.3208
YJL043W	775	596	4	2.03048
YHR079C	3349	3170	210	20.0422
YLR006C	2140	1961	262	40.4213
YPR171W	1732	1553	93	18.1175
YML063W	769	590	7197.98	3691.01
YHL029C	2041	1862	194	31.5216
YLR178C	661	482	31	19.4581
YJL090C	2293	2114	68	9.73173
YOR184W	1189	1010	1015	304.04
YDR372C	1045	866	285	99.5664
YBR008C	1648	1469	215	44.2795
YMR203W	1165	986	700	214.787
YIR008C	1231	1052	239	68.7335
YBL024W	2050	1871	900	145.531
YDR317W	1246	1067	70	19.8481
YJL038C	661	482	6	3.76609
YJL087C	2497	2318	192	25.0596
YDR043C	697	518	93	54.3174
YHR028C	2458	2279	216	28.6745
YOR340C	982	803	612	230.58
YCL044C	1252	1073	131	36.9367
YFR022W	2197	2018	32	4.7975
YEL072W	697	518	85	49.645
YIR010W	1696	1517	121	24.1316
YBL008W	2524	2345	120	15.4819
YMR178W	826	647	117	54.7101
YHR017W	1159	980	95	29.3281
YMR095C	676	497	13	7.91358
YKR101W	1978	1799	88	14.7992
YHR198C	967	788	121	46.4564
YOR076C	2245	2066	125	18.3048
YNL219C	1669	1490	402	81.6255
YGL015C	394	215	6	8.44304
YLR210W	1378	1199	121	30.5318
YIL034C	865	686	248	109.374
YLR148W	2761	2582	173	20.271
YOR342C	961	782	365	141.212
YOL070C	1507	1328	114	25.9712
YLR124W	121	6.28195	0	0
YIL043C	856	677	958	428.117
YDL160C	1522	1343	147	33.1152
YPR202W	163	11.741	0	0
YGR231C	934	755	345	138.248
YMR266W	2863	2684	433	48.808
YNL021W	2122	1943	111	17.2837
YGR034W	841	662	3179.76	1453.19
YPL107W	748	569	31	16.483
YHR173C	259	80.003	10	37.8164
YGR088W	1690	1511	59	11.8134
YCR063W	475	296	35	35.7736
YDL048C	1471	1292	24	5.61998
YML092C	754	575	382	200.993
YPR097W	3220	3041	212	21.0914
YBR201C-A	205	29.9375	1	10.1058
YNL056W	595	416	140	101.817
YDL025C	1873	1694	84	15.0021
YAL020C	1003	824	88	32.3103
YFL017C	481	302	118	118.212
YGL197W	4456	4277	171	12.096
YLL011W	1471	1292	316	73.9964
YDR379C-A	286	107	23	65.0324
YLR189C	3610	3431	143	12.6096
YDR113C	1126	947	79	25.2385
YML032C	1423	1244	120	29.1841
YFL028C	871	692	209	91.3748
YDL247W	1837	1658	10	1.82474
YBR256C	718	539	103	57.8142
YOR081C	2242	2063	85	12.4654
YPL024W	742	563	119	63.9477
YLR442C	2974	2795	118	12.7728
YMR257C	2404	2225	68	9.24624
YDL219W	527	348	65	56.5093
YKL122C	511	332	113	102.974
YGL240W	754	575	12	6.31393
YDL080C	1867	1688	156	27.9601
YEL001C	679	500	539	326.141
YPR168W	475	296	12	12.2652
YLR374C	214	36.8813	0	0
YHR109W	1822	1643	80	14.7312
YPL061W	1504	1325	2038	465.344
YJL060W	1336	1157	67	17.5197
YPR062W	463	284	212	225.841
YLR240W	2629	2450	138	17.0412
YGR104C	925	746	151	61.2384
YDR223W	1507	1328	25	5.69545
YER174C	736	557	151	82.0177
YLR037C	376	197	5.93138	9.1091
YDR402C	1471	1292	17	3.98082
YGR241C	1711	1532	189	37.3241
YPR057W	1027	848	91	32.4662
YGL062W	3538	3359	433.104	39.0093
YDR156W	415	236	155	198.704
YJR113C	745	566	189	101.026
YPR131C	589	410	207	152.747
YLR416C	217	39.4185	0	0
YLR029C	616	437	12901.4	8931.87
YMR155W	1618	1439	83	17.4503
YNL180C	997	818	234	86.5463
YIL140W	2488	2309	61	7.99267
YDR272W	826	647	69	32.2649
YOR238W	265	86.0009	12	42.2148
YNR044W	2200	2021	33	4.94008
YLR139C	1924	1745	47	8.1487
YKL142W	661	482	140	87.8753
YHR032W	1855	1676	505	91.1598
YDR429C	826	647	979	457.788
YNR031C	4741	4562	96	6.36652
YGL079W	655	476	47	29.8729
YHR084W	2068	1889	107	17.1371
YOR004W	781	602	340	170.871
YMR244W	1060	881	27	9.27201
YMR233W	682	503	76	45.7122
YLL010C	1246	1067	143	40.5469
YNL188W	1303	1124	81	21.8024
YOR365C	2113	1934	96	15.0176
YIL005W	2107	1928	178	27.9318
YNR030W	1657	1478	169	34.5938
YBR265W	964	785	292	112.538
YGL131C	4213	4034	125	9.37476
YDL162C	151	9.50903	0	0
YHR033W	1273	1094	32	8.8495
YNR040W	784	605	27	13.5019
YNR034W	967	788	74	28.4113
YOR173W	1078	899	14	4.71145
YOR337W	2281	2102	167	24.0364
YNL181W	1225	1046	139	40.204
YGL104C	1492	1313	135	31.1068
YGR243W	442	263	34	39.1119
YDR164C	2176	1997	141	21.3613
YOR107W	1060	881	90	30.9067
YDR464W	4303	4124	322	23.6224
YGR210C	1237	1058	419	119.816
YLR012C	301	122	10	24.7985
YOR168W	2431	2252	1340	180.021
YNL002C	970	791	1010	386.306
YLR054C	2263	2084	23	3.339
YHR193C	526	347	2522	2198.88
YNL294C	1603	1424	173	36.7555
YOR005C	2836	2657	59	6.7181
YPR147C	916	737	126	51.7236
YBR092C	961	782	54.7521	21.1827
YOR242C	1117	938	28	9.03111
YLR077W	1753	1574	86	16.5303
YCR081W	4327	4148	123	8.97124
YJR127C	3766	3587	77	6.4945
YJL176C	2461	2282	177	23.4662
YLR453C	1189	1010	32	9.5855
YHR128W	652	473	660	422.152
YOR297C	580	401	122	92.0453
YDR225W	400	221	992.607	1358.85
YPR020W	349	170	106	188.644
YJR003C	1561	1382	414	90.6313
YHR136C	400	221	9	12.3207
YIL101C	1927	1748	8	1.38463
YPR114W	949	770	402	157.951
YPL189W	1825	1646	48	8.82262
YJL056C	2653	2474	96	11.7397
YLR264C-A	106	5.35093	0	0
YPL247C	1573	1394	136	29.5163
YDR482C	409	230	23	30.2542
YBL058W	1282	1103	315	86.4015
YJL122W	529	350	282	243.763
YLL039C	1147	968	357	111.578
YKL107W	931	752	82	32.99
YCL017C	1495	1316	399	91.7282
YER085C	523	344	0	0
YMR186W	2134	1955	7251.29	1122.16
YCR065W	1699	1520	183	36.4245
YLR002C	1993	1814	662	110.41
YOR388C	1132	953	6	1.90478
YFL045C	766	587	1757	905.565
YPR091C	2317	2138	111	15.7073
YOL083W	1228	1049	12	3.46092
YLR307C-A	304	125	11	26.6237
YNL020C	1936	1757	105	18.0802
YGL125W	1804	1625	67	12.4741
YKR038C	1228	1049	257	74.1214
YDL215C	3280	3101	250	24.3907
YLR354C	1009	830	833	303.636
YCR022C	127	6.75012	0	0
YFR008W	658	479	22	13.8955
YDR284C	871	692	199	87.0028
YFL013C	2095	1916	152	24.0013
YKL051W	1063	884	78	26.6949
YPR174C	667	488	34	21.0788
YMR091C	1312	1133	209	55.8088
YJL143W	478	299	150	151.777
YGR057C	724	545	166	92.1505
YKL194C	1390	1211	109	27.2313
YLR308W	940	761	2	0.795118
YBR065C	1099	920	68	22.3618
YMR029C	1573	1394	156	33.857
YHL042W	484	305	7	6.94359
YNL068C	2575	2396	169	21.3396
YGL157W	1048	869	480	167.112
YGL178W	3241	3062	185	18.279
YMR148W	295	116	1.45808	3.80284
YML058W	322	143	435	920.321
YLR249W	3136	2957	16235	1661.07
YGR019W	1417	1238	67	16.3735
YBR263W	1474	1295	1094	255.584
YJL049W	1459	1280	58	13.7089
YOR249C	2062	1883	114	18.3164
YBL097W	2266	2087	45	6.52343
YCR020W-B	238	59.1108	13	66.5369
YPR044C	367	188	2500	4023.17
YDR286C	346	167	24	43.4791
YLR342W-A	58	3.65937	0	0
YBL043W	796	617	132	64.7254
YLR018C	901	722	207	86.74
YMR076C	3976	3797	176	14.0236
YOR251C	916	737	392	160.918
YJR135W-A	265	86.0009	59	207.556
YOR186W	436	257	0	0
YDR083W	1177	998	382	115.803
YOR267C	2197	2018	146	21.8886
YLR109W	532	353	6199	5312.92
YOR032C	1345	1166	103	26.7254
YOR091W	1039	860	585	205.799
YKR059W	1189	1010	4830.14	1446.85
YBR205W	1216	1037	411	119.908
YLR316C	1099	920	104	34.2004
YLR292C	583	404	143	107.088
YLR216C	1117	938	1092	352.213
YCR044C	1072	893	177	59.9664
YDR046C	1816	1637	968	178.901
YJL092W	3532	3353	106	9.56441
YML018C	1183	1004	358	107.879
YDR096W	2686	2507	82	9.89568
YOR369C	433	254	12502	14891.3
YOR138C	2023	1844	94	15.4224
YGR246C	1783	1604	117	22.0682
YJR145C	1055	876	8678.46	2997.26
YJR138W	4756	4577	113	7.46936
YHR059W	394	215	34	47.8439
YLR138W	2959	2780	315	34.2809
YNL106C	3589	3410	120	10.6466
YNL156C	901	722	426	178.508
YNL286W	859	680	84	37.3729
YNL093W	664	485	1	0.623798
YIL040W	418	239	60	75.952
YKL104C	2155	1976	1024	156.783
YLR186W	760	581	628	327.016
YGL134W	1309	1130	126	33.7348
YDR425W	1879	1700	38	6.76271
YJR094W-A	559	380	1250	995.205
YDR293C	3775	3596	473	39.7949
YNR015W	1156	977	323	100.022
YKL006W	814	635	4310	2053.48
YLR456W	616	437	51	35.3081
YDR448W	1306	1127	128	34.3615
YIL166C	1630	1451	23	4.79564
YDR097C	3733	3554	182	15.4932
YJL047C-A	211	34.449	3	26.347
YJL066C	760	581	61	31.7643
YLR368W	1798	1619	139	25.9749
YOR194C	862	683	87	38.5376
YKL095W	838	659	34	15.6092
YGR060W	931	752	2346	943.835
YHR041C	733	554	107	58.4333
YCR097W	460	281	14.5025	15.6143
YBR115C	4180	4001	121	9.14962
YBR147W	928	749	18	7.27071
YHR086W	1573	1394	92	19.9669
YFL003C	2638	2459	78	9.5967
YOL120C	1010	831	8629.29	3141.67
YML079W	607	428	53	37.4643
YOR125C	703	524	58	33.4875
YLR065C	547	368	159	130.718
YPL134C	934	755	49	19.6352
YNL298W	2515	2336	247	31.9897
YER078C	1537	1358	89	19.8279
YNL122C	298	119	22	55.9322
YNL224C	2320	2141	122	17.2397
YLR129W	2833	2654	802	91.4238
YGL066W	1963	1784	143.689	24.3676
YNL217W	982	803	127	47.8492
YGL063W	1108	929	68	22.1452
YML030W	481	302	29	29.0521
YAL039C	814	635	96	45.7387
YOR261C	1012	833	364	132.203
YMR316W	1012	833	355	128.935
YLR191W	1156	977	50	15.4832
YCR027C	631	452	96	64.2568
YDL046W	523	344	99	87.0688
YER125W	2431	2252	295	39.6314
YMR263W	568	389	45	34.9985
YOL113W	1969	1790	129	21.8033
YDR517W	1114	935	210	67.9507
YAL001C	3574	3395	118	10.5155
YBR197C	655	476	42	26.6949
YDR192C	1294	1115	66	17.9083
YJR132W	3148	2969	501	51.0521
YER021W	1573	1394	480	104.175
YGL034C	256	77.0053	0	0
YKL014C	5299	5120	517	30.5497
YGR197C	1657	1478	45	9.21137
YDL106C	1660	1481	100	20.4282
YDR365C	1891	1712	626	110.626
YNL280C	1318	1139	334	88.7174
YCR030C	2614	2435	231	28.7011
YDR505C	2503	2324	124	16.1425
YDL154W	2713	2534	34	4.05937
YGL033W	100	5.05223	0	0
YGL202W	1504	1325	1104	252.08
YBR221W-A	103	5.19716	0	0
YPR178W	1399	1220	86	21.3267
YOL147C	712	533	50	28.3811
YFR007W	1063	884	20	6.84485
YEL008W	229	50.3754	0	0
YGR072W	1162	983	188	57.8616
YNL069C	1049	870	6343.07	2205.8
YER022W	2065	1886	141	22.6185
YIL118W	697	518	256	149.519
YJR008W	1021	842	55	19.7623
YKL217W	1852	1673	21	3.7976
YPL036W	2845	2666	117.635	13.3494
YNL303W	139	7.91627	0	0
YCL010C	781	602	59	29.6512
YFR011C	514	335	56	50.5742
YBR042C	1195	1016	147	43.7733
YAL047C	1870	1691	68	12.1661
YER056C-A	759	580	1571.06	819.501
YNL287W	2806	2627	729	83.9563
YLR061W	765	586	5155	2661.44
YOR281C	862	683	127	56.256
YBR162C	1378	1199	1018	256.871
YJL078C	2692	2513	416	50.0826
YMR114C	1108	929	6	1.95399
YGR251W	592	413	94	68.8595
YBR094W	2263	2084	250	36.2935
YGR065C	1780	1601	218	41.1956
YGL251C	3717	3538	83	7.09751
YOR260W	1738	1559	621	120.512
YKL021C	1246	1067	389	110.299
YOR374W	1561	1382	81	17.7322
YHL026C	949	770	49	19.2527
YNR062C	1261	1082	29	8.1088
YHR014W	877	698	28	12.1364
YCR028C	1540	1361	217	48.2378
YDL015C	934	755	311	124.623
YJL102W	2461	2282	72	9.54559
YCR016W	865	686	250	110.256
YER058W	325	146	11	22.7943
YER149C	1264	1085	65	18.1247
YJL147C	1150	971	46	14.3326
YGL222C	529	350	106	91.6271
YDR533C	715	536	8	4.51556
YDL035C	2848	2669	117	13.2624
YDL090C	1291	1112	141	38.3619
YBR177C	1357	1178	116	29.7919
YJL034W	2050	1871	3253	526.013
YNR059W	1744	1565	134	25.9046
YLR066W	556	377	157	125.992
YGR156W	1279	1100	138	37.9553
YBR125C	1183	1004	144	43.3925
YOR376W	241	62.0706	0	0
YBR173C	448	269	291	327.285
YHR057C	619	440	122	83.8867
YOR077W	709	530	17	9.70419
YAL051W	3145	2966	218	22.2368
YLR234W	1972	1793	35	5.90573
YDR198C	1441	1262	159	38.1174
YJR124C	1351	1172	208	53.6935
YHR107C	1225	1046	258	74.6232
YER112W	544	365	60	49.733
YLR174W	1240	1061	38	10.8356
YCL026C-A	583	404	20	14.9773
YGR108W	1420	1241	206	50.2206
YDR346C	1453	1274	641	152.221
YDR091C	1828	1649	678	124.393
YDL232W	112	5.68809	0	0
YLR269C	178	15.9266	0	0
YKR092C	1123	944	943	302.222
YLR385C	400	221	3	4.10691
YLR117C	2065	1886	97	15.5602
YBR250W	1573	1394	10	2.17032
YDR143C	1807	1628	303	56.3085
YGL007W	361	182	5	8.3116
YOL013C	1636	1457	75	15.5736
YAL031C	2284	2105	84	12.0729
YGR139W	115	5.87326	0	0
YLR089C	1780	1601	413	78.0449
YKL155C	1888	1709	102	18.0569
YKL222C	2116	1937	93	14.5258
YGR154C	1072	893	40	13.5517
YNL277W	1462	1283	55	12.9695
YOL061W	1486	1307	1037	240.043
YFR013W	2377	2198	117	16.1044
YDL014W	994	815	1873	695.29
YCL064C	1084	905	108	36.1045
YDR493W	373	194	50	77.9748
YLR345W	1531	1352	26	5.81812
YGL022W	2266	2087	887	128.584
YLR192C	799	620	954	465.525
YOR265W	322	143	80	169.254
YDR031W	367	188	2	3.21853
YDL190C	2887	2708	253	28.2656
YKR083C	403	224	10	13.5064
YBR141C	1015	836	95	34.3798
YDR453C	592	413	60	43.9529
YAL008W	607	428	33	23.3269
YDR490C	2299	2120	98	13.9854
YDR191W	1129	950	98	31.2096
YLR459W	1186	1007	94	28.2413
YNL193W	1678	1499	97	19.5775
YHR099W	11236	11057	342	9.35782
YLR360W	1321	1142	207	54.8391
YPR170W-B	359	180	134	225.226
YKL070W	724	545	67	37.1933
YOR142W	991	812	183	68.1838
YLR430W	6703	6524	438	20.3117
YDR304C	679	500	400	242.034
YPL020C	1873	1694	105	18.7526
YHL023C	3442	3263	87	8.06656
YLR165C	763	584	49	25.3845
YOR283W	694	515	106	62.2708
YJR054W	1501	1322	225	51.4917
YHL005C	127	6.75012	0	0
YMR255W	568	389	77	59.8863
YDR029W	133	7.28986	0	0
YPL154C	1219	1040	608	176.871
YDR033W	964	785	770	296.761
YDR253C	577	398	35	26.6055
YNL014W	3145	2966	18	1.83606
YNL241C	1516	1337	487	110.201
YAL032C	1156	977	117	36.2308
YEL011W	2116	1937	57	8.9029
YNL291C	1648	1469	132	27.1856
YLR079W	838	659	165	75.7503
YOR348C	1891	1712	20	3.53437
YOR097C	520	341	31	27.5038
YHR103W	2560	2381	230	29.225
YOL107W	1030	851	116	41.2396
YOL126C	1273	1094	30	8.29641
YHR026W	643	464	851	554.878
YGR028W	1090	911	66	21.9185
YGL061C	745	566	72	38.4859
YJL089W	2491	2312	8	1.04686
YKL116C	1558	1379	133	29.1792
YHR134W	775	596	54	27.4115
YOR022C	2149	1970	80	12.286
YBR228W	916	737	42	17.2412
YNL320W	856	677	76	33.9634
YGR123C	1543	1364	327	72.5303
YBR269C	418	239	25	31.6467
YMR188C	715	536	58	32.7378
YLR290C	835	656	22	10.1462
YNL075W	874	695	267	116.228
YNL258C	2266	2087	198	28.7031
YPR159W	2164	1985	621	94.6492
YMR198W	1786	1607	79	14.873
YHR089C	622	443	696	475.326
YBR194W	373	194	21	32.7494
YNR018W	676	497	295	179.577
YAL044C	514	335	142	128.242
YKL139W	1573	1394	179	38.8487
YKL197C	3133	2954	62	6.34991
YHR129C	1156	977	68	21.0572
YGR138C	1846	1667	37.0619	6.72633
YLR436C	3829	3650	141	11.6872
YOR253W	532	353	189	161.984
YIL105C	2059	1880	155	24.9436
YDR403W	1612	1433	31	6.54488
YDL029W	1301	1122	452	121.88
YOR132W	1654	1475	77	15.7937
YCL026C-B	583	404	61	45.6809
YDR525W-A	241	62.0706	20	97.4833
YPL255W	1264	1085	39	10.8748
YEL012W	778	599	36	18.1828
YGL229C	2461	2282	14	1.85609
YOR192C	1798	1619	21.2967	3.97971
YER065C	1675	1496	90	18.2011
YML052W	904	725	427	178.187
YOL005C	364	185	86	140.641
YML064C	739	560	89	48.0826
YHL019C	1828	1649	69	12.6594
YBR167C	424	245	54	66.6828
YHL046C	364	185	13.3718	21.8677
YPR176C	985	806	97	36.4102
YFL016C	1534	1355	180	40.1901
YLR383W	3346	3167	83	7.92896
YDR140W	670	491	118	72.7087
YJL062W	2494	2315	194	25.3534
YNL252C	865	686	150	66.1536
YLR048W	1124	945	6893.44	2206.94
YGR282C	943	764	2642	1046.23
YEL033W	451	272	4369	4859.59
YMR196W	3268	3089	107	10.4798
YOR205C	1672	1493	151	30.5987
YLR299W	1984	1805	60	10.0568
YBR188C	460	281	41	44.1432
YOR195W	2572	2393	84	10.62
YER114C	3133	2954	249	25.502
YJL191W	824	645	2226	1044.12
YIL002C	2842	2663	201	22.8355
YDR518W	1555	1376	167	36.7184
YKR021W	2746	2567	142	16.7359
YLR328W	1213	1034	154	45.0595
YKL173W	3028	2849	219	23.2561
YBL003C	400	221	845.393	1157.32
YNR013C	2686	2507	511	61.667
YJR077C	937	758	809	322.898
YDR376W	1483	1304	177	41.0659
YPR078C	1114	935	18	5.82434
YGL058W	514	335	65	58.7022
YFL005W	649	470	283	182.169
YMR284W	1810	1631	81	15.0251
YML061C	2581	2402	209	26.3245
YJL139C	1288	1109	100	27.2806
YDL129W	877	698	73	31.6412
YLR449W	1186	1007	1141	342.801
YLR021W	544	365	84	69.6262
YDL007W	1315	1136	590	157.13
YOR145C	826	647	849	396.999
YKR069W	1774	1595	81	15.3642
YOR287C	904	725	155	64.6814
YHR071C-A	199	25.9389	0	0
YIL122W	1057	878	99	34.1135
YPL218W	711	532	879	499.877
YPR037C	592	413	38	27.8368
YLR080W	1264	1085	13	3.62493
YJL145W	886	707	172	73.6029
YJR149W	1153	974	44	13.6672
YHR098C	2797	2618	488	56.3944
YPR198W	1633	1454	108	22.4722
YNR052C	1312	1133	171	45.6617
YMR314W	706	527	258	148.114
YLR173W	1828	1649	130	23.8511
YOR244W	1342	1163	138	35.8993
YHR190W	1336	1157	1011	264.365
YPL097W	1483	1304	66	15.3127
YNL115C	1942	1763	52	8.92354
YLR103C	1960	1781	91	15.4584
YBR112C	2971	2792	389.34	42.1891
YNL247W	2302	2123	830	118.281
YKL132C	1297	1118	55	14.8836
YPL222W	2068	1889	23	3.68368
YKL012W	1753	1574	106	20.3745
YHR141C	761	582	3334.67	1733.47
YLR395C	238	59.1108	51	261.029
YAL041W	2566	2387	335	42.4598
YCL045C	2341	2162	545	76.2653
YBL052C	2518	2339	86	11.1238
YNL011C	1348	1169	125	32.3505
YDL135C	610	431	132	92.658
YMR237W	2176	1997	348	52.7214
YOR020W-A	280	101	0	0
YMR158C-A	67	3.88332	0	0
YOR054C	1984	1805	32	5.36363
YGR214W	1219	1040	5536.56	1610.62
YGR046W	1159	980	60	18.523
YGR224W	1945	1766	91	15.5897
YMR130W	910	731	34	14.0717
YLR455W	916	737	59	24.2198
YDR308C	424	245	38	46.9249
YJL153C	1603	1424	13	2.76197
YKR036C	1939	1760	141	24.2378
YIR030W-A	130	7.01018	0	0
YDR320C	2005	1826	142	23.5274
YCR002C	970	791	390	149.167
YBR035C	688	509	138	82.0252
YDR244W	1837	1658	122	22.2619
YAL016W	1900	1721	543	95.4564
