target_id	length	eff_length	est_counts	tpm
YGR222W	883	704	238	65.9045
YML020W	1996	1817	276	29.6118
YGR121C	1480	1301	258	38.6593
YBR222C	1633	1454	431	57.7862
YDL003W	1702	1523	320	40.9601
YOR323C	1372	1193	1394	227.789
YMR183C	889	710	466	127.95
YOR274W	1288	1109	177	31.1138
YER146W	283	104	80	149.957
YML075C	3166	2987	644	42.0302
YPL063W	1432	1253	954	148.425
YLR273C	1948	1769	101	11.1302
YDR457W	9808	9629	536	10.8516
YLR434C	385	206	1	0.946333
YDR181C	1447	1268	255	39.2041
YGL097W	1450	1271	443	67.9468
YCL056C	436	257	122	92.5418
YMR242W-A	91	4.6639	0	0
YJL083W	1816	1637	134	15.9576
YPL140C	1522	1343	322	46.7402
YOR026W	1027	848	260	59.7707
YNR016C	6703	6524	1133	33.8553
YER123W	1576	1397	304	42.4217
YGR055W	1726	1547	884	111.397
YKR054C	12280	12101	233	3.75358
YMR315W	1051	872	625	139.725
YAL024C	4309	4130	154	7.26912
YKL187C	2254	2075	123	11.5557
YDR383C	718	539	99	35.8061
YKL055C	838	659	45	13.3118
YDR035W	1114	935	736	153.454
YHR160C	853	674	68	19.668
YGR047C	3079	2900	164	11.0244
YDR119W	2308	2129	1273	116.564
YBR208C	5509	5330	248	9.07059
YER151C	2740	2561	548	41.714
YLR070C	1072	893	106	23.1401
YPR019W	2803	2624	446	33.1346
YPL228W	1651	1472	328	43.4387
YPR190C	1966	1787	314	34.2544
YGR041W	1645	1466	527	70.079
YHR097C	1226	1047	209	38.9144
YDR353W	961	782	1770	441.243
YPL047W	301	122	79	126.235
YPL014W	1147	968	296	59.6111
YGR007W	973	794	486	119.324
YML116W	1630	1451	792	106.407
YOL137W	1495	1316	404	59.8462
YGL155W	1132	953	437	89.3922
YKL214C	613	434	164	73.6657
YER061C	1330	1151	149	25.2361
YPL119C	1855	1676	71	8.25839
YDL125C	589	410	694	329.979
YHR186C	4675	4496	241	10.4497
YKL011C	1063	884	230	50.7209
YLL019C	2215	2036	91	8.71314
YNL257C	3691	3512	363	20.1494
YJR092W	4345	4166	282	13.196
YPL189C-A	208	32.1317	38	230.548
YBR291C	901	722	159	42.931
YBL059W	652	473	66	27.2016
YLR078C	825	646	339	102.301
YFL012W	448	269	3	2.1741
YDR262W	820	641	318	96.712
YDR072C	1585	1406	1201	166.521
YDR179C	490	311	20	12.5366
YGR220C	811	632	267	82.3579
YIL053W	754	575	3172	1075.42
YMR161W	676	497	171	67.0735
YGL162W	901	722	82	22.1405
YNL243W	2908	2729	895	63.9338
YBR234C	1156	977	1235	246.424
YNL047C	1972	1793	216	23.4847
YKL038W	3514	3335	393	22.9725
YFL053W	1777	1598	21	2.56185
YKR060W	826	647	203	61.165
YPR200C	394	215	42	38.0822
YLR411W	727	548	40	14.2295
YHR150W	1741	1562	262	32.6988
YLR318W	2656	2477	412	32.4252
YGL219C	1381	1202	407	66.0087
YBR045C	1921	1742	96	10.7432
YMR039C	880	701	223	62.0152
YKL195W	1213	1034	334	62.9705
YPR127W	1039	860	409	92.712
YPL188W	1246	1067	393	71.8024
YDR217C	3931	3752	81	4.20856
YML015C	1042	863	215	48.5667
YJR126C	2437	2258	523	45.1532
YHR073W	2992	2813	794	55.0252
YPR026W	3637	3458	173	9.75286
YMR274C	949	770	231	58.4834
YMR008C	1996	1817	626.409	67.207
YDL227C	1762	1583	24	2.95557
YOR197W	1300	1121	687	119.471
YNL081C	433	254	126	96.7048
YKL096W-A	280	101	5153	9946.03
YDR532C	1159	980	98	19.4945
YDR049W	1900	1721	253	28.6583
YKL170W	418	239	92	75.0414
YGL047W	610	431	123	55.6338
YJL043W	775	596	28	9.15847
YHR079C	3349	3170	252	15.4972
YLR006C	2140	1961	372	36.9808
YPR171W	1732	1553	371	46.5708
YML063W	769	590	11020.9	3641.47
YHL029C	2041	1862	301	31.5136
YLR178C	661	482	360	145.602
YJL090C	2296	2117	236	21.7321
YOR184W	1189	1010	1646	317.702
YDR372C	1039	860	666	150.969
YBR008C	1648	1469	409	54.2766
YMR203W	1165	986	939	185.652
YIR008C	1231	1052	379	70.2319
YBL024W	2056	1877	814	84.5417
YDR317W	1246	1067	186	33.9828
YJL038C	661	482	19	7.68454
YJL087C	2485	2306	93	7.86203
YDR043C	697	518	714	268.707
YHR028C	2458	2279	907	77.5843
YOR340C	982	803	487	118.229
YCL044C	1255	1076	259	46.9244
YFR022W	2203	2024	299	28.7986
YEL072W	697	518	139	52.3114
YIR010W	1732	1553	147	18.4526
YBL008W	2524	2345	209	17.3746
YMR178W	826	647	484	145.832
YHR017W	1159	980	375	74.5961
YMR095C	676	497	30	11.7673
YKR101W	1966	1787	208	22.6908
YHR198C	967	788	380	94.0088
YOR076C	2245	2066	400	37.7434
YNL219C	1669	1490	586	76.6695
YGL015C	394	215	13	11.7873
YLR210W	1384	1205	246	39.7978
YIL034C	865	686	904	256.895
YLR148W	2758	2579	429	32.4278
YOR342C	961	782	572	142.594
YOL070C	1507	1328	400	58.7182
YLR124W	346	167	3	3.502
YIL043C	856	677	1597	459.862
YDL160C	1522	1343	154	22.354
YPR202W	866	687	634.745	180.117
YGR231C	934	755	701	181.001
YMR266W	2863	2684	412	29.9244
YNL021W	2122	1943	338	33.9121
YGR034W	862	683	8344.11	2381.61
YPL107W	748	569	48	16.4452
YHR173C	340	161	24	29.0601
YGR088W	1690	1511	909	117.276
YCR063W	475	296	40	26.3439
YDL048C	1474	1295	141	21.2256
YML092C	754	575	706	239.358
YPR097W	3223	3044	275	17.6116
YBR201C-A	205	29.9375	2	13.0235
YNL056W	595	416	244	114.342
YDL025C	1864	1685	259	29.9648
YAL020C	1003	824	150	35.4875
YFL017C	481	302	113	72.9428
YGL197W	4465	4286	340	15.4646
YLL011W	1471	1292	278	41.9463
YDR379C-A	241	62.0706	15	47.1104
YLR189C	3598	3419	236	13.4562
YDR113C	1123	944	258	53.2793
YML032C	1417	1238	294	46.2954
YFL028C	871	692	272	76.6256
YDL247W	1831	1652	144	16.9927
YBR256C	718	539	298	107.78
YOR081C	2251	2072	343	32.2712
YPL024W	727	548	123	43.7558
YLR442C	2938	2759	307	21.6919
YMR257C	2404	2225	90	7.8854
YDL219W	525	346	146	82.2598
YKL122C	505	326	204	121.99
YGL240W	754	575	24	8.13682
YDL080C	1831	1652	566	66.7909
YEL001C	679	500	585	228.085
YPR168W	475	296	75	49.3947
YLR374C	391	212	4	3.6782
YHR109W	1759	1580	142	17.5203
YPL061W	1504	1325	9315	1370.5
YJL060W	1336	1157	430	72.4513
YPR062W	478	299	297	193.641
YLR240W	2629	2450	336	26.7353
YGR104C	925	746	261	68.2045
YDR223W	1405	1226	217	34.5049
YER174C	736	557	251	87.8475
YLR037C	376	197	41.9476	41.5099
YDR402C	1471	1292	62	9.35492
YGR241C	1708	1529	685	87.3362
YPR057W	1027	848	278	63.9087
YGL062W	3538	3359	690.46	40.0719
YDR156W	415	236	212	175.12
YJR113C	745	566	326	112.283
YPR131C	589	410	344	163.563
YLR416C	400	221	1	0.882102
YLR029C	616	437	12280	5478.07
YMR155W	1645	1466	364	48.4037
YNL180C	997	818	599	142.753
YIL140W	2473	2294	216	18.3557
YDR272W	826	647	281	84.6668
YOR238W	913	734	319	84.7239
YNR044W	2179	2000	64	6.23823
YLR139C	1933	1754	111	12.3369
YKL142W	661	482	683	276.239
YHR032W	1747	1568	512	63.6554
YDR429C	826	647	877	264.245
YNR031C	4741	4562	188	8.03366
YGL079W	658	479	150	61.0473
YHR084W	2068	1889	82	8.46239
YOR004W	766	587	284	94.3173
YMR244W	1069	890	17	3.72366
YMR233W	682	503	91	35.2683
YLL010C	1285	1106	379	66.8029
YNL188W	1303	1124	113	19.5985
YOR365C	2113	1934	177	17.8414
YIL005W	2107	1928	502	50.7584
YNR030W	1657	1478	577	76.1049
YBR265W	964	785	522	129.632
YGL131C	4213	4034	187	9.03684
YDL162C	358	179	0	0
YHR033W	1273	1094	73	13.0082
YNR040W	772	593	76	24.9845
YNR034W	967	788	115	28.45
YOR173W	1063	884	183	40.3562
YOR337W	2281	2102	353	32.7381
YNL181W	1225	1046	284	52.9295
YGL104C	1462	1283	292	44.3677
YGR243W	442	263	18	13.3422
YDR164C	2176	1997	480	46.857
YOR107W	931	752	69	17.8872
YDR464W	4309	4130	169	7.97715
YGR210C	1237	1058	667	122.9
YLR012C	301	122	4	6.39162
YOR168W	2431	2252	1864	161.357
YNL002C	970	791	649	159.948
YLR054C	2263	2084	60	5.61261
YHR193C	526	347	2605	1463.49
YNL294C	1603	1424	410	56.1287
YOR005C	2836	2657	279	20.4703
YPR147C	916	737	293	77.5017
YBR092C	1405	1226	1204.19	191.476
YOR242C	1117	938	49	10.1837
YLR077W	1753	1574	401	49.665
YCR081W	4285	4106	249	11.822
YJR127C	4144	3965	723	35.5473
YJL176C	2479	2300	336	28.4789
YLR453C	1189	1010	93	17.9503
YHR128W	652	473	755	311.169
YOR297C	580	401	218	105.98
YDR225W	400	221	2781.49	2453.55
YPR020W	349	170	113	129.581
YJR003C	1561	1382	449	63.3358
YHR136C	448	269	548	397.136
YIL101C	1945	1766	90	9.93489
YPR114W	949	770	1021	258.491
YPL189W	1831	1652	43	5.07422
YJL056C	2644	2465	389	30.7641
YLR264C-A	118	6.07083	0	0
YPL247C	1573	1394	439	61.3921
YDR482C	409	230	29	24.58
YBL058W	1273	1094	908	161.8
YJL122W	529	350	138	76.8638
YLL039C	1147	968	1449	291.813
YKL107W	931	752	46	11.9248
YCL017C	1495	1316	702	103.99
YER085C	523	344	15	8.50049
YMR186W	2119	1940	4597.08	461.946
YCR065W	1696	1517	333	42.7927
YLR002C	1993	1814	586	62.9755
YOR388C	1132	953	60	12.2735
YFL045C	766	587	2642	877.416
YPR091C	2314	2135	573	52.32
YOL083W	1240	1061	135	24.8044
YLR307C-A	265	86.0009	2	4.53355
YNL020C	1918	1739	444	49.7731
YGL125W	1804	1625	127	15.2357
YKR038C	1162	983	560	111.057
YDL215C	3280	3101	659	41.4281
YLR354C	1009	830	2882	676.904
YCR022C	346	167	2	2.33467
YFR008W	667	488	108.642	43.3999
YDR284C	871	692	544	153.251
YFL013C	2080	1901	344	35.2767
YKL051W	1063	884	642	141.577
YPR174C	667	488	70	27.9634
YMR091C	1309	1130	514	88.6739
YJL143W	478	299	216	140.829
YGR057C	730	551	163	57.6696
YKL194C	1390	1211	247	39.7616
YLR308W	940	761	6	1.53701
YBR065C	1096	917	90	19.1331
YMR029C	1573	1394	402	56.2179
YHL042W	454	275	24	17.0133
YNL068C	2590	2411	486	39.2962
YGL157W	1045	866	559	125.836
YGL178W	3221	3042	175	11.2148
YMR148W	448	269	129	93.4864
YML058W	316	137	710	1010.3
YLR249W	3136	2957	10050.7	662.607
YGR019W	1417	1238	710	111.802
YBR263W	1474	1295	1624	244.471
YJL049W	1354	1175	180	29.8638
YOR249C	2059	1880	315	32.6636
YBL097W	2266	2087	68	6.35181
YCR020W-B	238	59.1108	38	125.322
YPR044C	355	176	2604	2884.29
YDR286C	346	167	44	51.3626
YLR342W-A	175	14.9308	0	0
YBL043W	775	596	7	2.28962
YLR018C	901	722	286	77.2218
YMR076C	3835	3656	216	11.5175
YOR251C	916	737	405	107.127
YJR135W-A	265	86.0009	116	262.946
YOR186W	436	257	14	10.6195
YDR083W	1180	1001	292	56.8669
YOR267C	2281	2102	382.796	35.5014
YLR109W	532	353	9575	5287.8
YOR032C	1306	1127	148	25.6005
YOR091W	1039	860	606	137.368
YKR059W	1189	1010	5901.8	1139.13
YBR205W	1216	1037	695	130.652
YLR316C	1094	915	345	73.5037
YLR292C	583	404	346	166.957
YLR216C	1117	938	1390	288.884
YCR044C	1075	896	346	75.2799
YDR046C	1816	1637	822	97.8891
YJL092W	3526	3347	181	10.5423
YML018C	1183	1004	410	79.6088
YDR096W	2686	2507	236	18.3514
YOR369C	433	254	10806	8293.59
YOR138C	2017	1838	398	42.2132
YGR246C	1792	1613	257	31.0606
YJR145C	1043	864	11670.5	2633.22
YJR138W	4756	4577	207	8.81659
YHR059W	394	215	76	68.9106
YLR138W	2959	2780	276	19.3542
YNL106C	3553	3374	292	16.8713
YNL156C	901	722	422	113.943
YNL286W	859	680	121	34.6887
YNL093W	664	485	18	7.23505
YIL040W	418	239	227	185.157
YKL104C	2155	1976	1937	191.097
YLR186W	760	581	552	185.214
YGL134W	1303	1124	258	44.7471
YDR425W	1879	1700	270	30.9618
YJR094W-A	555	376	1130	585.871
YDR293C	3754	3575	677	36.9168
YNR015W	1156	977	286	57.0667
YKL006W	816	637	4341.07	1328.52
YLR456W	616	437	86	38.3644
YDR448W	1306	1127	387	66.9419
YIL166C	1630	1451	182	24.452
YDR097C	3730	3551	141	7.74069
YJL047C-A	136	7.59116	0	0
YJL066C	760	581	187	62.7446
YLR368W	1798	1619	350	42.1437
YOR194C	862	683	213	60.7953
YKL095W	838	659	60	17.7491
YGR060W	931	752	1843	477.77
YHR041C	735	556	189	66.2671
YCR097W	488	309	83	52.3637
YBR115C	4180	4001	582	28.3573
YBR147W	892	713	25	6.83536
YHR086W	1573	1394	248	34.6817
YFL003C	2638	2459	103	8.16563
YOL120C	1009	830	10820.7	2541.48
YML079W	607	428	267	121.613
YOR125C	703	524	163	60.6411
YLR065C	547	368	295	156.273
YPL134C	934	755	159	41.0545
YNL298W	2530	2351	318	26.3685
YER078C	1537	1358	447	64.168
YNL122C	349	170	74	84.8582
YNL224C	2305	2126	288	26.4083
YLR129W	2833	2654	660	48.479
YGL066W	1975	1796	155	16.8243
YNL217W	982	803	473	114.83
YGL063W	1114	935	119	24.8111
YML030W	481	302	68	43.8948
YAL039C	811	632	198	61.0744
YOR261C	1018	839	637	148.009
YMR316W	1012	833	322	75.3567
YLR191W	1162	983	178	35.3002
YCR027C	631	452	196	84.5335
YDL046W	523	344	658	372.888
YER125W	2431	2252	205	17.7458
YMR263W	607	428	115	52.38
YOL113W	1969	1790	300	32.6723
YDR517W	1120	941	638	132.173
YAL001C	3574	3395	216	12.403
YBR197C	655	476	126	51.603
YDR192C	1294	1115	209.897	36.6979
YJR132W	3148	2969	556	36.507
YER021W	1573	1394	1631	228.088
YGL034C	367	188	3	3.11082
YKL014C	5296	5117	356	13.5627
YGR197C	1645	1466	210	27.9252
YDL106C	1681	1502	234	30.3709
YDR365C	1888	1709	402	45.8559
YNL280C	1318	1139	845	144.625
YCR030C	2614	2435	679	54.3603
YDR505C	2527	2348	261	21.6697
YDL154W	2707	2528	82	6.32336
YGL033W	728	549	1	0.35509
YGL202W	1504	1325	2198	323.387
YBR221W-A	106	5.35093	0	0
YPR178W	1399	1220	221	35.3137
YOL147C	712	533	163	59.6172
YFR007W	1063	884	204	44.9872
YEL008W	382	203	7	6.72223
YGR072W	1165	986	160	31.634
YNL069C	1047	868	8525	1914.63
YER022W	2065	1886	394	40.7254
YIL118W	697	518	397	149.407
YJR008W	1018	839	197	45.7736
YKL217W	1852	1673	89	10.3706
YPL036W	2845	2666	111.989	8.18894
YNL303W	349	170	501	574.513
YCL010C	781	602	171	55.3746
YFR011C	514	335	119	69.249
YBR042C	1195	1016	471	90.3729
YAL047C	1870	1691	188	21.6733
YER056C-A	764	585	1709.14	569.553
YNL287W	2809	2630	976	72.3444
YLR061W	756	577	5276	1782.54
YOR281C	862	683	274	78.2062
YBR162C	1369	1190	1446	236.882
YJL078C	2647	2468	1353	106.872
YMR114C	1108	929	73	15.3186
YGR251W	592	413	96	45.314
YBR094W	2263	2084	691	64.6385
YGR065C	1783	1604	501	60.8898
YGL251C	3717	3538	295	16.2546
YOR260W	1738	1559	1003	125.42
YKL021C	1408	1229	421	66.7792
YOR374W	1561	1382	989	139.508
YHL026C	949	770	195	49.3691
YNR062C	985	806	60	14.512
YHR014W	877	698	35	9.77516
YCR028C	1540	1361	284	40.6791
YDL015C	934	755	1569	405.123
YJL102W	2461	2282	118	10.0804
YCR016W	874	695	175	49.0868
YER058W	325	146	24	32.0457
YER149C	1264	1085	180	32.341
YJL147C	1150	971	216	43.3656
YGL222C	529	350	208	115.853
YDR533C	715	536	787	286.234
YDL035C	2887	2708	139	10.0064
YDL090C	1297	1118	263	45.859
YBR177C	1357	1178	1086	179.72
YJL034W	2050	1871	2432	253.397
YNR059W	1744	1565	421	52.4419
YLR066W	556	377	365	188.739
YGR156W	1279	1100	337	59.7239
YBR125C	1183	1004	260	50.4836
YOR376W	370	191	3	3.06196
YBR173C	448	269	375	271.763
YHR057C	619	440	277	122.726
YOR077W	700	521	41	15.3411
YAL051W	3145	2966	428	28.1309
YLR234W	1972	1793	70	7.61077
YDR198C	1441	1262	305	47.1142
YJR124C	1348	1169	596	99.39
YHR107C	1225	1046	448	83.4944
YER112W	565	386	139	70.2002
YLR174W	1240	1061	75	13.7802
YCL026C-A	583	404	15	7.23804
YGR108W	1417	1238	1142	179.828
YDR346C	1447	1268	887	136.369
YDR091C	1828	1649	1141	134.889
YDL232W	112	5.68809	0	0
YLR269C	352	173	61	68.7377
YKR092C	1222	1043	881	164.666
YLR385C	400	221	1	0.882102
YLR117C	2065	1886	280	28.9419
YBR250W	1573	1394	53	7.41181
YDR143C	1834	1655	306	36.0441
YGL007W	379	200	2	1.94945
YOL013C	1657	1478	379	49.9892
YAL031C	2284	2105	380	35.1919
YGR139W	340	161	9	10.8975
YLR089C	1780	1601	1048	127.609
YKL155C	1888	1709	192	21.9013
YKL222C	2119	1940	176	17.6857
YGR154C	1072	893	138	30.1258
YNL277W	1462	1283	332	50.4455
YOL061W	1492	1313	929	137.931
YFR013W	2365	2186	369	32.9069
YDL014W	985	806	1820	440.197
YCL064C	1084	905	4026	867.234
YDR493W	373	194	58	58.2824
YLR345W	1531	1352	338	48.7361
YGL022W	2158	1979	1544	152.094
YLR192C	799	620	1037	326.06
YOR265W	322	143	55	74.9787
YDR031W	367	188	32	33.182
YDL190C	2887	2708	619	44.5608
YKR083C	403	224	37	32.2007
YBR141C	1015	836	218	50.8348
YDR453C	592	413	61	28.7933
YAL008W	598	419	118	54.9008
YDR490C	2302	2123	331	30.3941
YDR191W	1114	935	235	48.9968
YLR459W	1186	1007	325	62.9166
YNL193W	1678	1499	331	43.0465
YHR099W	11236	11057	403	7.10524
YLR360W	1321	1142	544	92.8632
YPR170W-B	358	179	345	375.731
YKL070W	511	332	75	44.0387
YOR142W	991	812	895	214.871
YLR430W	6697	6518	366	10.9466
YDR304C	679	500	943	367.665
YPL020C	1867	1688	155	17.9007
YHL023C	3442	3263	267	15.9516
YLR165C	766	587	121	40.1845
YOR283W	694	515	181	68.5145
YJR054W	1495	1316	258	38.2186
YHL005C	394	215	11	9.97391
YMR255W	568	389	119	59.636
YDR029W	316	137	6	8.53772
YPL154C	1219	1040	2546	477.239
YDR033W	964	785	4840.85	1202.16
YDR253C	577	398	135	66.1244
YNL014W	3136	2957	91.2971	6.01889
YNL241C	1519	1340	1226	178.36
YAL032C	1141	962	162	32.8285
YEL011W	2116	1937	469	47.2013
YNL291C	1648	1469	324	42.9966
YLR079W	856	677	516	148.584
YOR348C	1885	1706	30	3.4281
YOR097C	529	350	107	59.5973
YHR103W	2560	2381	468	38.3175
YOL107W	1030	851	306	70.0976
YOL126C	1135	956	137	27.9366
YHR026W	643	464	1279	537.358
YGR028W	1090	911	305	65.2668
YGL061C	745	566	104	35.8202
YJL089W	2491	2312	50	4.21593
YKL116C	1558	1379	320	45.2373
YHR134W	811	632	188	57.9898
YOR022C	2149	1970	270	26.7183
YBR228W	916	737	152	40.2057
YNL320W	856	677	198	57.0148
YGR123C	1543	1364	298	42.5905
YBR269C	418	239	85	69.3317
YMR188C	715	536	196	71.2857
YLR290C	835	656	154	45.7644
YNL075W	874	695	318	89.1976
YNL258C	2266	2087	355	33.1602
YPR159W	2164	1985	1453	142.697
YMR198W	1786	1607	238	28.8717
YHR089C	619	440	688	304.822
YBR194W	373	194	51	51.2483
YNR018W	676	497	337	132.186
YAL044C	514	335	706	410.838
YKL139W	1588	1409	279	38.6015
YKL197C	3133	2954	156	10.295
YHR129C	1156	977	130	25.9394
YGR138C	1846	1667	489.109	57.1981
YLR436C	3826	3647	241	12.8823
YOR253W	532	353	268	148.003
YIL105C	2062	1883	382.596	39.6096
YDR403W	1612	1433	75	10.203
YDL029W	1300	1121	1191	207.118
YOR132W	1657	1478	640	84.4144
YCL026C-B	583	404	34	16.4062
YDR525W-A	241	62.0706	12	37.6883
YPL255W	1159	980	90	17.9031
YEL012W	781	602	77	24.9348
YGL229C	2458	2279	85	7.27086
YOR192C	1801	1622	82.2971	9.8911
YER065C	1675	1496	340	44.3056
YML052W	910	731	791	210.945
YOL005C	364	185	166	174.923
YML064C	739	560	445	154.911
YHL019C	1819	1640	254	30.1926
YBR167C	424	245	73	58.0855
YHL046C	364	185	0.00986609	0.0103964
YPR176C	979	800	317	77.2468
YFL016C	1537	1358	224	32.1558
YLR383W	3346	3167	87	5.35528
YDR140W	667	488	191	76.3
YJL062W	2494	2315	569	47.9151
YNL252C	847	668	263	76.7521
YLR048W	1119	940	8637.59	1791.33
YGR282C	943	764	6644	1695.3
YEL033W	421	242	2237	1802.03
YMR196W	3268	3089	519	32.7537
YOR205C	1672	1493	344	44.9169
YLR299W	1984	1805	341	36.8289
YBR188C	424	245	47	37.3975
YOR195W	2467	2288	57	4.85657
YER114C	3124	2945	579	38.327
YJL191W	826	647	2313.27	697
YIL002C	2842	2663	358	26.2073
YDR518W	1555	1376	494	69.9874
YKR021W	2749	2570	320	24.2732
YLR328W	1207	1028	481	91.2143
YKL173W	3028	2849	337	23.0594
YBL003C	400	221	1729.51	1525.61
YNR013C	2686	2507	1052	81.8036
YJR077C	937	758	654	168.198
YDR376W	1483	1304	308	46.0452
YPR078C	1120	941	99	20.5096
YGL058W	520	341	133	76.0341
YFL005W	649	470	494	204.899
YMR284W	1810	1631	218	26.0564
YML061C	2581	2402	344	27.9188
YJL139C	1288	1109	277	48.6922
YDL129W	877	698	140	39.1006
YLR449W	1180	1001	673	131.067
YLR021W	541	362	186	100.165
YDL007W	1315	1136	952	163.369
YOR145C	826	647	444	133.78
YKR069W	1783	1604	335	40.7147
YOR287C	904	725	85	22.8556
YHR071C-A	322	143	18	24.5385
YIL122W	1057	878	123	27.31
YPL218W	713	534	1239	452.315
YPR037C	592	413	100	47.2021
YLR080W	1336	1157	66	11.1204
YJL145W	886	707	351	96.7829
YJR149W	1216	1037	109	20.4908
YHR098C	2791	2612	778	58.0654
YPR198W	1633	1454	472.886	63.402
YNR052C	1303	1124	385	66.7737
YMR314W	706	527	696	257.46
YLR173W	1828	1649	255	30.1461
YOR244W	1339	1160	257	43.1903
YHR190W	1336	1157	1235	208.087
YPL097W	1480	1301	191	28.6198
YNL115C	1936	1757	308	34.1735
YLR103C	1954	1775	167	18.3413
YBR112C	2902	2723	728.866	52.1808
YNL247W	2305	2126	1106	101.415
YKL132C	1294	1115	123	21.5051
YPL222W	2068	1889	181	18.6792
YKL012W	1753	1574	265	32.821
YHR141C	763	584	2859.28	954.452
YLR395C	238	59.1108	39	128.62
YAL041W	2566	2387	694	56.6785
YCL045C	2284	2105	1179	109.187
YBL052C	2497	2318	259	21.782
YNL011C	1336	1157	381	64.1952
YDL135C	610	431	303	137.049
YMR237W	2176	1997	976	95.2758
YOR020W-A	274	95.0001	32	65.6655
YMR158C-A	139	7.91627	0	0
YOR054C	2026	1847	92	9.71029
YGR214W	1215	1036	8330.41	1567.54
YGR046W	1159	980	296	58.8812
YGR224W	1843	1664	195	22.8451
YMR130W	910	731	297	79.2046
YLR455W	916	737	285	75.3856
YDR308C	424	245	124	98.6658
YJL153C	1603	1424	101	13.8268
YKR036C	1933	1754	262	29.1194
YIR030W-A	385	206	56.325	53.3022
YDR320C	2008	1829	405	43.1671
YCR002C	970	791	806	198.641
YBR035C	688	509	556	212.945
YDR244W	1840	1661	274	32.1582
YAL016W	1909	1730	1393.73	157.052
YMR239C	1417	1238	181	28.5016
