target_id	length	eff_length	est_counts	tpm
YPL047W	300	121	17	67.4683
YPL014W	1146	967	64	31.7826
YGR007W	972	793	135	81.7517
YML116W	1629	1450	37	12.2538
YOL137W	1494	1315	57	20.8154
YGL155W	1131	952	72	36.3188
YER061C	1329	1150	42	17.5383
YKL214C	612	433	35	38.8165
YPL119C	1854	1675	24	6.8807
YDL125C	477	298	282	454.432
YHR186C	4674	4495	85	9.08083
YKL011C	1062	883	17	9.24538
YLL019C	2214	2035	79	18.6423
YNL257C	3690	3511	65	8.89035
YGL199C	471	292	15.7841	25.9581
YJR092W	4344	4165	99	11.4145
YDR010C	333	154	0	0
YBL059W	582	403	14	16.6824
YBR291C	900	721	32	21.3133
YPL189C-A	207	31.3862	8	122.402
YDR262W	819	640	97	72.7827
YFL012W	447	268	0	0
YLR078C	735	556	56	48.3671
YDR072C	1584	1405	292	99.8028
YDR179C	489	310	5	7.74542
YKL153W	510	331	3351.14	4861.85
YOR108C-A	210	33.6633	2.0209	28.8286
YGR220C	810	631	55.3646	42.1346
YIL053W	753	574	2084	1743.5
YMR161W	675	496	50	48.4088
YER011W	765	586	373	305.666
YDR258C	2436	2257	119	25.3193
YDR467C	327	148	8.00177	25.9634
YGL162W	900	721	98	65.272
YNL243W	2907	2728	320	56.3303
YBR234C	1155	976	240	118.086
YNL047C	1971	1792	44	11.791
YKL038W	3513	3334	106	15.2678
YFL053W	1776	1597	14	4.20978
YOR200W	399	220	15.639	34.1368
YKR060W	825	646	28	20.8143
YPR200C	393	214	0	0
YLR411W	726	547	15	13.1686
YLR318W	2655	2476	21	4.07291
YHR150W	1740	1561	35	10.7672
YGL219C	1380	1201	99.165	39.6508
YFL009W	2340	2161	126.47	28.1042
YBR045C	1920	1741	13	3.58576
YMR039C	879	700	177	121.426
YKL195W	1212	1033	294	136.673
YPR127W	1038	859	70	39.1328
YPL188W	1245	1066	32	14.4155
YGL147C	576	397	2155.28	2607.06
YDR217C	3930	3751	80	10.2419
YML015C	1041	862	68	37.8824
YJR126C	2436	2257	202	42.979
YPR026W	3636	3457	55	7.64011
YHR073W	2991	2812	205	35.0086
YMR274C	948	769	28	17.4851
YMR008C	1995	1816	192	50.7717
YHR125W	306	127	0	0
YER119C-A	372	193	1	2.48816
YDL227C	1761	1582	26	7.89229
YOR197W	1299	1120	241	103.332
YDR034C-C	1317	1138	8.55272	3.60909
YNL081C	432	253	64	121.478
YKL096W-A	279	100	1262	6060.32
YDR532C	1158	979	14	6.86723
YNL319W	441	262	0	0
YDR049W	1899	1720	64	17.8685
YBR113W	483	304	7.52239	11.8828
YKL170W	417	238	17.4354	35.1796
YJL043W	774	595	5	4.03543
YGL047W	609	430	26	29.0363
YLR006C	2139	1960	113	27.6859
YHR079C	3348	3169	63	9.54673
YPR171W	1731	1552	66	20.4215
YML063W	768	589	2151.87	1754.44
YLR178C	660	481	88	87.8565
YHL029C	2040	1861	80	20.6433
YJL090C	2295	2116	45	10.2125
YBR008C	1647	1468	51	16.6832
YDR372C	1038	859	175	97.8321
YOR184W	1188	1009	191	90.9031
YHR218W	1812	1633	0	0
YMR203W	1164	985	263	128.22
YBL006W-A	150	9.35544	0	0
YIR008C	1230	1051	47	21.4749
YBL024W	2055	1876	155	39.6767
YDR317W	1245	1066	16	7.20774
YOL166C	339	160	0	0
YJL087C	2484	2305	59	12.2919
YJL038C	660	481	4	3.99348
YDR043C	696	517	40	37.154
YHR028C	2457	2278	180	37.9451
YOR340C	981	802	90	53.8895
YCL044C	1254	1075	40	17.8685
YEL072W	696	517	11	10.2174
YFR022W	2202	2023	49	11.6315
YIR010W	1731	1552	63	19.4933
YBL008W	2523	2344	43	8.80942
YMR178W	825	646	92	68.3899
YOL008W	624	445	22	23.741
YHR017W	1158	979	53	25.9974
YKR101W	1965	1786	13	3.49541
YMR095C	675	496	6	5.80906
YHR198C	966	787	29	17.6954
YOR076C	2244	2065	38	8.8369
YGL015C	393	214	0	0
YNL219C	1668	1489	106	34.1859
YLR210W	1383	1204	15	5.98275
YIL034C	864	685	137	96.0432
YLR148W	2757	2578	43	8.00981
YOR342C	960	781	109	67.0211
YOL070C	1506	1327	115	41.6163
YDL160C	1521	1342	81	28.9847
YIL043C	855	676	435	309.015
YLR124W	345	166	2	5.78573
YGR231C	933	754	193	122.92
YPR202W	717	538	12.1574	10.8516
YGR034W	384	205	1304.99	3056.95
YMR266W	2862	2683	237	42.4194
YNL021W	2121	1942	53	13.1058
YPL107W	747	568	24	20.2908
YGR088W	1689	1510	50	15.9012
YHR173C	339	160	5	15.0067
YCR063W	474	295	2	3.2557
YHR073W-A	177	15.5846	0	0
YDL048C	1473	1294	261	96.8596
YML092C	753	574	166	138.878
YPR097W	3222	3043	103	16.2544
YBR201C-A	204	29.2345	1	16.4264
YNL056W	594	415	79	91.4146
YAL020C	1002	823	133.258	77.7553
YDL025C	1863	1684	110	31.368
YDL243C	990	811	30.2686	17.9229
YFL017C	480	301	36	57.4344
YGL197W	4464	4285	145	16.25
YLR256W-A	1323	1144	44.5377	18.6955
YHR092C	1731	1552	1370.05	423.917
YLL011W	1470	1291	80	29.7578
YDR379C-A	240	61.0822	1	7.86179
YDR113C	1122	943	36	18.3327
YLR189C	3597	3418	74	10.3967
YNR074C	1137	958	48	24.0609
YOL159C	516	337	25	35.6243
YDL247W	1830	1651	35	10.1802
YFL028C	870	691	79	54.9017
YML032C	1416	1237	107	41.5385
YBR256C	717	538	115	102.648
YOR081C	2250	2071	69	15.9995
YLR442C	2937	2758	87	15.1482
YPL024W	726	547	29	25.4593
YMR257C	2403	2224	28	6.04588
YDL219W	453	274	21	36.8049
YKL122C	504	325	101	149.236
YKR040C	504	325	6.23584	9.21399
YDL080C	1830	1651	79	22.9782
YGL240W	753	574	6	5.01968
YEL001C	678	499	198	190.547
YLR374C	390	211	16	36.4145
YPR168W	474	295	11	17.9064
YDL034W	345	166	0	0
YHR109W	1758	1579	8	2.43301
YJL060W	1335	1156	70	29.0788
YPL061W	1503	1324	1835	665.556
YDR223W	1404	1225	20	7.84026
YER174C	735	556	58	50.0944
YGR104C	924	745	46	29.6509
YLR240W	2628	2449	51	10.0004
YPR062W	477	298	329	530.171
YDR402C	1470	1291	1.42494	0.530039
YLR037C	375	196	3	7.35024
YMR146C	1044	865	806	447.461
YGR241C	1707	1528	177	55.6271
YGL062W	3537	3358	146.934	21.0125
YPR057W	1026	847	62	35.1516
YIL012W	342	163	1	2.94611
YDR156W	414	235	29	59.2607
YJR113C	744	565	83.6735	71.1174
YLR416C	399	220	5	10.914
YPR131C	588	409	27	31.7013
YLR029C	615	436	2234.36	2460.95
YMR155W	1644	1465	42	13.7673
YNL180C	996	817	135	79.3502
YGR164W	336	157	1	3.0587
YOL106W	354	175	1	2.74409
YIL140W	2472	2293	73	15.2882
YIL171W-A	453	274	2.16923	3.80182
YDR272W	825	646	65	48.3189
YDR114C	303	124	0	0
YOR238W	912	733	37	24.2401
YPR077C	372	193	0	0
YKL142W	660	481	118	117.808
YLR139C	1932	1753	41	11.2315
YNR044W	2178	1999	61	14.6539
YPR009W	807	628	60	45.8805
YHR032W	1746	1567	209	64.0492
YDR429C	825	646	542	402.905
YGL079W	657	478	23	23.1066
YNR031C	4740	4561	141	14.8455
YHR084W	2067	1888	84	21.3655
YOR004W	765	586	77	63.1
YMR086C-A	339	160	4	12.0054
YMR233W	681	502	23	22.0019
YMR244W	1068	889	3	1.62053
YLL010C	1284	1105	106	46.0659
YNL188W	1302	1123	42	17.96
YKL156C-A	117	6.00353	0	0
YNL104C	1860	1681	290	82.8451
YIL005W	2106	1927	81	20.1855
YOR365C	2112	1933	19.7918	4.91688
YNR030W	1656	1477	69	22.4339
YBR265W	963	784	152	93.1031
Q0055	2565	2386	6	1.20758
YGL131C	4212	4033	49.5753	5.90301
YDL162C	357	178	0	0
YDR246W-A	201	27.2129	1	17.6466
YHR033W	1272	1093	49	21.5284
YNR040W	771	592	19	15.4123
YNR034W	966	787	60	36.6111
YEL076C	651	472	0	0
YHL046W-A	327	148	10.4077	33.77
YDL071C	375	196	1	2.45008
YOR173W	1062	883	25	13.5961
YOR337W	2280	2101	33	7.54266
YGL104C	1461	1282	33	12.3612
YNL181W	1224	1045	53	24.3554
YDR164C	2175	1996	72	17.3224
YGR243W	441	262	78	142.965
YOR107W	930	751	26	16.6253
YDR464W	4308	4129	93	10.8162
YGR210C	1236	1057	217	98.5873
YLR012C	300	121	0	0
YOR168W	2430	2251	286.053	61.0249
YLR054C	2175	1996	5	1.20295
YNL002C	969	790	216	131.299
YHR193C	525	346	1200	1665.49
YNL294C	1602	1423	121	40.8335
YOR005C	2835	2656	64	11.5715
YPR147C	915	736	47	30.666
YBR092C	1404	1225	328.679	128.847
YJL028W	336	157	0	0
YOR242C	1116	937	0	0
YLR077W	1752	1573	88	26.8652
YCR081W	4284	4105	30.4309	3.5599
YOR396C-A	483	304	0.0152439	0.0240802
YLR458W	381	202	3.95047	9.39148
YBL040C	660	481	119	118.806
YJR127C	4143	3964	205	24.8346
YJL176C	2478	2299	72.1679	15.0745
YLR453C	1188	1009	9	4.28339
YCR007C	720	541	8	7.10116
YHR128W	651	472	150	152.611
YOR297C	579	400	19	22.8102
YDR225W	399	220	877.486	1915.38
YPR020W	348	169	14	39.7812
YJR003C	1560	1381	55	19.1252
YIL101C	1944	1765	66	17.9571
YHR136C	447	268	72	129.013
YPR114W	948	769	160	99.9149
YPL189W	1830	1651	13	3.78123
YJL056C	2643	2464	42	8.1855
YPR169W-A	219	41.1625	2.90647	33.9078
YLR264C-A	117	6.00353	0	0
YPL247C	1572	1393	113	38.955
YDR482C	408	229	39	81.7835
YJL122W	528	349	82	112.83
YBL058W	1272	1093	289	126.974
YLL039C	1146	967	274	136.069
YKL107W	930	751	9	5.75492
YCL017C	1494	1315	133	48.5694
YER085C	522	343	0	0
YMR186W	2118	1939	1640.3	406.24
YCR065W	1695	1516	42	13.3041
YOR388C	1131	952	0	0
YLR002C	1992	1813	98	25.9576
YFL045C	765	586	411	336.807
YPR091C	2313	2134	134	30.1541
YOL083W	1239	1060	12	5.4364
YLR307C-A	264	85.0011	0	0
YDR366C	399	220	74.5828	162.799
Q0065	1671	1492	0	0
YER190C-A	576	397	26.9213	32.5643
YDR545C-A	480	301	67.1265	107.094
YNL020C	1917	1738	71	19.6176
YGL125W	1803	1624	54	15.9678
YKR038C	1161	982	116	56.7261
YDL215C	3279	3100	122	18.8988
YLR354C	1008	829	688	398.539
YCR022C	345	166	1	2.89287
YFR008W	666	487	17	16.7632
YDR284C	870	691	102	70.8857
YFL013C	2079	1900	89.8826	22.7174
YKL051W	1062	883	125	67.9807
YPR174C	666	487	34	33.5264
YMR091C	1308	1129	119	50.6162
YJL143W	477	298	152	244.942
YDR112W	309	130	1.12295	4.14814
YGR057C	729	550	17	14.843
YKL194C	1389	1210	25	9.92181
YLR308W	939	760	2	1.26373
YBR065C	1095	916	6	3.14552
YMR029C	1572	1393	73	25.1656
YHL042W	453	274	4	7.01045
YPR121W	1719	1540	44	13.7205
YNL068C	2589	2410	90	17.9334
YLR156C-A	132	7.19434	0	0
YGL157W	1044	865	154	85.4951
YGL178W	2580	2401	89	17.8006
YMR148W	447	268	26	46.5881
YML058W	315	136	143	504.933
YLR249W	3135	2956	5491	892.038
YGR019W	1416	1237	96	37.2682
YJL049W	1353	1174	46	18.8159
YBR263W	1473	1294	340	126.177
YOR249C	2058	1879	38	9.71165
YBL097W	2265	2086	20	4.60418
YCR020W-B	237	58.1281	12	99.136
YPR044C	354	175	608.238	1669.06
YDR286C	345	166	14	40.5001
YDR170W-A	1323	1144	16.9902	7.13196
YLR342W-A	174	14.6185	0	0
YGR027W-A	1323	1144	0	0
YBL043W	774	595	9	7.26377
YLR018C	900	721	52	34.6341
YMR076C	3834	3655	35	4.59851
YOR251C	915	736	111	72.4238
YAR070C	300	121	0	0
YBR124W	360	181	5	13.2656
YJR135W-A	264	85.0011	33	186.434
YOR186W	435	256	2.30281	4.31972
YDR083W	1179	1000	71	34.0953
YOR011W-A	207	31.3862	0	0
YOR267C	2280	2101	313.506	71.6566
YLR109W	531	352	2393	3264.65
YOR032C	1305	1126	17	7.25015
YOR091W	1038	859	115	64.2897
YKR059W	1188	1009	1018.81	484.885
YBR205W	1215	1036	151.468	70.2096
YLR316C	969	790	54.7378	33.2734
YDR406W-A	246	67.0317	1	7.16401
YLR292C	582	403	73	86.987
YCR044C	1074	895	107	57.4113
YLR216C	1116	937	233.896	119.873
YDR046C	1815	1636	314	92.1685
YGR069W	336	157	0	0
YJL092W	3525	3346	101	14.4955
YDR096W	2685	2506	188	36.0258
YML018C	1182	1003	110	52.6657
YLR445W	567	388	1	1.23767
YOR138C	2016	1837	127	33.1995
YOR369C	432	253	3272	6210.54
YGR246C	1791	1612	84	25.0236
YJR145C	786	607	3674.41	2906.93
YJR138W	4755	4576	48	5.03723
YHR059W	393	214	15	33.66
YLR138W	2958	2779	235	40.6084
YHL009W-B	5409	5230	42	3.85642
YDR098C-B	5268	5089	138.817	13.0992
YNL156C	900	721	90	59.9437
YNL106C	3552	3373	56	7.97275
YNL286W	858	679	31	21.9244
YNL093W	663	484	3	2.97654
YIL040W	417	238	58	117.027
YKL104C	2154	1975	291	70.7558
YLR186W	759	580	128	105.979
YDR425W	1878	1699	45.8585	12.9617
YGL134W	1302	1123	43	18.3876
YJR094W-A	279	100	577.253	2772.06
YDR293C	3753	3574	503	67.5849
YBL113W-A	483	304	0	0
YNR015W	1155	976	104	51.1705
YKL006W	417	238	1661.1	3351.63
YLR456W	615	436	16	17.6226
YDR448W	1305	1126	33	14.0738
YIL166C	1629	1450	12	3.9742
YDR097C	3729	3550	74	10.0101
YER184C	2385	2206	24	5.22447
YJL047C-A	135	7.48819	0	0
YJL066C	759	580	50.4752	41.7914
YKL095W	837	658	19	13.8664
YLR368W	1797	1618	37	10.9814
YOR194C	861	682	98	69.0046
YGR060W	930	751	495	316.52
YHR041C	633	454	54	57.1182
YBR115C	4179	4000	162	19.4487
YCR097W	381	202	19	45.1688
YBR147W	891	712	5	3.3723
YFL003C	2637	2458	10	1.95368
YHR086W	1572	1393	84	28.9577
YOL120C	561	382	2462.33	3095.42
YML079W	606	427	68	76.4746
YOR125C	702	523	53	48.6643
YLR065C	546	367	120	157.019
YNL298W	2529	2350	88	17.9825
YPL134C	933	754	31	19.7436
YER078C	1536	1357	81	28.6643
YGL225W	1014	835	333	191.511
YLR129W	2832	2653	114	20.635
YNL224C	2304	2125	80	18.0787
YNL122C	348	169	15	42.6227
YGL066W	1974	1795	81	21.6699
YCL067C	633	454	30.7656	32.5421
YNL217W	981	802	216	129.335
YGL063W	1113	934	44	22.6226
YML030W	480	301	60	95.7241
YPL152W-A	99	5.00576	0	0
YAL039C	810	631	199	151.447
YOR261C	1017	838	239	136.959
YLR191W	1161	982	52	25.4289
YMR316W	1011	832	111	64.0672
YCR027C	630	451	21	22.3604
YDL046W	522	343	188	263.209
YER125W	2430	2251	225	48.0002
YMR263W	606	427	56	62.9791
YOL113W	1968	1789	137	36.7745
YAL001C	3483	3304	70	10.1741
YDR517W	1119	940	213	108.815
YBR197C	654	475	27	27.2965
YDR192C	1293	1114	40.6336	17.5161
YJR132W	3147	2968	75	12.1348
YER021W	1572	1393	258	88.9416
YGL034C	366	187	0	0
YKL014C	5295	5116	149	13.986
YDL106C	1680	1501	65	20.7955
YGR197C	1644	1465	41	13.4395
YDR365C	1887	1708	399	112.182
YNL280C	1317	1138	169	71.315
YCR030C	2613	2434	128	25.2537
YDL154W	2706	2527	29	5.51098
YDR505C	2526	2347	81	16.5733
YGL033W	657	478	0	0
YMR211W	1428	1249	29	11.1499
YBR221W-A	105	5.29865	0	0
YBL036C	774	595	65	52.4605
YGL202W	1503	1324	391	141.816
YIL176C	363	184	0	0
YOL147C	711	532	54	48.7437
YPR178W	1398	1219	44.8479	17.6675
YFR007W	1062	883	30	16.3154
YEL008W	381	202	1	2.37731
YGR072W	1164	985	76	37.0522
YER022W	2064	1885	79	20.1258
YNL069C	597	418	1219	1400.44
YIL118W	696	517	99	91.9562
YJR008W	1017	838	53	30.3716
YKL217W	1851	1672	31	8.90352
YAR060C	336	157	1	3.0587
YCL010C	780	601	56	44.7456
YNL303W	348	169	4	11.3661
YPL036W	2844	2665	16.4299	2.96055
YJR024C	735	556	86	74.278
YBR042C	1194	1015	66	31.2259
YAL047C	1869	1690	19	5.39888
YER056C-A	366	187	648.104	1664.33
YFR011C	513	334	31	44.5709
YDR256C	1548	1369	31	10.8741
YFL065C	309	130	0	0
YNL287W	2808	2629	272	49.6838
YAL065C	387	208	0	0
YGR103W	1818	1639	479	140.344
YLR061W	366	187	1318.32	3385.45
YLR171W	390	211	14.9045	33.9212
YGR161W-A	1317	1138	0	0
YOR281C	861	682	77	54.2179
YBR162C	1368	1189	905	365.513
YJL078C	2646	2467	323	62.8738
YMR114C	1107	928	31	16.0417
YJL152W	360	181	37	98.1657
YGR251W	591	412	39	45.4573
YJL067W	351	172	3.52478	9.84103
YBR094W	2262	2083	58	13.3713
YDR118W-A	117	6.00353	0	0
YGR065C	1782	1603	69	20.6705
YGR031C-A	492	313	0	0
YEL017C-A	132	7.19434	0	0
YGL251C	3564	3385	36	5.10717
YOR260W	1737	1558	178	54.8642
YKL021C	1407	1228	121	47.3177
YKR028W	3102	2923	242	39.7579
YOR374W	1560	1381	635	220.809
YHL026C	948	769	30	18.734
YNR062C	984	805	6	3.57925
YHR014W	876	697	3	2.06693
YCR028C	1539	1360	34	12.0054
YDL015C	933	754	185	117.825
YJL102W	2460	2281	24	5.05269
YCR016W	873	694	68	47.0528
YER058W	324	145	30	99.355
YER149C	1263	1084	26.9732	11.9492
YJL147C	1149	970	21	10.3964
YDL035C	2886	2707	92	16.3206
YDR533C	714	535	20	17.952
YGL222C	528	349	14	19.2637
YDL090C	1296	1117	47	20.206
YBR177C	1356	1177	124	50.592
YJL034W	2049	1870	454	116.587
YML012C-A	378	199	21.8025	52.6125
YNR059W	1743	1564	53	16.2733
YOR034C-A	243	64.0516	0	0
YGR156W	1278	1099	42	18.3522
YLR066W	555	376	88	112.391
YBR125C	1182	1003	77	36.866
YOR376W	369	190	0	0
YBR173C	447	268	153	274.153
YCL023C	348	169	2	5.68303
YHR057C	618	439	162	177.209
YAL051W	3144	2965	65	10.5275
YOL162W	648	469	2	2.04783
YOR077W	699	520	19	17.5463
YLR234W	1971	1792	7	1.87584
YDR198C	1440	1261	38	14.4712
YJR124C	1347	1168	76	31.2469
YHR107C	1224	1045	147	67.5519
YER112W	564	385	103	128.473
YLL066C	3618	3439	30.4034	4.24548
YCL026C-A	582	403	1	1.1916
YLR174W	1239	1060	17	7.70157
YCR018C-A	255	76.0064	62	391.722
YGR108W	1416	1237	73	28.3393
YDR346C	1446	1267	380	144.027
YDL232W	111	5.62895	0	0
YDR091C	1827	1648	169	49.2454
YER165C-A	357	178	1	2.69784
YKR092C	1221	1042	123	56.6857
YLR269C	351	172	2	5.5839
YEL069C	1695	1516	7.92919	2.51169
YLR117C	2064	1885	64	16.3044
YLR385C	399	220	3	6.5484
YBR250W	1572	1393	3	1.0342
YDR143C	1833	1654	131	38.034
YER185W	912	733	6	3.93082
YGL007W	378	199	1	2.41314
YAL031C	2283	2104	72.166	16.4711
YNR075C-A	93	4.74468	0	0
YOL013C	1656	1477	118	38.3652
YGR139W	339	160	1	3.00135
YLR089C	1779	1600	299	89.7403
YKL222C	2118	1939	27	6.68686
YKL155C	1887	1708	47	13.2144
YGR154C	1071	892	27	14.5357
YNL277W	1461	1282	33	12.3612
YOL061W	1491	1312	220	80.524
YDL014W	984	805	1080	644.265
YFR013W	2364	2185	95	20.8789
YCL064C	1083	904	618	328.289
YDR493W	372	193	19	47.2751
YLR345W	1530	1351	97	34.4789
YGL022W	2157	1978	489	118.719
YLR192C	798	619	355	275.406
YOR265W	321	142	31	104.836
YCL019W	5313	5134	5.08173	0.475327
YDR031W	366	187	16	41.088
YOR333C	417	238	3.24344	6.54433
YDL190C	2886	2707	145	25.7227
YKR083C	402	223	22	47.3755
YBR141C	1014	835	25	14.3777
YAL008W	597	418	26	29.8699
YDR453C	591	412	18	20.9803
YDR191W	1113	934	9	4.62735
YDR490C	2301	2122	77	17.4254
YER107W-A	321	142	10	33.818
YLR459W	1185	1006	68	32.4599
YNL193W	1677	1498	43	13.7846
YHR099W	11235	11056	131	5.68997
YLR360W	1320	1141	64	26.9359
YKL070W	510	331	11	15.9588
YPR170W-B	258	79.0036	126.094	766.447
YKL145W-A	93	4.74468	0	0
YOR142W	990	811	178	105.399
YDR304C	678	499	214	205.944
YLR430W	6696	6517	181	13.3373
YPL020C	1866	1687	64	18.218
YHL023C	3441	3262	89	13.1021
YLR165C	765	586	23	18.8481
YOR283W	693	514	94	87.8216
YMR052C-A	366	187	3	7.704
YJR054W	1494	1315	29	10.5903
YOR053W	342	163	33.4924	98.6722
YER084W-A	513	334	2	2.87554
YHL005C	393	214	0	0
YMR255W	567	388	49	60.6458
YDR029W	315	136	2	7.062
YDR033W	963	784	966	591.694
YPL154C	1218	1039	725	335.088
YNL043C	321	142	21.531	72.8137
YDR253C	576	397	21	25.4018
YAL032C	1140	961	57	28.4831
YNL241C	1518	1339	368	131.979
